location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,blockLoop.order,mainLoop.order
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,138.5194,139.3194,0.8,139.3207,143.3185,right,1,0.5326,,143.3196,144.3189,0,7,7,13,1,stim/both.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,144.3204,144.7187,0.4,144.7205,148.7187,left,1,0.4822,,148.7205,149.7191,0,8,8,1,1,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,,,,,,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,149.7204,150.4184,0.7,150.4192,154.4192,left,1,0.5373,,154.4209,155.4195,0,9,9,12,1,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,155.4207,155.8526,0.45,155.8535,159.8529,left,1,0.5032,,159.8549,160.8525,0,10,10,5,1,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,160.8533,161.4866,0.65,161.4881,165.4865,left,0,0.368,,165.4878,166.4871,0,11,11,19,1,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,166.488,168.0199,1.55,168.0213,172.0206,left,1,0.6507,,172.0218,173.0195,0,12,12,14,1,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,173.0205,174.3535,1.35,174.3543,178.3535,left,1,0.5528,,178.3547,179.3534,0,13,13,17,1,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,179.3542,180.1875,0.85,180.1892,184.1877,right,1,0.5213,,184.1896,185.188,0,14,14,0,1,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,185.1889,185.9878,0.8,185.9891,189.9873,left,1,0.4339,,189.9887,190.9888,0,15,15,9,1,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,190.9896,192.0218,1.05,192.0229,196.0216,left,1,0.5745,,196.0237,197.0217,0,16,16,8,1,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,,,,,,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,197.0225,198.122,1.1,198.1233,202.1213,left,1,0.5106,,202.1225,203.1219,0,17,17,22,1,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,,,,,,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,203.1232,204.5223,1.4,204.5238,208.5218,right,1,0.5178,,208.5232,209.5221,0,18,18,7,1,stim/blank.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,209.5228,210.5221,1,210.5234,214.5227,left,1,0.6987,,214.5244,215.5223,0,19,19,21,1,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,215.5231,216.5553,1.05,216.5562,220.5564,right,1,0.4916,,220.5586,221.5562,0,20,20,11,1,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,,,,,,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,221.5568,221.9559,0.4,221.957,225.9569,left,1,0.6543,,225.959,226.9562,0,21,21,16,1,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,226.957,227.9892,1.05,227.9898,231.9904,right,1,0.5038,,231.9927,232.9902,0,22,22,3,1,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,232.9919,234.2912,1.3,234.2931,238.2907,left,1,0.5323,,238.2923,239.2931,0,23,23,15,1,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,,,,,,,,,,,,,,,,,,,,,,239.2937,251.4591,space,2.1071,,,,,,,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,251.4757,252.5582,1.1,252.5593,256.5582,left,1,0.514,,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,0,0,0,17,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,256.5599,256.9579,0.4,256.9594,260.9577,left,1,0.4336,,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,,,,,,0,1,1,38,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,260.9585,261.658,0.7,261.6598,265.6586,right,1,0.5232,,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,,,,,,0,2,2,13,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,265.6595,266.691,1.05,266.6923,270.6925,left,1,0.5115,,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,,,,,,0,3,3,46,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,270.6938,271.7919,1.1,271.7928,275.7922,left,1,0.5044,,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,0,4,4,15,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,275.7932,276.2269,0.45,276.2283,280.2266,left,1,0.563,,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,0,5,5,20,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,280.2272,281.2592,1.05,281.2603,285.2592,left,1,0.3759,,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,,,,,,0,6,6,24,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,285.2599,285.6596,0.4,285.6611,289.6605,right,1,0.4912,,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,,,,,,0,7,7,28,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,289.6612,290.859,1.2,290.8598,294.861,left,1,0.4799,,,,,,,,,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,0,8,8,10,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,294.8621,295.8601,1,295.8615,299.8608,right,1,0.4975,,,,,,,,,stim/centre.png,stim/neutralRight.png,-1,right,0,,,,,,0,9,9,35,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,299.8617,301.1941,1.35,301.196,305.1938,right,1,0.5153,,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,,,,,,0,10,10,36,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,305.1944,306.2933,1.1,306.2946,310.2938,left,1,0.4471,,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,0,11,11,5,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,310.2946,310.9935,0.7,310.9948,314.9946,right,1,0.4638,,,,,,,,,stim/centre.png,stim/incongRight.png,-1,right,0,,,,,,0,12,12,25,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,314.9957,316.3938,1.4,316.395,320.3941,left,1,0.6074,,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,0,13,13,21,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,320.3953,321.2279,0.85,321.2292,325.2294,left,1,0.4496,,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,,,,,,0,14,14,33,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,325.2305,325.6287,0.4,325.6305,329.6293,right,1,0.4677,,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,,,,,,0,15,15,27,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,329.63,330.9294,1.3,330.9311,334.9297,right,1,0.5353,,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,,,,,,0,16,16,29,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,334.9312,335.6634,0.75,335.6646,339.6633,right,1,0.4653,,,,,,,,,stim/both.png,stim/incongRight.png,1,right,0,,,,,,0,17,17,44,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,339.6642,340.7959,1.15,340.7968,344.7965,right,1,0.4009,,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,,,,,,0,18,18,43,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,344.7982,346.3297,1.55,346.3313,350.3302,left,1,0.4597,,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,0,19,19,1,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,350.3316,351.0628,0.75,351.0634,355.0637,left,1,0.5027,,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,,,,,,0,20,20,32,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,355.0649,355.5638,0.5,355.565,359.5637,right,1,0.4189,,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,0,21,21,23,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,359.5644,360.0978,0.55,360.1,364.0971,left,1,0.4315,,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,,,,,,0,22,22,34,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,364.0997,365.2299,1.15,365.2314,369.2308,right,1,0.5315,,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,,,,,,0,23,23,2,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,369.2316,369.7308,0.5,369.7321,373.7302,right,1,0.4935,,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,,,,,,0,24,24,47,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,373.7306,374.231,0.5,374.2327,378.2318,left,1,0.5193,,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,0,25,25,22,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,378.2328,378.7313,0.5,378.7327,382.7308,right,1,0.5658,,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,0,26,26,18,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,382.7325,383.2315,0.5,383.233,387.232,right,1,0.5322,,,,,,,,,stim/blank.png,stim/incongRight.png,-1,right,0,,,,,,0,27,27,7,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,387.2329,388.6656,1.45,388.6674,392.6664,right,1,0.4679,,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,,,,,,0,28,28,41,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,392.6672,393.6661,1,393.6675,397.6655,right,1,0.5479,,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,0,29,29,19,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,397.6665,398.699,1.05,398.7002,402.6988,right,1,0.6494,,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,,,,,,0,30,30,45,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,402.6995,403.4325,0.75,403.4346,407.4331,left,1,0.5882,,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,0,31,31,4,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,407.4342,408.6669,1.25,408.6686,412.6661,left,1,0.4551,,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,0,32,32,12,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,412.6665,413.7,1.05,413.7016,417.6999,left,1,0.478,,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,0,33,33,9,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,417.701,418.9337,1.25,418.9354,422.9331,right,1,0.5074,,,,,,,,,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,0,34,34,0,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,422.9342,423.9664,1.05,423.9677,427.9675,left,1,0.5365,,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,,,,,,0,35,35,37,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,427.9685,428.9008,0.95,428.9023,432.9011,right,1,0.5041,,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,0,36,36,3,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,432.9018,433.5008,0.6,433.5023,437.5014,right,1,0.5993,,,,,,,,,stim/centre.png,stim/incongRight.png,1,right,0,,,,,,0,37,37,26,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,437.5025,438.8355,1.35,438.8368,442.8351,left,1,0.5125,,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,0,38,38,14,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,442.8364,443.6698,0.85,443.6708,447.6681,left,1,0.672,,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,0,39,39,6,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,447.6688,448.102,0.45,448.104,452.1014,right,1,0.5526,,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,,,,,,0,40,40,39,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,452.1017,453.2347,1.15,453.2358,457.2354,right,1,0.5763,,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,,,,,,0,41,41,40,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,457.2361,457.7356,0.5,457.7376,461.7352,right,1,0.5135,,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,0,42,42,11,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,461.7364,462.7703,1.05,462.7717,466.7694,left,1,0.5464,,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,0,43,43,16,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,466.771,467.5697,0.8,467.5709,471.5691,right,1,0.3996,,,,,,,,,stim/upper.png,stim/congRight.png,1,right,0,,,,,,0,44,44,30,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,471.5699,472.8028,1.25,472.8042,476.8034,left,1,0.6149,,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,,,,,,0,45,45,42,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,476.805,478.3036,1.5,478.3051,482.3026,left,1,0.5086,,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,0,46,46,8,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,482.3031,483.003,0.7,483.0045,27520.3925,,0,,,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,,,,,,0,47,47,31,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,27520.3931,27520.4175,0.65,27520.4188,27522.6173,,0,,,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,1,0,48,22,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,27522.6178,27523.4175,0.8,27523.4183,27527.4175,,0,,,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,,,,,,1,1,49,29,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,27527.418,27528.8512,1.45,27528.8521,27532.8514,,0,,,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,1,2,50,9,1,,,,,,,
3,,,2026-02-23_16h40.48.208,ant_ver113,2025.2.3,Win32,29.85074627,7231,7231,,,,,27532.852,27533.5513,0.7,27533.5522,,,,,,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,1,3,51,5,1,0,0,0,0,1,2,95
