location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,resp.rt,resp.duration,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
1,0,11.488,2026-03-10_23h42.13.727,ant_ver113,2025.2.3,MacIntel,58.82352941,108035,108035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-10_23h42.13.727,ant_ver113,2025.2.3,MacIntel,58.82352941,108035,108035,11.488,31.431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-10_23h42.13.727,ant_ver113,2025.2.3,MacIntel,58.82352941,108035,108035,,,31.431,52.398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-10_23h42.13.727,ant_ver113,2025.2.3,MacIntel,58.82352941,108035,108035,,,,,52.413,53.014,0.6,53.015,57.015,,0,57.015,58.015,0,0,0,13,1,stim/both.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-10_23h42.13.727,ant_ver113,2025.2.3,MacIntel,58.82352941,108035,108035,,,,,58.016,58.565,0.55,58.565,62.565,left,1,62.565,63.565,0,1,1,15,1,stim/blank.png,stim/congLeft.png,-1,left,0,0.609,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-10_23h42.13.727,ant_ver113,2025.2.3,MacIntel,58.82352941,108035,108035,,,,,63.565,64.214,0.65,64.214,68.215,right,1,68.216,69.215,0,2,2,11,1,stim/upper.png,stim/incongRight.png,1,right,0,1.055,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-10_23h42.13.727,ant_ver113,2025.2.3,MacIntel,58.82352941,108035,108035,,,,,69.216,70.065,0.85,70.065,74.065,left,1,74.066,75.065,0,3,3,4,1,stim/centre.png,stim/congLeft.png,1,left,0,0.492,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-10_23h42.13.727,ant_ver113,2025.2.3,MacIntel,58.82352941,108035,108035,,,,,75.065,76.465,1.4,76.466,80.465,right,0,80.466,81.465,0,4,4,16,1,stim/blank.png,stim/incongLeft.png,-1,left,0,0.45,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-10_23h42.13.727,ant_ver113,2025.2.3,MacIntel,58.82352941,108035,108035,,,,,81.466,82.715,1.25,82.716,86.715,left,1,86.716,87.715,0,5,5,1,1,stim/both.png,stim/incongLeft.png,1,left,0,0.776,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-10_23h42.13.727,ant_ver113,2025.2.3,MacIntel,58.82352941,108035,108035,,,,,87.716,88.415,0.7,88.416,92.416,left,1,92.417,93.416,0,6,6,6,1,stim/blank.png,stim/congLeft.png,1,left,0,0.923,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-10_23h42.13.727,ant_ver113,2025.2.3,MacIntel,58.82352941,108035,108035,,,,,93.416,93.966,0.55,93.966,97.966,left,1,97.967,98.966,0,7,7,8,1,stim/upper.png,stim/neutralLeft.png,1,left,0,0.868,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-10_23h42.13.727,ant_ver113,2025.2.3,MacIntel,58.82352941,108035,108035,,,,,98.966,100.066,1.1,100.067,104.066,right,1,104.067,105.066,0,8,8,7,1,stim/blank.png,stim/incongRight.png,-1,right,0,0.881,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-10_23h42.13.727,ant_ver113,2025.2.3,MacIntel,58.82352941,108035,108035,,,,,105.066,105.766,0.7,105.767,109.766,right,1,109.767,110.766,0,9,9,19,1,stim/lower.png,stim/incongRight.png,-1,right,0,0.928,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-10_23h42.13.727,ant_ver113,2025.2.3,MacIntel,58.82352941,108035,108035,,,,,110.767,111.966,1.2,111.967,115.967,left,1,115.967,116.966,0,10,10,17,1,stim/both.png,stim/neutralLeft.png,-1,left,0,0.687,,,,,,,,,,,,,,,,,,,,
