location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
2,0.0004,10.0833,2026-03-09_03h58.43.379,ant_ver113,2025.2.3,Win32,256.4102564,13471,13471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,2026-03-09_03h58.43.379,ant_ver113,2025.2.3,Win32,256.4102564,13471,13471,10.0834,38.7783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,2026-03-09_03h58.43.379,ant_ver113,2025.2.3,Win32,256.4102564,13471,13471,,,38.7783,74.1867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,2026-03-09_03h58.43.379,ant_ver113,2025.2.3,Win32,256.4102564,13471,13471,,,,,74.1955,74.995,0.8,74.9953,78.9955,right,1,1.0502,,78.9956,79.9957,0,0,0,2,1,stim/centre.png,stim/congRight.png,1,right,0,,,,,,,,,,,,,,,,,,,
2,,,2026-03-09_03h58.43.379,ant_ver113,2025.2.3,Win32,256.4102564,13471,13471,,,,,79.9959,80.3956,0.4,80.3958,84.396,left,1,1.2931,,84.3964,85.3961,0,1,1,4,1,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
2,,,2026-03-09_03h58.43.379,ant_ver113,2025.2.3,Win32,256.4102564,13471,13471,,,,,85.3963,86.6965,1.3,86.6968,90.6969,left,1,1.3299,,90.6971,91.6969,0,2,2,16,1,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
2,,,2026-03-09_03h58.43.379,ant_ver113,2025.2.3,Win32,256.4102564,13471,13471,,,,,91.697,92.347,0.65,92.3471,96.3476,right,1,0.8921,,96.3479,97.3486,0,3,3,11,1,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,,,,,,,,,,,,,,
2,,,2026-03-09_03h58.43.379,ant_ver113,2025.2.3,Win32,256.4102564,13471,13471,,,,,97.3487,98.4977,1.15,98.4979,102.4982,right,1,0.9421,,102.4984,103.4982,0,4,4,7,1,stim/blank.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
2,,,2026-03-09_03h58.43.379,ant_ver113,2025.2.3,Win32,256.4102564,13471,13471,,,,,103.4984,103.9484,0.45,103.9486,107.9488,left,1,0.6962,,107.9492,108.9457,0,5,5,20,1,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
2,,,2026-03-09_03h58.43.379,ant_ver113,2025.2.3,Win32,256.4102564,13471,13471,,,,,108.946,109.8984,0.95,109.8987,113.8954,left,1,0.988,,113.8957,114.8955,0,6,6,17,1,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
