location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,resp.rt,resp.duration,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,207.9769,209.5198,1.55,209.5207,213.5089,right,1,,,,,,,,stim/blank.png,stim/incongRight.png,-1,right,0,0.3178,,,,,,,0,3,3,7,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,213.5096,214.7528,1.25,214.7546,218.7516,right,1,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,0.6011,,,,,,,0,4,4,43,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,218.7523,219.951,1.2,219.9516,223.9564,left,0,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,0.0173,,,,,,,0,5,5,11,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,223.9571,225.1509,1.2,225.1516,229.1495,left,0,,,,,,,,stim/centre.png,stim/incongRight.png,-1,right,0,0.0945,,,,,,,0,6,6,25,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,229.1503,229.6494,0.5,229.6505,233.6487,right,1,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,0.5675,,,,,,,0,7,7,39,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,233.6491,234.999,1.35,235.0008,239.0048,left,0,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,0.737,,,,,,,0,8,8,41,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,239.0055,239.5531,0.55,239.5542,243.5476,right,0,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,1.4668,,,,,,,0,9,9,46,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,243.5485,244.3972,0.85,244.3986,248.3966,left,0,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,0.3673,,,,,,,0,10,10,45,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,248.3978,248.9467,0.55,248.9483,252.9455,left,0,,,,,,,,stim/centre.png,stim/incongRight.png,1,right,0,0.801,,,,,,,0,11,11,26,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,252.9462,254.2463,1.3,254.2471,258.2449,left,1,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,0.3684,,,,,,,0,12,12,38,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,258.2456,258.7947,0.55,258.7957,262.7945,right,0,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,0.3921,,,,,,,0,13,13,6,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,262.7951,264.0943,1.3,264.096,268.0826,right,1,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,0.9492,,,,,,,0,14,14,2,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,268.0834,269.5261,1.45,269.5271,273.5254,,0,,,,,,,,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,,,0,15,15,10,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,273.5263,274.2752,0.75,274.2764,278.2751,left,0,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,0.7395,,,,,,,0,16,16,23,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,278.2758,279.679,1.4,279.68,283.6794,right,1,,,,,,,,stim/centre.png,stim/neutralRight.png,-1,right,0,0.5144,,,,,,,0,17,17,35,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,283.6797,284.7289,1.05,284.7302,288.7236,left,0,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,1.0025,,,,,,,0,18,18,29,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,288.7242,290.0728,1.35,290.0739,294.0721,right,0,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,0.1007,,,,,,,0,19,19,34,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,294.073,294.9784,0.9,294.9796,298.9747,left,1,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,0.3675,,,,,,,0,20,20,17,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,298.9753,300.3712,1.4,300.372,304.3708,left,0,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,0.0003,,,,,,,0,21,21,19,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,304.3716,305.3705,1,305.3719,309.3756,right,0,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,0.5666,,,,,,,0,22,22,8,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,309.3763,309.9195,0.55,309.9207,313.9235,right,1,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,0.389,,,,,,,0,23,23,27,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,313.9241,315.2193,1.3,315.2202,319.2075,left,0,,,,,,,,stim/upper.png,stim/congRight.png,1,right,0,0.0358,,,,,,,0,24,24,30,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,319.2084,320.1514,0.95,320.1526,324.1506,right,0,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,0.4355,,,,,,,0,25,25,1,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,324.1516,325.2505,1.1,325.2515,329.2555,right,0,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,0.4201,,,,,,,0,26,26,24,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,329.2562,329.8492,0.6,329.8503,333.8491,left,1,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,0.0515,0.0002,,,,,,0,27,27,12,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,333.8499,334.9491,1.1,334.9503,338.9478,,0,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,,,,,,,,0,28,28,36,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,338.9493,339.9475,1,339.9491,343.9515,,0,,,,,,,,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,,,0,29,29,0,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,343.9519,344.747,0.8,344.7481,348.7466,,0,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,,,0,30,30,22,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,348.7477,349.7959,1.05,349.7971,353.7848,,0,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,,,0,31,31,16,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,353.7856,354.6786,0.9,354.6799,358.6846,,0,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,,,,,,,,0,32,32,31,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,358.6852,359.833,1.15,359.8336,363.8272,right,1,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,0.8102,,,,,,,0,33,33,3,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,363.8281,364.2273,0.4,364.2283,368.23,,0,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,,,0,34,34,21,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,368.2308,369.0266,0.8,369.0279,373.0254,right,0,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,0.8003,,,,,,,0,35,35,37,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,373.0264,374.1753,1.15,374.1762,378.1812,left,1,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,0.5325,,,,,,,0,36,36,15,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,378.1818,378.8242,0.65,378.8252,382.8297,left,1,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,0.291,,,,,,,0,37,37,14,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,382.8305,383.5739,0.75,383.5752,387.5735,right,1,,,,,,,,stim/both.png,stim/incongRight.png,1,right,0,0.3091,,,,,,,0,38,38,44,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,387.574,388.1729,0.6,388.1739,392.1776,right,1,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,0.122,,,,,,,0,39,39,40,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,392.178,393.3272,1.15,393.3276,397.3214,,0,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,,,0,40,40,5,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,397.3217,398.5605,1.25,398.5609,402.5538,right,0,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,0.0117,,,,,,,0,41,41,33,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,402.5549,403.5534,1,403.5543,407.553,right,1,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,0.092,,,,,,,0,42,42,13,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,407.554,408.7064,1.15,408.7076,412.7022,right,0,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,0.4605,,,,,,,0,43,43,42,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,412.703,414.2018,1.5,414.2024,418.1895,right,0,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,0.7012,,,,,,,0,44,44,9,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,418.1896,419.5839,1.4,419.5842,423.5726,right,0,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,0.4163,,,,,,,0,45,45,20,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,423.5732,424.5171,0.95,424.5185,428.5059,left,0,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,0.0703,,,,,,,0,46,46,28,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,428.5066,428.9492,0.45,428.9503,432.9487,,0,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,,,,,,,,0,47,47,32,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,432.9496,433.5486,0.6,433.5498,437.5483,right,1,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,0.0834,,,,,,,1,0,48,39,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,437.5488,438.1977,0.65,438.1986,442.1973,,0,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,,,,,,,,1,1,49,40,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,442.1984,442.6475,0.45,442.648,446.6462,left,1,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,0.7926,,,,,,,1,2,50,32,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,446.647,447.0462,0.4,447.0473,451.0348,,0,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,,,1,3,51,9,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,451.0355,451.6789,0.65,451.6804,455.6671,,0,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,,,,,,,,1,4,52,38,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,455.6677,456.2681,0.6,456.2693,460.2614,,0,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,,,,,,,,1,5,53,45,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,460.2621,461.3605,1.1,461.3611,465.3648,right,0,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,0.9727,,,,,,,1,6,54,21,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,465.3652,466.8603,1.5,466.8612,470.8649,,0,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,,,,,,,,1,7,55,37,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,470.8652,472.2645,1.4,472.2658,476.2645,,0,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,,,,,,,,1,8,56,34,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,476.2653,476.6577,0.4,476.6588,480.6576,left,1,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,0.5669,,,,,,,1,9,57,16,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,480.6582,481.1133,0.45,481.1144,485.1064,,0,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,,,,,,,,1,10,58,28,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,485.1069,485.6564,0.55,485.658,489.6564,left,0,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,0.3495,,,,,,,1,11,59,47,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,489.6572,490.6561,1,490.6575,494.6556,,0,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,,,1,12,60,5,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,494.6561,496.0045,1.35,496.0054,499.9929,,0,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,,,,,,,,1,13,61,33,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,499.9932,501.2369,1.25,501.2384,505.237,right,1,,,,,,,,stim/centre.png,stim/incongRight.png,-1,right,0,0.0221,,,,,,,1,14,62,25,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,505.2375,506.3863,1.15,506.3875,510.3748,right,1,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,0.9333,,,,,,,1,15,63,11,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,510.3755,511.5185,1.15,511.5195,515.5187,,0,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,,,1,16,64,4,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,515.5197,516.6183,1.1,516.6203,520.6171,right,0,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,0.3858,,,,,,,1,17,65,24,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,520.618,522.1672,1.55,522.1687,526.1663,left,0,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,0.2547,,,,,,,1,18,66,23,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,526.1674,527.5664,1.4,527.567,531.5708,,0,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,,,1,19,67,6,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,531.5711,533.0653,1.5,533.0666,537.0641,,0,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,,,,,,,,1,20,68,29,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,537.065,537.6647,0.6,537.6661,541.6634,,0,,,,,,,,stim/centre.png,stim/incongRight.png,1,right,0,,,,,,,,1,21,69,26,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,541.6643,542.1639,0.5,542.1654,546.1629,left,0,,,,,,,,stim/both.png,stim/incongRight.png,1,right,0,0.8843,,,,,,,1,22,70,44,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,546.1634,546.5519,0.4,546.5529,550.546,,0,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,,,1,23,71,8,1
2,,,2026-02-27_23h46.40.489,ant_ver113,2025.2.3,Win32,60.24096386,13521,13521,,,,,550.5469,551.3453,0.8,551.3468,555.3453,left,0,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,0.9349,,,,,,,1,24,72,13,1
