PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
0.0004,10.2915,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,10.2918,31.6913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,31.6916,94.8909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,94.9102,95.8077,0.9,95.809,99.8068,left,1,1.1516,,99.8073,100.8076,0,0,0,14,1,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,100.8085,101.9065,1.1,101.9075,105.9073,left,1,1.1255,,105.9086,106.9073,0,1,1,1,1,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,106.908,107.6573,0.75,107.6582,111.6573,left,1,0.7493,,111.6584,112.6563,0,2,2,12,1,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,112.6568,114.2066,1.55,114.2074,118.2072,left,1,0.7373,,118.2082,119.2073,0,3,3,4,1,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,119.2079,120.5565,1.35,120.5575,124.5563,right,1,1.0193,,124.5573,125.5563,0,4,4,2,1,stim/centre.png,stim/congRight.png,1,right,0,,,,,,,,,,,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,125.5566,126.0073,0.45,126.0082,130.0073,right,1,0.8085,,130.0083,131.0073,0,5,5,7,1,stim/blank.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,131.0078,132.3073,1.3,132.3081,136.3063,left,1,0.4324,,136.3071,137.3073,0,6,6,22,1,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,137.3078,138.3574,1.05,138.3581,142.3573,right,1,0.4183,,142.3582,143.3564,0,7,7,13,1,stim/both.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,143.357,144.0573,0.7,144.058,148.0572,left,1,0.5128,,148.0581,149.0574,0,8,8,5,1,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,149.0579,150.3573,1.3,150.358,154.3573,left,1,0.6084,,154.3582,155.3574,0,9,9,16,1,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,155.3579,156.3563,1,156.3567,160.3563,left,1,0.4374,,160.3573,161.3572,0,10,10,8,1,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,161.3578,162.7073,1.35,162.708,166.7065,right,1,0.567,,166.7074,167.7072,0,11,11,11,1,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,,,,,,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,167.7075,168.9573,1.25,168.9581,172.9574,left,1,0.599,,172.9583,173.9573,0,12,12,20,1,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,173.9577,174.4566,0.5,174.4573,178.4574,right,1,0.6172,,178.4582,179.4563,0,13,13,19,1,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,179.4568,180.5563,1.1,180.5571,184.5573,left,1,0.6325,,184.5582,185.5573,0,14,14,6,1,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,185.5577,186.8573,1.3,186.858,190.8573,left,1,0.5328,,190.8582,191.8574,0,15,15,9,1,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,191.8579,192.6564,0.8,192.6571,196.6573,right,1,0.5775,,196.6582,197.6573,0,16,16,23,1,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,,,,,,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,197.6578,198.2563,0.6,198.2571,202.257,left,0,0.4405,,202.2574,203.2574,0,17,17,0,1,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,203.258,204.3572,1.1,204.358,208.3573,right,1,0.5433,,208.3581,209.3573,0,18,18,18,1,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,209.3577,210.9072,1.55,210.9079,214.9073,left,1,0.6349,,214.9081,215.9073,0,19,19,21,1,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,215.9078,217.2073,1.3,217.208,221.2072,right,1,0.6743,,221.2079,222.2064,0,20,20,3,1,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,222.2069,222.8064,0.6,222.8071,226.8063,left,1,0.5357,,226.807,227.8073,0,21,21,10,1,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,227.8078,228.3072,0.5,228.3079,232.3073,left,1,0.5344,,232.3081,233.3072,0,22,22,17,1,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,233.3078,234.4573,1.15,234.4581,238.4572,left,1,0.4914,,238.4582,239.4573,0,23,23,15,1,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,,,,,,,,,,,,,,,,,,,,,,239.4581,253.0746,space,3.5832,,,,,,,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,253.0859,254.224,1.15,254.2248,258.2239,,0,,,,,,,,,,stim/blank.png,stim/incongRight.png,-1,right,0,,,,,,0,0,0,7,1,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,258.2248,258.624,0.4,258.6245,262.6239,left,1,0.5291,,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,0,1,1,16,1,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,262.6246,263.473,0.85,263.4739,267.474,left,1,0.5669,,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,,,,,,0,2,2,31,1,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,267.4745,268.574,1.1,268.5748,272.5731,right,1,0.4822,,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,,,,,,0,3,3,27,1,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,272.5737,273.3239,0.75,273.3247,277.3239,left,1,0.4825,,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,0,4,4,22,1,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,277.3245,278.5739,1.25,278.5746,282.5739,right,1,0.4643,,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,,,,,,0,5,5,2,1,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,282.5744,283.2732,0.7,283.2739,287.2739,right,1,0.6426,,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,,,,,,0,6,6,36,1,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,287.2746,288.524,1.25,288.5247,292.5229,left,1,0.4667,,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,0,7,7,12,1,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,292.5234,293.7231,1.2,293.724,297.7241,right,1,0.6485,,,,,,,,,stim/both.png,stim/incongRight.png,1,right,0,,,,,,0,8,8,44,1,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,297.7247,298.6241,0.9,298.6248,302.6239,right,1,0.5303,,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,,,,,,0,9,9,41,1,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,302.6245,303.8738,1.25,303.8747,307.8739,right,1,0.4507,,,,,,,,,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,0,10,10,0,1,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,307.8745,308.2738,0.4,308.2746,312.2739,right,1,0.5308,,,,,,,,,stim/centre.png,stim/neutralRight.png,-1,right,0,,,,,,0,11,11,35,1,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,312.2745,312.773,0.5,312.7738,316.7731,right,1,0.3824,,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,,,,,,0,12,12,13,1,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,316.7737,317.1732,0.4,317.1739,321.1739,right,1,0.5433,,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,,,,,,0,13,13,43,1,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,321.1745,321.923,0.75,321.9237,325.9238,left,1,0.5985,,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,0,14,14,6,1,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,325.9244,326.8739,0.95,326.8747,330.8738,left,1,0.5158,,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,,,,,,0,15,15,32,1,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,330.8745,332.2739,1.4,332.2746,336.2739,right,1,0.4746,,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,0,16,16,23,1,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,336.2746,336.6738,0.4,336.6747,340.6739,right,1,0.4607,,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,,,,,,0,17,17,45,1,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,340.6745,341.8738,1.2,341.8746,345.8739,left,1,0.5081,,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,,,,,,0,18,18,42,1,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,345.8744,347.2239,1.35,347.2246,351.2238,right,1,0.6434,,,,,,,,,stim/centre.png,stim/incongRight.png,-1,right,0,,,,,,0,19,19,25,1,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,351.2244,352.0739,0.85,352.0746,356.0739,right,1,0.4489,,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,,,,,,0,20,20,47,1,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,356.0745,357.3739,1.3,357.3746,361.3739,left,1,0.549,,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,0,21,21,21,1,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,361.3744,362.4739,1.1,362.4746,366.474,left,1,0.6986,,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,0,22,22,15,1,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,366.4745,367.0739,0.6,367.0747,371.0739,left,1,0.5443,,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,,,,,,0,23,23,24,1,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,371.0745,371.5239,0.45,371.5246,375.5239,left,1,0.5166,,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,,,,,,0,24,24,34,1,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,375.5245,376.3239,0.8,376.3246,380.3239,right,1,0.5659,,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,,,,,,0,25,25,28,1,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,380.3245,381.0739,0.75,381.0746,385.0739,left,1,0.6101,,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,0,26,26,20,1,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,385.0746,385.6239,0.55,385.6246,389.623,left,1,0.4823,,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,0,27,27,8,1,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,389.6235,390.8728,1.25,390.8736,394.8741,left,1,0.5647,,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,,,,,,0,28,28,37,1,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,394.8747,395.4728,0.6,395.4734,399.4739,left,1,0.4987,,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,0,29,29,14,1,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,399.4745,400.2737,0.8,400.2742,404.2736,left,1,0.4341,,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,,,,,,0,30,30,38,1,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,404.2739,405.1238,0.85,405.1245,409.1239,right,1,0.5826,,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,,,,,,0,31,31,29,1,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,409.1244,410.2729,1.15,410.2736,414.2739,left,1,0.5698,,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,,,,,,0,32,32,33,1,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,414.2744,415.5727,1.3,415.5733,419.5728,left,1,0.5836,,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,,,,,,0,33,33,46,1,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,419.5734,420.6739,1.1,420.6747,424.6739,right,1,0.6006,,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,0,34,34,18,1,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,424.6745,425.3729,0.7,425.3736,429.3727,left,1,0.5184,,,,,,,,,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,0,35,35,10,1,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,429.3732,430.3728,1,430.3736,434.3729,right,1,1.4154,,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,0,36,36,11,1,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,434.3736,435.2728,0.9,435.2735,439.2729,left,1,0.5978,,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,0,37,37,17,1,,,,,,,,,
,,2026-01-21_18h05.25.896,ant_ver113,2025.2.3,MacIntel,62.11180124,126877,,,,,439.2734,440.5228,1.25,440.5233,444.5238,right,1,0.5066,,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,0,38,38,3,1,,,,,,,,,
