location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
3,0.0002,10.5678,2026-02-18_19h43.11.640,ant_ver113,2025.2.3,MacIntel,57.47126437,7273,7273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-18_19h43.11.640,ant_ver113,2025.2.3,MacIntel,57.47126437,7273,7273,10.5681,27.1348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-18_19h43.11.640,ant_ver113,2025.2.3,MacIntel,57.47126437,7273,7273,,,27.135,43.4863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-18_19h43.11.640,ant_ver113,2025.2.3,MacIntel,57.47126437,7273,7273,,,,,43.5114,44.003,0.5,44.0045,48.0033,left,1,1.4152,,48.0037,49.0031,0,0,0,20,1,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
3,,,2026-02-18_19h43.11.640,ant_ver113,2025.2.3,MacIntel,57.47126437,7273,7273,,,,,49.0039,49.552,0.55,49.5527,53.5532,right,1,0.9151,,53.5542,54.5532,0,1,1,11,1,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,,,,,,,,,,,,,,
3,,,2026-02-18_19h43.11.640,ant_ver113,2025.2.3,MacIntel,57.47126437,7273,7273,,,,,54.5539,55.2532,0.7,55.254,59.2534,left,1,0.6994,,59.2543,60.2534,0,2,2,22,1,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
3,,,2026-02-18_19h43.11.640,ant_ver113,2025.2.3,MacIntel,57.47126437,7273,7273,,,,,60.2539,61.8034,1.55,61.8043,65.8036,left,1,0.5998,,65.8045,66.8026,0,3,3,4,1,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
3,,,2026-02-18_19h43.11.640,ant_ver113,2025.2.3,MacIntel,57.47126437,7273,7273,,,,,66.8032,67.7537,0.95,67.7546,71.7538,right,1,0.5649,,71.7548,72.7538,0,4,4,2,1,stim/centre.png,stim/congRight.png,1,right,0,,,,,,,,,,,,,,,,,,,
3,,,2026-02-18_19h43.11.640,ant_ver113,2025.2.3,MacIntel,57.47126437,7273,7273,,,,,72.7544,73.7038,0.95,73.7048,77.704,left,1,0.7485,,77.7051,78.7031,0,5,5,10,1,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
3,,,2026-02-18_19h43.11.640,ant_ver113,2025.2.3,MacIntel,57.47126437,7273,7273,,,,,78.7037,79.5541,0.85,79.555,83.5543,left,1,0.7396,,83.5552,84.5543,0,6,6,17,1,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
3,,,2026-02-18_19h43.11.640,ant_ver113,2025.2.3,MacIntel,57.47126437,7273,7273,,,,,84.5547,85.7534,1.2,85.754,89.7535,right,1,0.737,,89.7543,90.7545,0,7,7,13,1,stim/both.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
3,,,2026-02-18_19h43.11.640,ant_ver113,2025.2.3,MacIntel,57.47126437,7273,7273,,,,,90.755,92.1046,1.35,92.1054,96.1048,left,1,0.457,,96.1057,97.1047,0,8,8,8,1,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
3,,,2026-02-18_19h43.11.640,ant_ver113,2025.2.3,MacIntel,57.47126437,7273,7273,,,,,97.1056,98.5048,1.4,98.5057,102.5049,left,1,0.4824,,102.506,103.505,0,9,9,9,1,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
3,,,2026-02-18_19h43.11.640,ant_ver113,2025.2.3,MacIntel,57.47126437,7273,7273,,,,,103.5056,104.8051,1.3,104.8059,108.8042,left,0,0.4986,,108.8049,109.8051,0,10,10,3,1,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
3,,,2026-02-18_19h43.11.640,ant_ver113,2025.2.3,MacIntel,57.47126437,7273,7273,,,,,109.8057,111.3049,1.5,111.3053,115.3044,right,1,0.6363,,115.3052,116.3044,0,11,11,0,1,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
3,,,2026-02-18_19h43.11.640,ant_ver113,2025.2.3,MacIntel,57.47126437,7273,7273,,,,,116.3049,117.6045,1.3,117.6052,121.6054,left,1,0.5329,,121.6063,122.6058,0,12,12,15,1,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
3,,,2026-02-18_19h43.11.640,ant_ver113,2025.2.3,MacIntel,57.47126437,7273,7273,,,,,122.6064,124.1058,1.5,124.1065,128.1059,left,1,0.5698,,128.1067,129.1059,0,13,13,12,1,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
3,,,2026-02-18_19h43.11.640,ant_ver113,2025.2.3,MacIntel,57.47126437,7273,7273,,,,,129.1065,129.856,0.75,129.8566,133.8552,left,0,0.4484,,133.8557,134.8562,0,14,14,19,1,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
