location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
1,0.0004,10.7372,2026-03-12_09h01.11.100,ant_ver113,2025.2.3,Win32,60.24096386,129190,129190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_09h01.11.100,ant_ver113,2025.2.3,Win32,60.24096386,129190,129190,10.7374,28.2203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_09h01.11.100,ant_ver113,2025.2.3,Win32,60.24096386,129190,129190,,,28.2206,47.4053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_09h01.11.100,ant_ver113,2025.2.3,Win32,60.24096386,129190,129190,,,,,47.416,48.5708,1.15,48.5716,52.5703,right,1,1.1433,,52.5705,53.5702,0,0,0,11,1,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_09h01.11.100,ant_ver113,2025.2.3,Win32,60.24096386,129190,129190,,,,,53.5709,54.32,0.75,54.3206,58.3223,left,1,0.8468,,58.3233,59.3201,0,1,1,21,1,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_09h01.11.100,ant_ver113,2025.2.3,Win32,60.24096386,129190,129190,,,,,59.3209,60.8727,1.55,60.8731,64.872,left,1,0.4332,,64.8724,65.8697,0,2,2,12,1,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_09h01.11.100,ant_ver113,2025.2.3,Win32,60.24096386,129190,129190,,,,,65.8703,67.0699,1.2,67.0709,71.0723,left,1,0.4536,,71.073,72.072,0,3,3,9,1,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_09h01.11.100,ant_ver113,2025.2.3,Win32,60.24096386,129190,129190,,,,,72.0724,72.4696,0.4,72.4701,76.4694,right,1,0.4248,,76.4703,77.4695,0,4,4,0,1,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_09h01.11.100,ant_ver113,2025.2.3,Win32,60.24096386,129190,129190,,,,,77.4699,78.3198,0.85,78.3204,82.3195,right,1,0.434,,82.321,83.322,0,5,5,13,1,stim/both.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_09h01.11.100,ant_ver113,2025.2.3,Win32,60.24096386,129190,129190,,,,,83.3224,84.7719,1.45,84.7729,88.7727,left,1,0.4555,,88.7741,89.7696,0,6,6,10,1,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
