location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,resp.rt,resp.duration,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
1,0.0002,16.1783,2026-03-12_20h11.20.690,ant_ver113,2025.2.3,MacIntel,59.88023952,130051,130051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_20h11.20.690,ant_ver113,2025.2.3,MacIntel,59.88023952,130051,130051,16.1784,36.2462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_20h11.20.690,ant_ver113,2025.2.3,MacIntel,59.88023952,130051,130051,,,36.2463,59.6123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_20h11.20.690,ant_ver113,2025.2.3,MacIntel,59.88023952,130051,130051,,,,,59.6257,60.0789,0.45,60.0794,64.08,,0,64.0801,65.079,0,0,0,5,1,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_20h11.20.690,ant_ver113,2025.2.3,MacIntel,59.88023952,130051,130051,,,,,65.0794,65.9299,0.85,65.9302,69.93,,0,69.93,70.93,0,1,1,23,1,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_20h11.20.690,ant_ver113,2025.2.3,MacIntel,59.88023952,130051,130051,,,,,70.9302,71.58,0.65,71.5803,75.5801,,0,75.5802,76.5792,0,2,2,18,1,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_20h11.20.690,ant_ver113,2025.2.3,MacIntel,59.88023952,130051,130051,,,,,76.5794,77.2802,0.7,77.2805,81.2802,,0,81.2802,82.2793,0,3,3,7,1,stim/blank.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_20h11.20.690,ant_ver113,2025.2.3,MacIntel,59.88023952,130051,130051,,,,,82.2795,83.1302,0.85,83.1305,87.1294,,0,87.1295,88.1303,0,4,4,21,1,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_20h11.20.690,ant_ver113,2025.2.3,MacIntel,59.88023952,130051,130051,,,,,88.1305,88.9303,0.8,88.9306,92.9304,,0,92.9305,93.9295,0,5,5,16,1,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_20h11.20.690,ant_ver113,2025.2.3,MacIntel,59.88023952,130051,130051,,,,,93.9297,95.4304,1.5,95.4307,99.4297,,0,99.4297,100.4305,0,6,6,13,1,stim/both.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,,,
