PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,153.873,154.2728,0.4,154.2739,158.2712,left,1,0.5437,,158.2727,159.2729,0,13,13,8,1,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,159.2738,160.4737,1.2,160.4746,164.4723,right,1,0.4607,,164.4737,165.4709,0,14,14,11,1,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,165.4715,166.4226,0.95,166.4244,170.4227,left,1,0.7438,,170.4242,171.424,0,15,15,21,1,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,171.4246,172.5229,1.1,172.5244,176.5227,left,1,0.6974,,176.5239,177.5241,0,16,16,20,1,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,177.5248,178.3749,0.85,178.3765,182.3733,right,1,0.5765,,182.3744,183.3733,0,17,17,0,1,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,183.3742,184.7761,1.4,184.7772,188.7765,right,1,0.551,,188.778,189.7758,0,18,18,23,1,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,189.7767,190.3754,0.6,190.377,194.3756,left,1,0.4432,,194.3769,195.374,0,19,19,12,1,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,195.3746,196.0263,0.65,196.0275,200.0262,left,1,0.6319,,200.0274,201.0268,0,20,20,1,1,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,201.0274,202.0754,1.05,202.0761,206.0753,left,1,0.5368,,206.0767,207.0764,0,21,21,9,1,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,207.0768,207.8767,0.8,207.8775,211.8738,left,1,0.4878,,211.8743,212.8713,0,22,22,10,1,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,212.8723,214.0718,1.2,214.0732,218.069,left,1,0.5236,,218.07,219.0685,0,23,23,15,1,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,,,,,,,,,,,,,,,,,,,,,,219.0694,230.8137,space,1.7338,,,,,,,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,230.849,232.3941,1.55,232.3956,236.388,left,1,0.5034,,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,,,,,,0,0,0,31,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,236.3893,237.3383,0.95,237.3397,241.3379,left,1,0.5587,,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,0,1,1,12,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,241.3386,242.6852,1.35,242.6859,246.6791,right,1,0.4776,,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,,,,,,0,2,2,47,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,246.6798,247.8805,1.2,247.8812,251.8791,right,1,0.4345,,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,0,3,3,23,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,251.8801,253.0306,1.15,253.0315,257.0315,left,1,0.4776,,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,,,,,,0,4,4,33,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,257.0325,257.5828,0.55,257.5852,261.5815,right,1,0.4424,,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,,,,,,0,5,5,28,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,261.5826,263.0817,1.5,263.0834,267.0833,right,1,0.5249,,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,0,6,6,19,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,267.0843,267.9306,0.85,267.932,271.9308,right,1,0.4102,,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,,,,,,0,7,7,27,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,271.932,273.3342,1.4,273.3352,277.3303,left,1,0.6497,,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,,,,,,0,8,8,37,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,277.3312,278.6807,1.35,278.6817,282.6748,left,1,0.6599,,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,0,9,9,21,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,282.6756,283.1748,0.5,283.1756,287.1772,right,1,0.5677,,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,,,,,,0,10,10,13,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,287.1781,287.7235,0.55,287.7244,291.7254,right,1,0.4319,,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,,,,,,0,11,11,43,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,291.7261,292.9254,1.2,292.9263,296.9248,left,1,0.4917,,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,0,12,12,17,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,296.9258,298.1245,1.2,298.1255,302.1262,left,1,0.4611,,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,,,,,,0,13,13,34,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,302.1272,302.9252,0.8,302.9264,306.9199,right,1,0.4673,,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,,,,,,0,14,14,2,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,306.9205,308.0187,1.1,308.0202,312.0167,right,1,0.6022,,,,,,,,,stim/centre.png,stim/incongRight.png,-1,right,0,,,,,,0,15,15,25,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,312.0171,312.4197,0.4,312.4208,316.4192,right,1,0.4757,,,,,,,,,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,0,16,16,0,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,316.4197,316.8703,0.45,316.8715,320.8695,right,1,0.433,,,,,,,,,stim/upper.png,stim/congRight.png,1,right,0,,,,,,0,17,17,30,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,320.8703,322.1199,1.25,322.1206,326.1211,left,1,0.5407,,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,,,,,,0,18,18,32,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,326.1227,326.9207,0.8,326.922,330.9191,right,1,0.4918,,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,0,19,19,11,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,330.9198,332.3724,1.45,332.3735,336.3725,left,1,0.5006,,,,,,,,,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,0,20,20,10,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,336.3733,337.9219,1.55,337.9234,341.9196,left,1,0.66,,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,0,21,21,1,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,341.9201,342.8729,0.95,342.874,346.8718,right,1,0.4985,,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,,,,,,0,22,22,29,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,346.8726,347.9716,1.1,347.9724,351.9722,left,1,0.4352,,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,,,,,,0,23,23,24,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,351.9727,353.3709,1.4,353.372,357.3727,left,1,0.5155,,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,,,,,,0,24,24,42,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,357.3734,358.4714,1.1,358.4729,362.4663,right,1,0.6609,,,,,,,,,stim/blank.png,stim/incongRight.png,-1,right,0,,,,,,0,25,25,7,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,362.4672,363.9135,1.45,363.9149,367.9152,left,1,0.5925,,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,,,,,,0,26,26,46,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,367.9162,368.7638,0.85,368.765,372.7658,right,1,0.6183,,,,,,,,,stim/centre.png,stim/incongRight.png,1,right,0,,,,,,0,27,27,26,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,372.7666,373.9654,1.2,373.966,377.9654,right,1,0.4912,,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,,,,,,0,28,28,39,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,377.9665,379.3649,1.4,379.3665,383.3648,left,1,0.5759,,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,0,29,29,9,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,383.3653,383.9669,0.6,383.9681,387.9644,right,1,0.4684,,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,,,,,,0,30,30,45,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,387.9651,388.7653,0.8,388.7658,392.7666,right,1,0.5575,,,,,,,,,stim/both.png,stim/incongRight.png,1,right,0,,,,,,0,31,31,44,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,392.7674,393.9116,1.15,393.9126,397.9083,left,1,0.4772,,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,0,32,32,8,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,397.9092,399.354,1.45,399.3549,403.3499,right,1,0.6762,,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,0,33,33,18,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,403.3509,404.6988,1.35,404.7,408.6993,left,1,0.4593,,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,0,34,34,22,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,408.6999,410.102,1.4,410.1028,414.1018,left,1,0.5271,,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,,,,,,0,35,35,38,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,414.1024,414.9475,0.85,414.9483,418.9445,right,1,0.625,,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,0,36,36,3,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,418.9453,419.645,0.7,419.6456,423.6448,left,1,0.5174,,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,0,37,37,15,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,423.6457,424.6934,1.05,424.6948,428.6952,right,1,0.476,,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,,,,,,0,38,38,36,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,428.6959,429.1952,0.5,429.1965,433.1941,left,1,0.4411,,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,0,39,39,4,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,433.195,434.2942,1.1,434.2954,438.2882,left,1,0.5185,,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,0,40,40,6,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,438.289,439.1386,0.85,439.1399,443.138,left,1,0.458,,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,0,41,41,5,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,443.1386,444.4891,1.35,444.4904,448.4897,left,1,0.7337,,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,0,42,42,16,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,448.4905,449.5884,1.1,449.5896,453.5892,right,1,0.7797,,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,,,,,,0,43,43,40,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,453.5901,454.6901,1.1,454.6916,458.6892,left,1,0.668,,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,0,44,44,20,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,458.6898,459.0878,0.4,459.0892,463.0772,right,1,0.5997,,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,,,,,,0,45,45,41,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,463.078,464.1746,1.1,464.1759,468.1744,right,1,0.4668,,,,,,,,,stim/centre.png,stim/neutralRight.png,-1,right,0,,,,,,0,46,46,35,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,468.1752,468.9234,0.75,468.9246,472.923,left,1,0.533,,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,0,47,47,14,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,472.9235,473.6294,0.7,473.6312,477.6316,left,1,0.6505,,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,1,0,48,1,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,477.6325,479.0833,1.45,479.0843,483.082,right,1,0.4512,,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,,,,,,1,1,49,47,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,483.0827,484.5837,1.5,484.5849,488.5827,left,1,0.6432,,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,,,,,,1,2,50,37,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,488.5834,489.9337,1.35,489.9352,493.9346,right,1,0.4789,,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,,,,,,1,3,51,39,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,493.9353,495.3829,1.45,495.3848,499.3837,left,1,0.5527,,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,1,4,52,20,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,499.3845,499.833,0.45,499.8343,503.8345,left,1,0.6016,,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,,,,,,1,5,53,32,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,503.8353,504.8831,1.05,504.8843,508.8848,left,1,0.4928,,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,1,6,54,6,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,508.8855,510.2341,1.35,510.2358,514.2337,left,1,0.509,,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,1,7,55,5,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,514.2345,515.6843,1.45,515.6858,519.6945,left,1,0.4499,,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,1,8,56,22,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,519.6958,520.9938,1.3,520.9944,524.9817,right,1,0.4594,,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,,,,,,1,9,57,28,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,524.9829,525.4771,0.5,525.4785,529.4754,left,1,0.4124,,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,,,,,,1,10,58,24,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,529.4762,530.1741,0.7,530.1756,534.1706,right,1,0.5006,,,,,,,,,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,1,11,59,0,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,534.1712,535.0187,0.85,535.02,539.0198,left,1,0.4444,,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,,,,,,1,12,60,31,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,539.0213,540.2213,1.2,540.222,544.22,right,1,0.4664,,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,1,13,61,18,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,544.2211,545.2212,1,545.2223,549.2202,right,1,0.5686,,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,1,14,62,11,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,549.2208,550.228,1,550.2289,554.2291,left,1,0.7997,,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,1,15,63,16,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,554.2302,554.7803,0.55,554.7812,558.7874,right,1,0.6179,,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,1,16,64,3,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,558.7881,559.488,0.7,559.4895,563.4883,left,1,0.5003,,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,1,17,65,15,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,563.4895,564.5871,1.1,564.5874,568.5815,left,1,0.6288,,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,1,18,66,17,1,,,,,,,,,
,,2026-01-20_18h20.50.579,ant_ver113,2025.2.3,Win32,119.047619,129719,,,,,568.5821,569.781,1.2,569.7825,573.782,right,1,0.4896,,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,,,,,,1,19,67,41,1,,,,,,,,,
