location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
1,0.0004,24.3332,2026-02-05_11h20.15.839,ant_ver113,2025.2.3,MacIntel,59.52380952,129689,129689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-05_11h20.15.839,ant_ver113,2025.2.3,MacIntel,59.52380952,129689,129689,24.3334,52.9846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-05_11h20.15.839,ant_ver113,2025.2.3,MacIntel,59.52380952,129689,129689,,,52.9848,97.8703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-05_11h20.15.839,ant_ver113,2025.2.3,MacIntel,59.52380952,129689,129689,,,,,97.8969,98.6358,0.75,98.6372,102.6356,left,1,1.2344,,102.6359,103.6359,0,0,0,14,1,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-05_11h20.15.839,ant_ver113,2025.2.3,MacIntel,59.52380952,129689,129689,,,,,103.6364,104.3858,0.75,104.3873,108.3859,left,1,1.3678,,108.3868,109.3859,0,1,1,1,1,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-05_11h20.15.839,ant_ver113,2025.2.3,MacIntel,59.52380952,129689,129689,,,,,109.3863,110.6863,1.3,110.6871,114.6859,left,1,0.6495,,114.6869,115.6861,0,2,2,5,1,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-05_11h20.15.839,ant_ver113,2025.2.3,MacIntel,59.52380952,129689,129689,,,,,115.6865,116.7362,1.05,116.7369,120.7361,left,0,0.4931,,120.7369,121.7363,0,3,3,3,1,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-05_11h20.15.839,ant_ver113,2025.2.3,MacIntel,59.52380952,129689,129689,,,,,121.7366,122.9852,1.25,122.9862,126.9861,left,1,0.6932,,126.9868,127.9864,0,4,4,15,1,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-05_11h20.15.839,ant_ver113,2025.2.3,MacIntel,59.52380952,129689,129689,,,,,127.9867,128.7865,0.8,128.7873,132.7869,right,1,0.6266,,132.788,133.7866,0,5,5,19,1,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-05_11h20.15.839,ant_ver113,2025.2.3,MacIntel,59.52380952,129689,129689,,,,,133.787,135.3365,1.55,135.3371,139.3368,right,1,0.6268,,139.337,140.3367,0,6,6,2,1,stim/centre.png,stim/congRight.png,1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-05_11h20.15.839,ant_ver113,2025.2.3,MacIntel,59.52380952,129689,129689,,,,,140.3371,140.7368,0.4,140.7374,144.7366,left,1,0.5256,,144.7372,145.737,0,7,7,9,1,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-05_11h20.15.839,ant_ver113,2025.2.3,MacIntel,59.52380952,129689,129689,,,,,145.7373,146.4368,0.7,146.4373,150.437,right,1,0.644,,150.4376,151.4371,0,8,8,13,1,stim/both.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-05_11h20.15.839,ant_ver113,2025.2.3,MacIntel,59.52380952,129689,129689,,,,,151.4375,152.7371,1.3,152.7376,156.7372,left,1,0.532,,156.7378,157.7374,0,9,9,8,1,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-05_11h20.15.839,ant_ver113,2025.2.3,MacIntel,59.52380952,129689,129689,,,,,157.7378,159.1369,1.4,159.1373,163.1375,left,1,0.6766,,163.138,164.1374,0,10,10,16,1,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-05_11h20.15.839,ant_ver113,2025.2.3,MacIntel,59.52380952,129689,129689,,,,,164.1378,165.4874,1.35,165.488,169.4876,left,1,0.577,,169.4883,170.4876,0,11,11,10,1,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-05_11h20.15.839,ant_ver113,2025.2.3,MacIntel,59.52380952,129689,129689,,,,,170.488,171.9876,1.5,171.9881,175.9873,right,1,0.5607,,175.9882,176.9875,0,12,12,7,1,stim/blank.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-05_11h20.15.839,ant_ver113,2025.2.3,MacIntel,59.52380952,129689,129689,,,,,176.9877,177.4869,0.5,177.4875,181.4871,left,1,0.6365,,181.4888,182.4879,0,13,13,21,1,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-05_11h20.15.839,ant_ver113,2025.2.3,MacIntel,59.52380952,129689,129689,,,,,182.4884,183.838,1.35,183.8385,187.8373,right,1,0.4434,,187.8381,188.8381,0,14,14,0,1,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-05_11h20.15.839,ant_ver113,2025.2.3,MacIntel,59.52380952,129689,129689,,,,,188.8386,190.1376,1.3,190.1381,194.1384,left,1,0.6086,,194.1392,195.138,0,15,15,22,1,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-05_11h20.15.839,ant_ver113,2025.2.3,MacIntel,59.52380952,129689,129689,,,,,195.1382,195.6874,0.55,195.6881,199.6876,left,1,0.6771,,199.6882,200.6876,0,16,16,6,1,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
