location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,resp.rt,resp.duration,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
3,0.0002,13.3546,2026-02-06_15h49.14.758,ant_ver113,2025.2.3,MacIntel,57.47126437,5200,5200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-06_15h49.14.758,ant_ver113,2025.2.3,MacIntel,57.47126437,5200,5200,13.3549,41.4714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-06_15h49.14.758,ant_ver113,2025.2.3,MacIntel,57.47126437,5200,5200,,,41.4716,65.6044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-06_15h49.14.758,ant_ver113,2025.2.3,MacIntel,57.47126437,5200,5200,,,,,65.6248,66.2213,0.6,66.223,70.2213,,0,70.2217,71.2203,0,0,0,11,1,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-06_15h49.14.758,ant_ver113,2025.2.3,MacIntel,57.47126437,5200,5200,,,,,71.2213,72.4209,1.2,72.4218,76.4209,right,0,76.4211,77.4199,0,1,1,16,1,stim/blank.png,stim/incongLeft.png,-1,left,0,1.0978,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-06_15h49.14.758,ant_ver113,2025.2.3,MacIntel,57.47126437,5200,5200,,,,,77.4208,77.8708,0.45,77.8717,81.871,left,1,81.8722,82.8709,0,2,2,8,1,stim/upper.png,stim/neutralLeft.png,1,left,0,1.1476,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-06_15h49.14.758,ant_ver113,2025.2.3,MacIntel,57.47126437,5200,5200,,,,,82.8716,83.3199,0.45,83.3209,87.321,left,1,87.3221,88.3209,0,3,3,20,1,stim/blank.png,stim/incongLeft.png,1,left,0,1.0165,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-06_15h49.14.758,ant_ver113,2025.2.3,MacIntel,57.47126437,5200,5200,,,,,88.3215,89.6209,1.3,89.6219,93.6209,right,1,93.622,94.6209,0,4,4,18,1,stim/blank.png,stim/congRight.png,-1,right,0,0.9628,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-06_15h49.14.758,ant_ver113,2025.2.3,MacIntel,57.47126437,5200,5200,,,,,94.6215,95.8709,1.25,95.8718,99.8699,left,1,99.8712,100.8698,0,5,5,15,1,stim/blank.png,stim/congLeft.png,-1,left,0,1.0292,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-06_15h49.14.758,ant_ver113,2025.2.3,MacIntel,57.47126437,5200,5200,,,,,100.8699,101.6206,0.75,101.6216,105.6201,left,1,105.6212,106.621,0,6,6,6,1,stim/blank.png,stim/congLeft.png,1,left,0,1.0497,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-06_15h49.14.758,ant_ver113,2025.2.3,MacIntel,57.47126437,5200,5200,,,,,106.6215,107.871,1.25,107.8719,111.871,right,1,111.8721,112.871,0,7,7,23,1,stim/both.png,stim/neutralRight.png,1,right,0,0.6489,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-06_15h49.14.758,ant_ver113,2025.2.3,MacIntel,57.47126437,5200,5200,,,,,112.8716,113.9704,1.1,113.9713,117.97,left,1,117.971,118.971,0,8,8,4,1,stim/centre.png,stim/congLeft.png,1,left,0,0.8669,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-06_15h49.14.758,ant_ver113,2025.2.3,MacIntel,57.47126437,5200,5200,,,,,118.9716,120.3211,1.35,120.3218,124.321,left,1,124.3222,125.321,0,9,9,12,1,stim/lower.png,stim/congLeft.png,-1,left,0,0.5047,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-06_15h49.14.758,ant_ver113,2025.2.3,MacIntel,57.47126437,5200,5200,,,,,125.3216,125.971,0.65,125.9718,129.971,right,1,129.9721,130.97,0,10,10,2,1,stim/centre.png,stim/congRight.png,1,right,0,0.4991,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-06_15h49.14.758,ant_ver113,2025.2.3,MacIntel,57.47126437,5200,5200,,,,,130.9706,131.471,0.5,131.4719,135.471,left,1,135.4719,136.4708,0,11,11,10,1,stim/lower.png,stim/incongLeft.png,-1,left,0,0.4353,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-06_15h49.14.758,ant_ver113,2025.2.3,MacIntel,57.47126437,5200,5200,,,,,136.4714,137.2206,0.75,137.2214,141.2211,right,1,141.222,142.2209,0,12,12,3,1,stim/both.png,stim/incongRight.png,-1,right,0,0.6836,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-06_15h49.14.758,ant_ver113,2025.2.3,MacIntel,57.47126437,5200,5200,,,,,142.2212,143.1711,0.95,143.1719,147.1707,left,1,147.1716,148.1702,0,13,13,5,1,stim/both.png,stim/congLeft.png,-1,left,0,0.3853,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-06_15h49.14.758,ant_ver113,2025.2.3,MacIntel,57.47126437,5200,5200,,,,,148.1707,149.371,1.2,149.3718,153.37,right,1,153.3709,154.3701,0,14,14,19,1,stim/lower.png,stim/incongRight.png,-1,right,0,0.4658,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-06_15h49.14.758,ant_ver113,2025.2.3,MacIntel,57.47126437,5200,5200,,,,,154.3707,154.821,0.45,154.8219,158.8211,right,1,158.8219,159.821,0,15,15,7,1,stim/blank.png,stim/incongRight.png,-1,right,0,0.5351,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-06_15h49.14.758,ant_ver113,2025.2.3,MacIntel,57.47126437,5200,5200,,,,,159.8216,160.9706,1.15,160.9709,164.9711,left,1,164.9722,165.9711,0,16,16,21,1,stim/centre.png,stim/incongLeft.png,-1,left,0,0.4861,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-06_15h49.14.758,ant_ver113,2025.2.3,MacIntel,57.47126437,5200,5200,,,,,165.9716,166.4705,0.5,166.4714,170.4701,left,1,170.4711,171.4701,0,17,17,17,1,stim/both.png,stim/neutralLeft.png,-1,left,0,0.4929,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-06_15h49.14.758,ant_ver113,2025.2.3,MacIntel,57.47126437,5200,5200,,,,,171.4706,172.821,1.35,172.8217,176.8211,right,1,176.8221,177.8212,0,18,18,0,1,stim/centre.png,stim/congRight.png,-1,right,0,0.4277,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-06_15h49.14.758,ant_ver113,2025.2.3,MacIntel,57.47126437,5200,5200,,,,,177.8217,178.321,0.5,178.3219,182.3203,left,1,182.3212,183.321,0,19,19,22,1,stim/centre.png,stim/neutralLeft.png,1,left,0,0.5636,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-06_15h49.14.758,ant_ver113,2025.2.3,MacIntel,57.47126437,5200,5200,,,,,183.3216,183.9711,0.65,183.9719,187.9711,left,1,187.9721,188.9711,0,20,20,14,1,stim/centre.png,stim/neutralLeft.png,-1,left,0,0.4512,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-06_15h49.14.758,ant_ver113,2025.2.3,MacIntel,57.47126437,5200,5200,,,,,188.9716,189.9212,0.95,189.922,193.9202,left,1,193.9211,194.921,0,21,21,1,1,stim/both.png,stim/incongLeft.png,1,left,0,0.5524,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-06_15h49.14.758,ant_ver113,2025.2.3,MacIntel,57.47126437,5200,5200,,,,,194.9217,195.5211,0.6,195.522,199.5211,right,1,199.5221,200.521,0,22,22,13,1,stim/both.png,stim/congRight.png,-1,right,0,0.407,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-06_15h49.14.758,ant_ver113,2025.2.3,MacIntel,57.47126437,5200,5200,,,,,200.5217,201.2211,0.7,201.2218,205.2202,left,1,205.2212,206.2211,0,23,23,9,1,stim/centre.png,stim/congLeft.png,-1,left,0,0.4007,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-06_15h49.14.758,ant_ver113,2025.2.3,MacIntel,57.47126437,5200,5200,,,,,,,,,,,,,,,,,,,,,,,,,,206.2215,219.8709,space,3.6264,,,,,,,,,,,,,,,
3,,,2026-02-06_15h49.14.758,ant_ver113,2025.2.3,MacIntel,57.47126437,5200,5200,,,,,219.8834,220.4709,0.6,220.4717,224.4712,left,1,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,0.5173,,,,,,,0,0,0,21,1,,,,,,,,,
3,,,2026-02-06_15h49.14.758,ant_ver113,2025.2.3,MacIntel,57.47126437,5200,5200,,,,,224.472,225.0712,0.6,225.072,229.0703,left,1,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,0.5033,,,,,,,0,1,1,32,1,,,,,,,,,
3,,,2026-02-06_15h49.14.758,ant_ver113,2025.2.3,MacIntel,57.47126437,5200,5200,,,,,229.0709,229.9203,0.85,229.9211,233.9213,left,1,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,0.504,,,,,,,0,2,2,22,1,,,,,,,,,
3,,,2026-02-06_15h49.14.758,ant_ver113,2025.2.3,MacIntel,57.47126437,5200,5200,,,,,233.9219,235.1703,1.25,235.1712,239.1711,left,1,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,0.4314,,,,,,,0,3,3,15,1,,,,,,,,,
3,,,2026-02-06_15h49.14.758,ant_ver113,2025.2.3,MacIntel,57.47126437,5200,5200,,,,,239.1715,239.9212,0.75,239.922,243.9212,right,1,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,0.4648,,,,,,,0,4,4,28,1,,,,,,,,,
3,,,2026-02-06_15h49.14.758,ant_ver113,2025.2.3,MacIntel,57.47126437,5200,5200,,,,,243.9219,245.0214,1.1,245.0221,249.0212,left,1,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,0.382,,,,,,,0,5,5,17,1,,,,,,,,,
3,,,2026-02-06_15h49.14.758,ant_ver113,2025.2.3,MacIntel,57.47126437,5200,5200,,,,,249.0218,249.7712,0.75,249.7719,253.7712,right,1,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,0.4818,,,,,,,0,6,6,19,1,,,,,,,,,
3,,,2026-02-06_15h49.14.758,ant_ver113,2025.2.3,MacIntel,57.47126437,5200,5200,,,,,253.7718,255.0708,1.3,255.0716,259.0712,right,1,,,,,,,,stim/centre.png,stim/incongRight.png,-1,right,0,0.4992,,,,,,,0,7,7,25,1,,,,,,,,,
3,,,2026-02-06_15h49.14.758,ant_ver113,2025.2.3,MacIntel,57.47126437,5200,5200,,,,,259.0718,259.6712,0.6,259.6719,263.6712,left,1,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,0.5335,,,,,,,0,8,8,42,1,,,,,,,,,
