location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
3,0.0002,13.7386,2026-02-09_20h02.39.070,ant_ver113,2025.2.3,Win32,60.24096386,7156,7156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-09_20h02.39.070,ant_ver113,2025.2.3,Win32,60.24096386,7156,7156,13.739,48.1168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-09_20h02.39.070,ant_ver113,2025.2.3,Win32,60.24096386,7156,7156,,,48.117,117.6655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-09_20h02.39.070,ant_ver113,2025.2.3,Win32,60.24096386,7156,7156,,,,,117.6796,118.5758,0.9,118.5769,122.5737,left,1,1.3512,,122.5738,123.5734,0,0,0,6,1,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
3,,,2026-02-09_20h02.39.070,ant_ver113,2025.2.3,Win32,60.24096386,7156,7156,,,,,123.574,124.6727,1.1,124.6731,128.6708,left,1,0.5057,,128.6718,129.6703,0,1,1,12,1,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
3,,,2026-02-09_20h02.39.070,ant_ver113,2025.2.3,Win32,60.24096386,7156,7156,,,,,129.6708,130.7699,1.1,130.7704,134.7684,right,1,0.5855,,134.7694,135.7678,0,2,2,23,1,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,,,,,,,,,,,,,,
3,,,2026-02-09_20h02.39.070,ant_ver113,2025.2.3,Win32,60.24096386,7156,7156,,,,,135.7683,136.4176,0.65,136.4182,140.416,left,1,0.6683,,140.4166,141.4154,0,3,3,20,1,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
3,,,2026-02-09_20h02.39.070,ant_ver113,2025.2.3,Win32,60.24096386,7156,7156,,,,,141.4158,142.0651,0.65,142.0657,146.0656,left,1,0.4999,,146.0664,147.0646,0,4,4,8,1,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
3,,,2026-02-09_20h02.39.070,ant_ver113,2025.2.3,Win32,60.24096386,7156,7156,,,,,147.065,147.9639,0.9,147.9644,151.9658,left,1,0.7829,,151.9671,152.9654,0,5,5,16,1,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
3,,,2026-02-09_20h02.39.070,ant_ver113,2025.2.3,Win32,60.24096386,7156,7156,,,,,152.9657,153.3652,0.4,153.3657,157.3649,left,1,0.4505,,157.3659,158.3649,0,6,6,5,1,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
