location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,131.1027,131.6523,0.55,131.6532,135.6491,,0,,,135.6491,136.6492,0,7,7,11,1,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,,,,,,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,136.6499,137.3482,0.7,137.3495,141.3462,,0,,,141.3462,142.3445,0,8,8,4,1,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,,,,,,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,142.3449,142.8442,0.5,142.8447,146.8423,,0,,,146.8423,147.8409,0,9,9,14,1,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,147.8416,148.2409,0.4,148.242,152.238,left,1,1.0149,,152.2391,153.2371,0,10,10,10,1,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,153.2376,154.3372,1.1,154.3379,158.3348,,0,,,158.3358,159.3334,0,11,11,20,1,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,,,,,,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,159.334,159.7337,0.4,159.7346,163.7315,,0,,,163.7316,164.7305,0,12,12,5,1,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,164.7312,165.1305,0.4,165.1314,169.1265,right,1,1.6511,,169.1281,170.1269,0,13,13,2,1,stim/centre.png,stim/congRight.png,1,right,0,,,,,,,,,,,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,170.1278,171.1755,1.05,171.1764,175.1732,left,1,0.8967,,175.1741,176.1723,0,14,14,9,1,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,176.1729,176.7222,0.55,176.7231,180.7195,,0,,,180.7206,181.7188,0,15,15,13,1,stim/both.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,181.7194,182.2678,0.55,182.2687,186.2654,left,1,0.6128,,186.2668,187.2653,0,16,16,12,1,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,187.266,187.7151,0.45,187.716,191.7127,,0,,,191.7138,192.7111,0,17,17,17,1,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,192.7118,193.6109,0.9,193.612,197.6089,,0,,,197.609,198.6072,0,18,18,23,1,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,,,,,,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,198.6082,199.707,1.1,199.7081,203.7049,,0,,,203.705,204.7039,0,19,19,8,1,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,,,,,,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,204.7047,205.8523,1.15,205.8529,209.8503,,0,,,209.8504,210.8489,0,20,20,16,1,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,210.8495,211.3491,0.5,211.3497,215.347,,0,,,215.347,216.3462,0,21,21,22,1,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,,,,,,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,216.3466,216.8459,0.5,216.8471,220.8429,,0,,,220.843,221.8425,0,22,22,21,1,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,221.8434,223.1907,1.35,223.1915,227.1882,left,0,0.822,,227.1884,228.1877,0,23,23,3,1,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,,,,,,,,,,,,,,,,,,,,,,228.1884,262.2822,space,24.0667,,,,,,,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,262.2956,263.7473,1.45,263.7481,267.7447,,0,,,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,0,0,0,5,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,267.7456,269.0449,1.3,269.0456,273.0412,,0,,,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,0,1,1,9,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,273.0418,273.7907,0.75,273.7916,277.7885,,0,,,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,,,,,,0,2,2,31,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,277.7889,278.1876,0.4,278.1886,282.1858,,0,,,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,,,,,,0,3,3,40,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,282.1864,282.8357,0.65,282.8368,286.8321,,0,,,,,,,,,,stim/centre.png,stim/incongRight.png,1,right,0,,,,,,0,4,4,26,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,286.8328,287.4819,0.65,287.4831,291.4794,,0,,,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,,,,,,0,5,5,2,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,291.4799,292.929,1.45,292.9298,296.9258,,0,,,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,0,6,6,21,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,296.9267,298.2746,1.35,298.2759,302.2728,,0,,,,,,,,,,stim/centre.png,stim/neutralRight.png,-1,right,0,,,,,,0,7,7,35,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,302.2734,303.3758,1.1,303.3768,307.369,,0,,,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,0,8,8,11,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,307.3696,308.5186,1.15,308.5197,312.5156,,0,,,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,0,9,9,3,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,312.5163,313.4653,0.95,313.4661,317.4624,,0,,,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,0,10,10,4,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,317.4631,318.8118,1.35,318.8127,322.8145,,0,,,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,,,,,,0,11,11,39,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,322.8148,323.7578,0.95,323.7586,327.7558,,0,,,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,,,,,,0,12,12,47,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,327.7564,329.1547,1.4,329.1558,333.1516,,0,,,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,0,13,13,8,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,333.1522,333.5511,0.4,333.5516,337.549,,0,,,,,,,,,,stim/centre.png,stim/incongRight.png,-1,right,0,,,,,,0,14,14,25,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,337.5496,338.8985,1.35,338.8997,342.8957,,0,,,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,0,15,15,22,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,342.8963,343.4945,0.6,343.4954,347.4926,,0,,,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,0,16,16,15,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,347.4932,348.0919,0.6,348.0925,352.0895,,0,,,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,,,,,,0,17,17,41,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,352.0901,353.1391,1.05,353.1399,357.1362,,0,,,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,,,,,,0,18,18,34,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,357.1368,358.0352,0.9,358.0359,362.0323,,0,,,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,,,,,,0,19,19,32,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,362.033,362.9654,0.9,362.9659,366.9625,,0,,,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,,,,,,0,20,20,24,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,366.9632,367.7616,0.8,367.7623,371.7601,,0,,,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,0,21,21,14,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,371.7607,372.4586,0.7,372.4596,376.4568,,0,,,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,0,22,22,19,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,376.4576,377.7601,1.3,377.7609,381.7534,,0,,,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,0,23,23,16,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,381.7545,382.7522,1,382.7528,386.7496,,0,,,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,0,24,24,1,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,386.7502,388.0984,1.35,388.0994,392.0965,,0,,,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,,,,,,0,25,25,36,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,392.0973,393.2955,1.2,393.2964,397.2919,,0,,,,,,,,,,stim/upper.png,stim/congRight.png,1,right,0,,,,,,0,26,26,30,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,397.2925,398.842,1.55,398.8434,402.8394,,0,,,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,0,27,27,12,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,402.84,404.2877,1.45,404.2886,408.2896,,0,,,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,,,,,,0,28,28,43,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,408.2904,409.0351,0.75,409.036,413.0322,,0,,,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,,,,,,0,29,29,29,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,413.033,413.5321,0.5,413.5335,417.531,,0,,,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,,,,,,0,30,30,37,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,417.5313,418.4329,0.9,418.4342,422.4255,,0,,,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,,,,,,0,31,31,45,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,422.4262,423.5746,1.15,423.5757,427.5717,,0,,,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,,,,,,0,32,32,42,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,427.572,428.1755,0.6,428.1764,432.1697,,0,,,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,0,33,33,23,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,432.1703,432.7197,0.55,432.7205,436.7165,,0,,,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,0,34,34,17,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,436.7172,438.1652,1.45,438.166,442.1634,,0,,,,,,,,,,stim/both.png,stim/incongRight.png,1,right,0,,,,,,0,35,35,44,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,442.1642,442.863,0.7,442.8642,446.8599,,0,,,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,0,36,36,18,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,446.8606,447.3591,0.5,447.3601,451.3571,,0,,,,,,,,,,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,0,37,37,10,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,451.3576,452.9056,1.55,452.9061,456.9026,,0,,,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,,,,,,0,38,38,38,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,456.903,458.3585,1.45,458.3593,462.3499,right,1,0.706,,,,,,,,,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,0,39,39,0,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,462.3506,463.8484,1.5,463.8492,467.846,right,1,1.6485,,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,,,,,,0,40,40,28,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,467.8468,468.5612,0.7,468.5621,472.5601,,0,,,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,,,,,,0,41,41,46,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,472.5607,473.5585,1,473.5594,477.5561,,0,,,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,,,,,,0,42,42,13,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,477.5567,478.5593,1,478.5607,482.553,,0,,,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,,,,,,0,43,43,27,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,482.5541,483.6607,1.1,483.6614,487.6488,right,0,1.0355,,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,0,44,44,20,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,487.6495,488.8126,1.15,488.8133,492.8131,right,0,0.671,,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,,,,,,0,45,45,33,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,492.8136,493.6618,0.85,493.6625,497.6599,,0,,,,,,,,,,stim/blank.png,stim/incongRight.png,-1,right,0,,,,,,0,46,46,7,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,497.6605,498.8063,1.15,498.8071,502.8062,left,1,0.586,,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,0,47,47,6,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,502.8066,504.0049,1.2,504.0066,508.0032,,0,,,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,1,0,48,14,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,508.0039,508.5027,0.5,508.5034,512.5,,0,,,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,,,,,,1,1,49,46,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,512.5007,513.8986,1.4,513.8995,517.8966,right,1,0.5651,,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,,,,,,1,2,50,13,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,517.8971,519.0114,1.1,519.0125,523.0088,,0,,,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,1,3,51,17,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,523.0095,523.858,0.85,523.8587,527.8565,,0,,,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,,,,,,1,4,52,40,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,527.8572,528.2557,0.4,528.2567,532.2533,,0,,,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,,,,,,1,5,53,36,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,532.2539,533.0032,0.75,533.0044,537.0006,,0,,,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,1,6,54,4,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,537.0011,537.5001,0.5,537.5009,541.4975,,0,,,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,,,,,,1,7,55,27,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,541.4982,542.8461,1.35,542.8466,546.8431,,0,,,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,,,,,,1,8,56,24,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,546.8435,547.9431,1.1,547.9439,551.9401,,0,,,,,,,,,,stim/both.png,stim/incongRight.png,1,right,0,,,,,,1,9,57,44,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,551.9405,552.9893,1.05,552.9902,556.9869,,0,,,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,1,10,58,19,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,556.9876,557.9357,0.95,557.9366,561.933,,0,,,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,,,,,,1,11,59,29,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,561.9337,562.7335,0.8,562.7346,566.7308,,0,,,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,1,12,60,9,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,566.7316,568.129,1.4,568.13,572.1274,,0,,,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,,,,,,1,13,61,37,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,572.128,573.0759,0.95,573.077,577.0739,,0,,,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,1,14,62,18,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,577.0745,578.373,1.3,578.3743,582.3696,,0,,,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,,,,,,1,15,63,32,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,582.3703,583.6685,1.3,583.6701,587.6671,right,1,0.8136,,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,,,,,,1,16,64,2,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,587.6677,588.2157,0.55,588.2167,592.2138,,0,,,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,1,17,65,6,1,,,,,,,
3,,,2026-02-09_15h49.04.212,ant_ver113,2025.2.3,MacIntel,60.60606061,6478,6478,,,,,592.2147,593.463,1.25,593.4639,597.4597,,0,,,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,1,18,66,11,1,,,,,,,
