location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
1,0.001,13.764,2026-03-12_14h14.21.045,ant_ver113,2025.2.3,Win32,59.95203837,130444,130444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_14h14.21.045,ant_ver113,2025.2.3,Win32,59.95203837,130444,130444,13.764,42.516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_14h14.21.045,ant_ver113,2025.2.3,Win32,59.95203837,130444,130444,,,42.516,86.552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_14h14.21.045,ant_ver113,2025.2.3,Win32,59.95203837,130444,130444,,,,,86.58,87.118,0.55,87.119,91.118,left,1,0.898,,91.118,92.117,0,0,0,15,1,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_14h14.21.045,ant_ver113,2025.2.3,Win32,59.95203837,130444,130444,,,,,92.118,92.518,0.4,92.518,96.518,left,1,1.101,,96.519,97.518,0,1,1,6,1,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_14h14.21.045,ant_ver113,2025.2.3,Win32,59.95203837,130444,130444,,,,,97.52,98.168,0.65,98.169,102.169,right,1,0.871,,102.173,103.168,0,2,2,11,1,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_14h14.21.045,ant_ver113,2025.2.3,Win32,59.95203837,130444,130444,,,,,103.172,104.418,1.25,104.423,108.419,left,1,1.148,,108.42,109.419,0,3,3,1,1,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_14h14.21.045,ant_ver113,2025.2.3,Win32,59.95203837,130444,130444,,,,,109.42,110.069,0.65,110.07,114.069,left,1,0.979,,114.07,115.069,0,4,4,10,1,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_14h14.21.045,ant_ver113,2025.2.3,Win32,59.95203837,130444,130444,,,,,115.07,115.469,0.4,115.47,119.469,left,1,0.764,,119.471,120.469,0,5,5,22,1,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_14h14.21.045,ant_ver113,2025.2.3,Win32,59.95203837,130444,130444,,,,,120.47,121.319,0.85,121.32,125.32,left,1,0.766,,125.321,126.32,0,6,6,16,1,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_14h14.21.045,ant_ver113,2025.2.3,Win32,59.95203837,130444,130444,,,,,126.321,127.82,1.5,127.821,131.82,right,1,0.767,,131.821,132.82,0,7,7,19,1,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_14h14.21.045,ant_ver113,2025.2.3,Win32,59.95203837,130444,130444,,,,,132.824,134.32,1.5,134.322,138.32,left,1,0.738,,138.325,139.32,0,8,8,21,1,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_14h14.21.045,ant_ver113,2025.2.3,Win32,59.95203837,130444,130444,,,,,139.321,140.621,1.3,140.621,144.621,left,1,0.608,,144.623,145.621,0,9,9,9,1,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_14h14.21.045,ant_ver113,2025.2.3,Win32,59.95203837,130444,130444,,,,,145.623,146.07,0.45,146.072,150.071,left,1,0.6,,150.072,151.071,0,10,10,12,1,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_14h14.21.045,ant_ver113,2025.2.3,Win32,59.95203837,130444,130444,,,,,151.072,152.52,1.45,152.522,156.521,left,1,0.668,,156.522,157.521,0,11,11,4,1,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_14h14.21.045,ant_ver113,2025.2.3,Win32,59.95203837,130444,130444,,,,,157.522,158.621,1.1,158.623,162.621,left,1,0.565,,162.622,163.621,0,12,12,20,1,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_14h14.21.045,ant_ver113,2025.2.3,Win32,59.95203837,130444,130444,,,,,163.622,164.622,1,164.624,168.623,right,1,0.656,,168.627,169.621,0,13,13,13,1,stim/both.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_14h14.21.045,ant_ver113,2025.2.3,Win32,59.95203837,130444,130444,,,,,169.625,170.972,1.35,170.973,174.973,right,1,0.662,,174.974,175.973,0,14,14,18,1,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_14h14.21.045,ant_ver113,2025.2.3,Win32,59.95203837,130444,130444,,,,,175.973,176.873,0.9,176.874,180.872,right,1,0.552,,180.874,181.872,0,15,15,2,1,stim/centre.png,stim/congRight.png,1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_14h14.21.045,ant_ver113,2025.2.3,Win32,59.95203837,130444,130444,,,,,181.873,182.872,1,182.873,186.873,right,1,0.605,,186.875,187.873,0,16,16,23,1,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_14h14.21.045,ant_ver113,2025.2.3,Win32,59.95203837,130444,130444,,,,,187.873,189.372,1.5,189.374,193.373,left,1,0.47,,193.374,194.373,0,17,17,17,1,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_14h14.21.045,ant_ver113,2025.2.3,Win32,59.95203837,130444,130444,,,,,194.374,195.673,1.3,195.675,199.675,left,1,0.528,,199.68,200.673,0,18,18,14,1,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_14h14.21.045,ant_ver113,2025.2.3,Win32,59.95203837,130444,130444,,,,,200.676,201.224,0.55,201.224,205.223,right,1,0.859,,205.225,206.223,0,19,19,7,1,stim/blank.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_14h14.21.045,ant_ver113,2025.2.3,Win32,59.95203837,130444,130444,,,,,206.225,206.774,0.55,206.775,210.774,right,1,0.52,,210.776,211.774,0,20,20,0,1,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
