location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,99.4259,100.4765,1.05,100.4772,104.4765,left,1,0.7808,,104.4776,105.4765,0,7,7,9,1,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,,,,,
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,105.4769,106.1764,0.7,106.177,110.1763,left,1,1.0548,,110.1773,111.1764,0,8,8,22,1,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,,,,,
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,111.177,111.9263,0.75,111.927,115.9263,left,1,0.568,,115.9273,116.9263,0,9,9,8,1,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,,,,,
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,116.9269,117.3265,0.4,117.3271,121.3259,left,1,0.599,,121.3267,122.3263,0,10,10,1,1,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,,,,,
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,122.3267,123.4262,1.1,123.4269,127.4256,left,1,0.5321,,127.4265,128.4258,0,11,11,4,1,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,,,,,
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,128.4263,129.5754,1.15,129.5761,133.5754,left,1,0.4832,,133.5763,134.5754,0,12,12,6,1,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,,,,,
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,134.5758,135.1758,0.6,135.1765,139.1764,right,1,0.5829,,139.1772,140.1762,0,13,13,2,1,stim/centre.png,stim/congRight.png,1,right,0,,,,,,,,,,
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,140.1767,140.5762,0.4,140.5769,144.5762,left,1,0.5835,,144.5763,145.5762,0,14,14,17,1,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,145.5767,146.8763,1.3,146.877,150.8762,left,1,0.6826,,150.8771,151.8762,0,15,15,15,1,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,,,,,
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,151.8767,153.0262,1.15,153.0268,157.0261,right,1,0.4938,,157.0279,158.0263,0,16,16,23,1,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,,,,,
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,158.0268,158.4758,0.45,158.4766,162.476,left,1,0.4766,,162.4779,163.4762,0,17,17,10,1,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,163.477,164.076,0.6,164.0765,168.076,left,1,0.5728,,168.0774,169.076,0,18,18,14,1,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,169.0765,169.526,0.45,169.527,173.5259,left,1,0.569,,173.5266,174.5261,0,19,19,20,1,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,,,,,
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,174.5267,175.8259,1.3,175.8267,179.8258,right,1,0.5988,,179.8268,180.8258,0,20,20,0,1,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,,,,,
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,180.8265,182.226,1.4,182.2267,186.2259,left,1,0.6059,,186.2269,187.2261,0,21,21,16,1,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,187.2266,187.976,0.75,187.9766,191.9759,right,1,0.6774,,191.9768,192.976,0,22,22,3,1,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,,,,,
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,192.9768,193.6259,0.65,193.6272,197.626,right,1,0.5573,,197.6296,198.6259,0,23,23,13,1,stim/both.png,stim/congRight.png,-1,right,0,,,,,,,,,,
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,,,,,,,,,,,,,,,,,,,,,,198.6272,211.8929,space,3.2436,,,,,,
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,211.9028,213.4426,1.55,213.4434,217.4426,right,1,0.6361,,,,,,,,,stim/both.png,stim/incongRight.png,1,right,0,,,,,,0,0,0,44,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,217.4435,218.7427,1.3,218.7433,222.7424,right,1,0.6552,,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,0,1,1,3,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,222.7427,223.4927,0.75,223.4935,227.4927,left,1,0.5372,,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,0,2,2,6,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,227.4932,228.6916,1.2,228.6924,232.6915,left,1,0.554,,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,0,3,3,5,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,232.6921,233.5926,0.9,233.5934,237.5926,right,1,0.5139,,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,0,4,4,23,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,237.5932,239.1426,1.55,239.1436,243.1426,left,1,0.5168,,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,0,5,5,4,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,243.1431,243.7417,0.6,243.7423,247.7425,right,1,0.4156,,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,,,,,,0,6,6,13,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,247.7436,248.1917,0.45,248.1926,252.1916,left,1,0.3613,,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,,,,,,0,7,7,31,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,252.1919,252.841,0.65,252.8413,256.8426,left,0,0.5029,,,,,,,,,stim/upper.png,stim/congRight.png,1,right,0,,,,,,0,8,8,30,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,256.8432,257.7426,0.9,257.7433,261.7425,right,1,0.5327,,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,,,,,,0,9,9,2,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,261.7431,262.1425,0.4,262.1433,266.1425,left,1,0.6,,,,,,,,,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,0,10,10,10,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,266.1432,267.642,1.5,267.6423,271.6426,left,1,0.6651,,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,,,,,,0,11,11,32,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,271.6432,273.1925,1.55,273.1933,277.1919,right,1,0.5943,,,,,,,,,stim/centre.png,stim/neutralRight.png,-1,right,0,,,,,,0,12,12,35,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,277.1926,277.8419,0.65,277.8426,281.8425,right,1,0.6823,,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,0,13,13,18,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,281.843,283.2425,1.4,283.2432,287.2425,right,1,0.5332,,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,,,,,,0,14,14,36,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,287.2431,288.5424,1.3,288.5431,292.5426,right,0,0.5367,,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,0,15,15,20,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,292.5432,294.0424,1.5,294.0433,298.0424,right,1,0.6485,,,,,,,,,stim/blank.png,stim/incongRight.png,-1,right,0,,,,,,0,16,16,7,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,298.0428,298.5424,0.5,298.5428,302.5424,left,1,0.5827,,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,0,17,17,1,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,302.543,303.8423,1.3,303.8432,307.844,left,1,0.5311,,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,0,18,18,14,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,307.8441,308.5918,0.75,308.5919,312.5925,right,1,0.6672,,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,,,,,,0,19,19,45,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,312.5931,313.8423,1.25,313.8432,317.8424,left,0,0.3989,,,,,,,,,stim/centre.png,stim/incongRight.png,-1,right,0,,,,,,0,20,20,25,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,317.843,319.1913,1.35,319.1921,323.1918,left,1,0.4425,,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,0,21,21,17,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,323.1919,323.8414,0.65,323.8422,327.8415,left,1,1.5889,,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,,,,,,0,22,22,42,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,327.8422,328.9415,1.1,328.9422,332.9414,left,1,0.6042,,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,,,,,,0,23,23,24,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,332.9421,334.442,1.5,334.4429,338.4423,right,0,0.4959,,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,,,,,,0,24,24,33,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,338.4429,339.7417,1.3,339.7426,343.7413,right,0,0.4232,,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,,,,,,0,25,25,34,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,343.7418,345.0423,1.3,345.0432,349.0423,,0,,,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,,,,,,0,26,26,46,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,349.0429,350.3922,1.35,350.393,354.3922,,0,,,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,,,,,,0,27,27,39,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,354.3928,354.8922,0.5,354.8929,358.8923,right,1,0.7689,,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,,,,,,0,28,28,29,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,358.8929,359.7423,0.85,359.7433,363.7422,,0,,,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,0,29,29,21,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,363.7428,364.7414,1,364.7419,368.7421,left,0,1.0655,,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,,,,,,0,30,30,41,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,368.7428,369.7422,1,369.7429,373.7422,left,0,0.5676,,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,,,,,,0,31,31,27,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,373.7429,374.2922,0.55,374.2932,378.2922,left,1,0.2868,,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,0,32,32,15,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,378.2928,379.4421,1.15,379.4429,383.4421,left,0,0.3521,,,,,,,,,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,0,33,33,0,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,383.4427,384.6921,1.25,384.6929,388.6921,right,1,1.0481,,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,,,,,,0,34,34,28,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,388.6928,389.6421,0.95,389.6429,393.6423,,0,,,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,0,35,35,12,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,393.6431,394.7921,1.15,394.793,398.7919,,0,,,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,0,36,36,16,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,398.7923,400.2922,1.5,400.2934,404.2921,left,0,0.0247,,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,,,,,,0,37,37,40,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,404.2928,405.442,1.15,405.4428,409.4421,right,1,0.3444,,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,0,38,38,19,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,409.4429,409.9423,0.5,409.9436,413.942,right,0,1.0322,,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,,,,,,0,39,39,37,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,413.9425,414.742,0.8,414.7427,418.7419,,0,,,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,,,,,,0,40,40,47,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,418.7425,419.5419,0.8,419.5427,423.5421,,0,,,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,,,,,,0,41,41,43,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,423.5427,424.742,1.2,424.7428,428.7419,right,0,0.3125,,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,,,,,,0,42,42,38,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,428.7425,429.342,0.6,429.3427,433.342,,0,,,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,0,43,43,9,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,433.3426,433.8418,0.5,433.8424,437.8433,,0,,,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,0,44,44,11,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,437.8449,438.3414,0.5,438.3423,442.3419,,0,,,,,,,,,,stim/centre.png,stim/incongRight.png,1,right,0,,,,,,0,45,45,26,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,442.3425,443.5916,1.25,443.593,447.5909,,0,,,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,0,46,46,8,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,447.5914,448.7919,1.2,448.7928,452.7919,right,0,0.7992,,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,0,47,47,22,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,452.7926,454.342,1.55,454.3428,458.3419,right,0,0.0176,,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,1,0,48,20,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,458.3425,458.9919,0.65,458.9926,462.9914,,0,,,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,,,,,,1,1,49,45,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,462.9922,463.4913,0.5,463.492,467.4919,,0,,,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,1,2,50,9,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,467.4926,468.9909,1.5,468.9917,472.9919,,0,,,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,,,,,,1,3,51,38,1
2,,,2026-02-23_15h48.41.211,ant_ver113,2025.2.3,MacIntel,59.88023952,13494,13494,,,,,472.9925,473.941,0.95,473.942,477.9414,,0,,,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,,,,,,1,4,52,39,1
