location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,resp.rt,resp.duration,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
1,0.0005,11.5588,2026-02-12_13h42.18.677,ant_ver113,2025.2.3,Linux x86_64,59.88023952,129485,129485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-12_13h42.18.677,ant_ver113,2025.2.3,Linux x86_64,59.88023952,129485,129485,11.5591,23.0639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-12_13h42.18.677,ant_ver113,2025.2.3,Linux x86_64,59.88023952,129485,129485,,,23.0644,36.0808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-12_13h42.18.677,ant_ver113,2025.2.3,Linux x86_64,59.88023952,129485,129485,,,,,36.1313,36.6817,0.55,36.6831,40.6793,,0,40.6797,41.676,0,0,0,20,1,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-12_13h42.18.677,ant_ver113,2025.2.3,Linux x86_64,59.88023952,129485,129485,,,,,41.6769,42.2317,0.55,42.2327,46.2221,right,0,46.2222,47.225,0,1,1,10,1,stim/lower.png,stim/incongLeft.png,-1,left,0,0.7504,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-12_13h42.18.677,ant_ver113,2025.2.3,Linux x86_64,59.88023952,129485,129485,,,,,47.2256,48.4241,1.2,48.4251,52.4294,left,1,52.4305,53.4261,0,2,2,15,1,stim/blank.png,stim/congLeft.png,-1,left,0,1.3164,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-12_13h42.18.677,ant_ver113,2025.2.3,Linux x86_64,59.88023952,129485,129485,,,,,53.4267,54.472,1.05,54.473,58.4626,left,0,58.4636,59.4747,0,3,3,7,1,stim/blank.png,stim/incongRight.png,-1,right,0,1.247,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-12_13h42.18.677,ant_ver113,2025.2.3,Linux x86_64,59.88023952,129485,129485,,,,,59.4751,60.3273,0.85,60.3282,64.3167,right,1,64.3178,65.3313,0,4,4,2,1,stim/centre.png,stim/congRight.png,1,right,0,0.9277,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-12_13h42.18.677,ant_ver113,2025.2.3,Linux x86_64,59.88023952,129485,129485,,,,,65.3318,66.6345,1.3,66.6352,70.6382,right,1,70.6394,71.6352,0,5,5,0,1,stim/centre.png,stim/congRight.png,-1,right,0,0.8124,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-12_13h42.18.677,ant_ver113,2025.2.3,Linux x86_64,59.88023952,129485,129485,,,,,71.6359,72.0368,0.4,72.0385,76.0258,left,1,76.0268,77.0254,0,6,6,12,1,stim/lower.png,stim/congLeft.png,-1,left,0,0.9243,,,,,,,,,,,,,,,,,,,,
