location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,resp.rt,resp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,491.3214,492.8209,1.5,492.8216,496.8209,left,1,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,0.9997,,1,0,48,6,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,496.8215,497.7205,0.9,497.7214,501.7211,right,1,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,,,,,,0.6994,,1,1,49,36,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,501.7218,503.0711,1.35,503.072,507.0712,right,1,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,0.6474,,1,2,50,18,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,507.0719,508.2713,1.2,508.272,512.2714,right,1,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,,,,,,0.6498,,1,3,51,2,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,512.2719,513.2716,1,513.2723,517.2715,right,1,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,1.032,,1,4,52,3,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,517.2721,518.2716,1,518.2722,522.2717,right,1,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,,,,,,0.6163,,1,5,53,47,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,522.2723,523.4218,1.15,523.4224,527.4218,left,1,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,0.7994,,1,6,54,8,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,527.4224,528.6718,1.25,528.6726,532.672,left,1,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,0.8924,,1,7,55,5,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,532.6725,533.222,0.55,533.2227,537.2221,right,1,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,,,,,,0.7984,,1,8,56,29,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,537.2227,537.6221,0.4,537.6229,541.6223,left,1,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,,,,,,0.7971,,1,9,57,32,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,541.6229,543.0722,1.45,543.073,547.0723,left,1,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,0.7986,,1,10,58,21,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,547.073,548.5724,1.5,548.5732,552.5716,,0,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,,,,,,,,1,11,59,39,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,552.5722,553.7726,1.2,553.7733,557.7728,left,1,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,0.7672,,1,12,60,9,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,557.7733,559.3228,1.55,559.3236,563.3229,left,1,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,,,,,,0.6482,,1,13,61,31,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,563.3234,564.1728,0.85,564.1738,568.173,right,1,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,,,,,,0.6995,,1,14,62,45,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,568.1736,568.6731,0.5,568.6737,572.6721,left,1,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,0.6989,,1,15,63,22,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,572.6727,574.0727,1.4,574.0736,578.0733,left,1,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,0.5998,,1,16,64,12,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,578.0738,579.4233,1.35,579.4241,583.4234,left,1,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,,,,,,0.9181,,1,17,65,33,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,583.424,584.1232,0.7,584.1242,588.1236,left,1,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,0.7654,,1,18,66,4,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,588.1241,589.1236,1,589.1243,593.1232,right,1,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,0.8873,,1,19,67,19,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,593.1236,594.5227,1.4,594.5234,598.5239,left,1,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,,,,,,0.6808,,1,20,68,24,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,598.5244,600.0238,1.5,600.0246,604.0239,right,1,,,,,,,,stim/centre.png,stim/neutralRight.png,-1,right,0,,,,,,1.1009,,1,21,69,35,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,604.0246,605.0731,1.05,605.0739,609.0733,left,1,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,0.8146,,1,22,70,16,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,609.074,610.4742,1.4,610.4749,614.4742,left,1,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,0.7647,,1,23,71,17,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,614.4748,615.474,1,615.4747,619.4745,left,1,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,,,,,,0.7501,,1,24,72,38,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,619.4751,620.1236,0.65,620.1244,624.1247,right,1,,,,,,,,stim/both.png,stim/incongRight.png,1,right,0,,,,,,0.8654,,1,25,73,44,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,624.1254,625.1746,1.05,625.1753,629.1748,right,1,,,,,,,,stim/blank.png,stim/incongRight.png,-1,right,0,,,,,,0.8173,,1,26,74,7,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,629.1753,629.925,0.75,629.9257,633.9246,right,1,,,,,,,,stim/upper.png,stim/congRight.png,1,right,0,,,,,,0.6308,,1,27,75,30,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,633.9252,635.2749,1.35,635.2758,639.275,left,1,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,,,,,,0.8265,,1,28,76,34,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,639.2756,640.7249,1.45,640.7258,644.7252,left,1,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,0.7881,,1,29,77,14,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,644.7257,645.5252,0.8,645.5262,649.5253,left,1,,,,,,,,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,0.8823,,1,30,78,10,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,649.5258,650.5753,1.05,650.5761,654.5754,right,1,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,,,,,,0.7309,,1,31,79,43,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,654.576,655.8754,1.3,655.8762,659.8756,right,1,,,,,,,,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,0.7505,,1,32,80,0,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,659.8762,660.4256,0.55,660.4262,664.4258,right,1,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,,,,,,0.6174,,1,33,81,13,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,664.4264,665.1257,0.7,665.1265,669.1259,left,1,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,,,,,,1.0654,,1,34,82,42,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,669.1265,669.9759,0.85,669.9766,673.976,right,1,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,0.7492,,1,35,83,11,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,673.9765,674.476,0.5,674.4768,678.4761,left,1,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,,,,,,1.4807,,1,36,84,46,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,678.4767,678.9262,0.45,678.9268,682.9262,left,1,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,0.9834,,1,37,85,1,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,682.9267,683.8761,0.95,683.8769,687.8764,right,1,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,,,,,,1.1527,,1,38,86,40,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,687.8769,689.3262,1.45,689.3266,693.3266,right,1,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,,,,,,0.7319,,1,39,87,28,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,693.3272,694.5765,1.25,694.5771,698.5766,right,1,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,,,,,,0.8678,,1,40,88,41,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,698.5773,700.0767,1.5,700.0775,704.0769,right,1,,,,,,,,stim/centre.png,stim/incongRight.png,1,right,0,,,,,,0.8652,,1,41,89,26,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,704.0775,705.2769,1.2,705.2776,709.277,right,1,,,,,,,,stim/centre.png,stim/incongRight.png,-1,right,0,,,,,,1.2181,,1,42,90,25,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,709.2777,710.427,1.15,710.4278,714.4272,left,1,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,0.832,,1,43,91,20,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,714.4277,715.4272,1,715.4279,719.4274,right,1,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,0.6502,,1,44,92,23,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,719.4279,720.0773,0.65,720.078,724.0774,right,1,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,,,,,,0.7003,,1,45,93,27,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,724.078,725.6274,1.55,725.6282,729.6275,left,1,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,,,,,,0.884,,1,46,94,37,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,729.6281,730.0277,0.4,730.0284,734.0277,left,1,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,0.7657,,1,47,95,15,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.0303,897.083,0,0,0,0,1,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,897.0968,898.199,1.1,898.1998,902.1991,right,1,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,,,,,,0.7868,,0,0,0,45,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,902.1997,903.3491,1.15,903.3499,907.3492,left,1,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,0.6318,,0,1,1,20,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,907.3499,907.7991,0.45,907.8,911.7994,right,1,,,,,,,,stim/upper.png,stim/congRight.png,1,right,0,,,,,,0.4819,,0,2,2,30,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,911.8,913.3495,1.55,913.3504,917.3494,left,1,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,0.7865,,0,3,3,14,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,917.3501,918.2495,0.9,918.2502,922.2495,right,1,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,0.832,,0,4,4,19,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,922.25,923.6996,1.45,923.7003,927.6998,right,1,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,,,,,,0.9207,,0,5,5,39,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,927.7004,928.8998,1.2,928.9006,932.9,left,1,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,0.5984,,0,6,6,22,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,932.9005,934.1999,1.3,934.2008,938.2001,right,1,,,,,,,,stim/centre.png,stim/incongRight.png,-1,right,0,,,,,,0.8175,,0,7,7,25,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,938.2007,939.4501,1.25,939.4508,943.4502,left,1,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,,,,,,0.8373,,0,8,8,31,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,943.4507,944.7502,1.3,944.751,948.7504,left,1,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,0.7482,,0,9,9,15,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,948.7509,949.4503,0.7,949.4512,953.4504,left,1,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,0.6512,,0,10,10,21,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,953.4511,954.9005,1.45,954.9013,958.9007,right,1,,,,,,,,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,0.748,,0,11,11,0,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,958.9013,960.0006,1.1,960.0014,964.0008,right,1,,,,,,,,stim/both.png,stim/incongRight.png,1,right,0,,,,,,0.8052,,0,12,12,44,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,964.0014,964.6008,0.6,964.6016,968.601,left,1,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,0.5986,,0,13,13,6,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,968.6016,969.7007,1.1,969.7009,973.7011,left,1,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,1.032,,0,14,14,16,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,973.7016,975.0011,1.3,975.0019,979.0013,right,1,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,0.7323,,0,15,15,11,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,979.0019,980.4012,1.4,980.402,984.4014,right,1,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,,,,,,0.8645,,0,16,16,36,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,984.4019,985.4014,1,985.4022,989.4015,right,1,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,,,,,,0.6657,,0,17,17,43,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,989.4021,989.8515,0.45,989.8523,993.8516,left,1,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,,,,,,0.8153,,0,18,18,34,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,993.8522,994.9517,1.1,994.9524,998.9519,left,1,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,0.9674,,0,19,19,4,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,998.9524,1000.0518,1.1,1000.0525,1004.0519,left,1,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,,,,,,0.7318,,0,20,20,46,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,1004.0526,1004.5019,0.45,1004.5026,1008.5021,right,1,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,,,,,,0.8984,,0,21,21,2,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,1008.5026,1009.0021,0.5,1009.0029,1013.0023,left,1,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,,,,,,0.9152,,0,22,22,38,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,1013.0028,1013.8522,0.85,1013.853,1017.8523,left,1,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,,,,,,0.734,,0,23,23,42,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,1017.853,1019.2019,1.35,1019.2026,1023.2026,left,1,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,0.5988,,0,24,24,1,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,1023.203,1023.8025,0.6,1023.8033,1027.8027,left,1,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,,,,,,0.7004,,0,25,25,33,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,1027.8033,1029.2527,1.45,1029.2534,1033.2526,left,1,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,0.7987,,0,26,26,9,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,1033.2531,1034.2528,1,1034.2535,1038.2529,left,1,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,0.5983,,0,27,27,8,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,1038.2536,1039.203,0.95,1039.2039,1043.203,left,1,,,,,,,,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,0.7533,,0,28,28,10,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,1043.2037,1044.7031,1.5,1044.7039,1048.7032,right,1,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,,,,,,1.015,,0,29,29,40,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,1048.7038,1049.1533,0.45,1049.154,1053.1533,left,1,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,,,,,,0.8099,,0,30,30,37,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,1053.154,1054.3533,1.2,1054.3541,1058.3535,right,1,,,,,,,,stim/centre.png,stim/incongRight.png,1,right,0,,,,,,0.8487,,0,31,31,26,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,1058.3541,1059.8035,1.45,1059.8043,1063.8036,left,1,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,,,,,,0.8376,,0,32,32,32,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,1063.8042,1065.1037,1.3,1065.1046,1069.1038,left,1,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,0.6676,,0,33,33,17,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,1069.1043,1070.2538,1.15,1070.2546,1074.254,right,1,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,0.6559,,0,34,34,18,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,1074.2545,1074.6539,0.4,1074.6548,1078.6541,right,1,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,0.6833,,0,35,35,23,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,1078.6546,1079.5041,0.85,1079.5047,1083.5041,left,1,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,,,,,,0.9532,,0,36,36,24,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,1083.5046,1084.3542,0.85,1084.3549,1088.3542,right,1,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,,,,,,0.6085,,0,37,37,13,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,1088.3549,1089.7044,1.35,1089.7052,1093.7044,right,1,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,,,,,,0.731,,0,38,38,28,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,1093.7051,1094.2045,0.5,1094.2052,1098.2046,right,1,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,,,,,,0.5836,,0,39,39,41,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,1098.2051,1098.9046,0.7,1098.9054,1102.9048,right,1,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,,,,,,0.6503,,0,40,40,27,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,1102.9053,1103.6547,0.75,1103.6555,1107.6548,left,1,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,0.9193,,0,41,41,12,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,1107.6554,1109.0049,1.35,1109.0055,1113.005,right,1,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,,,,,,0.6439,,0,42,42,29,1,,,,,,,,,
1,,,2026-02-11_14h52.17.254,ant_ver113,2025.2.3,MacIntel,59.88023952,130044,130044,,,,,1113.0056,1114.405,1.4,1114.4059,1118.4052,right,1,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,,,,,,0.6487,,0,43,43,47,1,,,,,,,,,
