location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran
1,,,2026-03-10_11h40.24.500,ant_ver113,2025.2.3,MacIntel,62.5,129386,129386,,,,,115.513,115.912,0.4,115.912,119.912,right,1,0.774,,119.913,120.912,0,7,7,18,1,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,,,,,
1,,,2026-03-10_11h40.24.500,ant_ver113,2025.2.3,MacIntel,62.5,129386,129386,,,,,120.913,122.012,1.1,122.012,126.012,left,1,0.616,,126.013,127.012,0,8,8,5,1,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,,,,,
1,,,2026-03-10_11h40.24.500,ant_ver113,2025.2.3,MacIntel,62.5,129386,129386,,,,,127.013,128.562,1.55,128.563,132.562,right,0,1.049,,132.563,133.562,0,9,9,16,1,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,
1,,,2026-03-10_11h40.24.500,ant_ver113,2025.2.3,MacIntel,62.5,129386,129386,,,,,133.562,134.662,1.1,134.663,138.662,left,1,0.649,,138.663,139.662,0,10,10,4,1,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,,,,,
1,,,2026-03-10_11h40.24.500,ant_ver113,2025.2.3,MacIntel,62.5,129386,129386,,,,,139.663,140.662,1,140.662,144.662,left,1,0.651,,144.663,145.662,0,11,11,21,1,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,
1,,,2026-03-10_11h40.24.500,ant_ver113,2025.2.3,MacIntel,62.5,129386,129386,,,,,145.663,146.311,0.65,146.312,150.312,left,0,1.215,,150.313,151.312,0,12,12,11,1,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,,,,,
1,,,2026-03-10_11h40.24.500,ant_ver113,2025.2.3,MacIntel,62.5,129386,129386,,,,,151.313,152.062,0.75,152.063,156.062,right,1,0.634,,156.063,157.062,0,13,13,23,1,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,,,,,
1,,,2026-03-10_11h40.24.500,ant_ver113,2025.2.3,MacIntel,62.5,129386,129386,,,,,157.063,158.212,1.15,158.213,162.212,left,1,0.769,,162.213,163.212,0,14,14,12,1,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,,,,,
1,,,2026-03-10_11h40.24.500,ant_ver113,2025.2.3,MacIntel,62.5,129386,129386,,,,,163.213,164.512,1.3,164.513,168.512,left,1,0.692,,168.513,169.511,0,15,15,15,1,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,,,,,
1,,,2026-03-10_11h40.24.500,ant_ver113,2025.2.3,MacIntel,62.5,129386,129386,,,,,169.512,170.712,1.2,170.713,174.712,left,1,0.666,,174.713,175.711,0,16,16,14,1,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,
1,,,2026-03-10_11h40.24.500,ant_ver113,2025.2.3,MacIntel,62.5,129386,129386,,,,,175.712,176.862,1.15,176.863,180.862,right,1,0.434,,180.863,181.862,0,17,17,13,1,stim/both.png,stim/congRight.png,-1,right,0,,,,,,,,,,
1,,,2026-03-10_11h40.24.500,ant_ver113,2025.2.3,MacIntel,62.5,129386,129386,,,,,181.863,182.462,0.6,182.463,186.462,left,0,1.167,,186.463,187.462,0,18,18,3,1,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,,,,,
1,,,2026-03-10_11h40.24.500,ant_ver113,2025.2.3,MacIntel,62.5,129386,129386,,,,,187.462,188.861,1.4,188.862,192.862,right,0,1.066,,192.862,193.862,0,19,19,1,1,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,,,,,
1,,,2026-03-10_11h40.24.500,ant_ver113,2025.2.3,MacIntel,62.5,129386,129386,,,,,193.863,194.262,0.4,194.262,198.262,right,0,1.102,,198.262,199.262,0,20,20,10,1,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,
1,,,2026-03-10_11h40.24.500,ant_ver113,2025.2.3,MacIntel,62.5,129386,129386,,,,,199.264,199.762,0.5,199.763,203.762,left,1,0.775,,203.763,204.762,0,21,21,22,1,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,,,,,
1,,,2026-03-10_11h40.24.500,ant_ver113,2025.2.3,MacIntel,62.5,129386,129386,,,,,204.763,205.462,0.7,205.463,209.462,left,1,0.651,,209.463,210.462,0,22,22,8,1,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,,,,,
1,,,2026-03-10_11h40.24.500,ant_ver113,2025.2.3,MacIntel,62.5,129386,129386,,,,,210.463,210.912,0.45,210.913,214.912,right,1,0.575,,214.913,215.911,0,23,23,19,1,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,,,,,
1,,,2026-03-10_11h40.24.500,ant_ver113,2025.2.3,MacIntel,62.5,129386,129386,,,,,,,,,,,,,,,,,,,,,,,,,,215.915,228.363,space,2.424,,,,,,
1,,,2026-03-10_11h40.24.500,ant_ver113,2025.2.3,MacIntel,62.5,129386,129386,,,,,228.376,229.878,1.5,229.879,233.878,left,1,0.703,,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,,,,,,0,0,0,34,1
1,,,2026-03-10_11h40.24.500,ant_ver113,2025.2.3,MacIntel,62.5,129386,129386,,,,,233.879,234.328,0.45,234.329,238.328,left,1,0.617,,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,0,1,1,6,1
1,,,2026-03-10_11h40.24.500,ant_ver113,2025.2.3,MacIntel,62.5,129386,129386,,,,,238.329,239.429,1.1,239.43,243.429,right,0,1.55,,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,0,2,2,20,1
1,,,2026-03-10_11h40.24.500,ant_ver113,2025.2.3,MacIntel,62.5,129386,129386,,,,,243.43,244.228,0.8,244.229,248.229,right,1,0.674,,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,,,,,,0,3,3,39,1
1,,,2026-03-10_11h40.24.500,ant_ver113,2025.2.3,MacIntel,62.5,129386,129386,,,,,248.23,249.678,1.45,249.679,253.678,left,1,0.94,,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,,,,,,0,4,4,33,1
1,,,2026-03-10_11h40.24.500,ant_ver113,2025.2.3,MacIntel,62.5,129386,129386,,,,,253.679,254.428,0.75,254.429,258.428,right,1,1.42,,,,,,,,,stim/both.png,stim/incongRight.png,1,right,0,,,,,,0,5,5,44,1
1,,,2026-03-10_11h40.24.500,ant_ver113,2025.2.3,MacIntel,62.5,129386,129386,,,,,258.429,259.328,0.9,259.329,263.328,left,1,1.103,,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,0,6,6,12,1
1,,,2026-03-10_11h40.24.500,ant_ver113,2025.2.3,MacIntel,62.5,129386,129386,,,,,263.329,264.427,1.1,264.429,268.428,right,1,0.54,,,,,,,,,stim/centre.png,stim/neutralRight.png,-1,right,0,,,,,,0,7,7,35,1
1,,,2026-03-10_11h40.24.500,ant_ver113,2025.2.3,MacIntel,62.5,129386,129386,,,,,268.429,269.929,1.5,269.929,273.928,right,1,0.55,,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,0,8,8,23,1
1,,,2026-03-10_11h40.24.500,ant_ver113,2025.2.3,MacIntel,62.5,129386,129386,,,,,273.929,274.728,0.8,274.729,278.729,right,1,0.49,,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,,,,,,0,9,9,43,1
1,,,2026-03-10_11h40.24.500,ant_ver113,2025.2.3,MacIntel,62.5,129386,129386,,,,,278.73,279.978,1.25,279.979,283.978,left,1,0.451,,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,0,10,10,4,1
