location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,resp.rt,resp.duration,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
2,1E-04,11.5161,2026-02-23_18h44.21.505,ant_ver113,2025.2.3,MacIntel,59.88023952,13407,13407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,2026-02-23_18h44.21.505,ant_ver113,2025.2.3,MacIntel,59.88023952,13407,13407,11.5164,63.733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,2026-02-23_18h44.21.505,ant_ver113,2025.2.3,MacIntel,59.88023952,13407,13407,,,63.7332,91.1829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,2026-02-23_18h44.21.505,ant_ver113,2025.2.3,MacIntel,59.88023952,13407,13407,,,,,91.2049,91.7493,0.55,91.7508,95.7495,,0,95.7498,96.7494,0,0,0,10,1,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,,,
2,,,2026-02-23_18h44.21.505,ant_ver113,2025.2.3,MacIntel,59.88023952,13407,13407,,,,,96.7503,97.9991,1.25,98,101.9992,right,1,102.0003,102.9992,0,1,1,18,1,stim/blank.png,stim/congRight.png,-1,right,0,0.6909,,,,,,,,,,,,,,,,,,,,
2,,,2026-02-23_18h44.21.505,ant_ver113,2025.2.3,MacIntel,59.88023952,13407,13407,,,,,102.9999,103.3992,0.4,103.4003,107.3992,left,0,107.4,108.3992,0,2,2,19,1,stim/lower.png,stim/incongRight.png,-1,right,0,0.5684,,,,,,,,,,,,,,,,,,,,
2,,,2026-02-23_18h44.21.505,ant_ver113,2025.2.3,MacIntel,59.88023952,13407,13407,,,,,108.3997,109.5992,1.2,109.6001,113.5991,left,1,113.6002,114.5992,0,3,3,12,1,stim/lower.png,stim/congLeft.png,-1,left,0,0.6507,,,,,,,,,,,,,,,,,,,,
2,,,2026-02-23_18h44.21.505,ant_ver113,2025.2.3,MacIntel,59.88023952,13407,13407,,,,,114.5998,114.9992,0.4,115.0001,118.9991,left,1,119.0001,119.9993,0,4,4,4,1,stim/centre.png,stim/congLeft.png,1,left,0,0.639,,,,,,,,,,,,,,,,,,,,
2,,,2026-02-23_18h44.21.505,ant_ver113,2025.2.3,MacIntel,59.88023952,13407,13407,,,,,119.9999,120.7992,0.8,120.8001,124.7993,left,1,124.8005,125.7992,0,5,5,21,1,stim/centre.png,stim/incongLeft.png,-1,left,0,1.1807,,,,,,,,,,,,,,,,,,,,
2,,,2026-02-23_18h44.21.505,ant_ver113,2025.2.3,MacIntel,59.88023952,13407,13407,,,,,125.7998,126.4992,0.7,126.5001,130.4992,left,1,130.5003,131.4992,0,6,6,1,1,stim/both.png,stim/incongLeft.png,1,left,0,1.0002,,,,,,,,,,,,,,,,,,,,
2,,,2026-02-23_18h44.21.505,ant_ver113,2025.2.3,MacIntel,59.88023952,13407,13407,,,,,131.4998,132.3493,0.85,132.3501,136.3492,,0,136.3501,137.3492,0,7,7,20,1,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,,,
2,,,2026-02-23_18h44.21.505,ant_ver113,2025.2.3,MacIntel,59.88023952,13407,13407,,,,,137.3498,138.1492,0.8,138.15,142.1489,,0,142.1489,143.1493,0,8,8,17,1,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,,,
2,,,2026-02-23_18h44.21.505,ant_ver113,2025.2.3,MacIntel,59.88023952,13407,13407,,,,,143.1499,144.0492,0.9,144.05,148.0493,,0,148.0494,149.0493,0,9,9,22,1,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,,,
2,,,2026-02-23_18h44.21.505,ant_ver113,2025.2.3,MacIntel,59.88023952,13407,13407,,,,,149.0499,149.7494,0.7,149.7502,153.7492,,0,153.7494,154.7493,0,10,10,15,1,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,,,
