PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,resp.rt,resp.duration,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,145.1658,145.7656,0.6,145.7664,149.769,right,1,149.77,150.7532,0,12,12,11,1,stim/upper.png,stim/incongRight.png,1,right,0,0.5342,,,,,,,,,,,,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,150.7538,151.2536,0.5,151.2545,155.2569,right,1,155.2579,156.2577,0,13,13,23,1,stim/both.png,stim/neutralRight.png,1,right,0,0.6095,,,,,,,,,,,,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,156.2583,156.9084,0.65,156.9092,160.9116,left,1,160.9125,161.9125,0,14,14,12,1,stim/lower.png,stim/congLeft.png,-1,left,0,0.0111,,,,,,,,,,,,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,161.9131,163.4138,1.5,163.4146,167.4171,right,1,167.4181,168.4179,0,15,15,18,1,stim/blank.png,stim/congRight.png,-1,right,0,0.7177,,,,,,,,,,,,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,168.4185,168.9683,0.55,168.9691,172.9717,right,1,172.9727,173.9726,0,16,16,13,1,stim/both.png,stim/congRight.png,-1,right,0,0.5208,,,,,,,,,,,,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,173.9731,175.0734,1.1,175.0743,179.0767,left,1,179.0777,180.0776,0,17,17,17,1,stim/both.png,stim/neutralLeft.png,-1,left,0,0.3699,,,,,,,,,,,,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,180.0782,181.1285,1.05,181.1293,185.1318,left,1,185.1329,186.1325,0,18,18,6,1,stim/blank.png,stim/congLeft.png,1,left,0,0.6843,,,,,,,,,,,,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,186.1331,187.4338,1.3,187.4346,191.4371,right,1,191.438,192.4379,0,19,19,7,1,stim/blank.png,stim/incongRight.png,-1,right,0,0.4912,,,,,,,,,,,,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,192.4384,193.789,1.35,193.7898,197.7922,right,1,197.7932,198.793,0,20,20,2,1,stim/centre.png,stim/congRight.png,1,right,0,0.4874,,,,,,,,,,,,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,198.7937,199.4437,0.65,199.4444,203.4468,left,1,203.4479,204.4479,0,21,21,10,1,stim/lower.png,stim/incongLeft.png,-1,left,0,0.3515,,,,,,,,,,,,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,204.4486,204.8482,0.4,204.849,208.8515,right,0,208.8524,209.8522,0,22,22,22,1,stim/centre.png,stim/neutralLeft.png,1,left,0,0.3676,,,,,,,,,,,,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,209.8528,211.3035,1.45,211.3045,215.3069,left,1,215.3078,216.3077,0,23,23,8,1,stim/upper.png,stim/neutralLeft.png,1,left,0,0.4342,,,,,,,,,,,,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,,,,,,,,,,,,,,,,,,,,,,216.3086,227.4173,space,1.077,,,,,,,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,227.4477,227.9507,0.5,227.9515,231.954,right,1,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,0.497,,,,,,,0,0,0,27,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,231.9548,232.6545,0.7,232.6554,236.658,left,0,,,,,,,,stim/centre.png,stim/neutralRight.png,-1,right,0,0.4206,,,,,,,0,1,1,35,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,236.6585,237.7586,1.1,237.7594,241.7621,right,1,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,0.8647,,,,,,,0,2,2,3,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,241.7627,242.8129,1.05,242.8138,246.8164,left,1,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,0.4996,,,,,,,0,3,3,22,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,246.817,247.4169,0.6,247.4177,251.4202,right,1,,,,,,,,stim/upper.png,stim/congRight.png,1,right,0,0.431,,,,,,,0,4,4,30,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,251.4209,252.4211,1,252.4219,256.4244,right,1,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,0.4805,,,,,,,0,5,5,28,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,256.4249,257.225,0.8,257.2258,261.2284,left,1,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,0.5479,,,,,,,0,6,6,32,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,261.2289,261.9289,0.7,261.9297,265.9322,right,1,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,0.5183,,,,,,,0,7,7,39,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,265.9327,266.3825,0.45,266.3833,270.386,left,1,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,0.5061,,,,,,,0,8,8,34,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,270.3865,271.0865,0.7,271.0874,275.0898,right,0,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,0.4828,,,,,,,0,9,9,16,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,275.0904,276.5911,1.5,276.592,280.5944,left,1,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,0.5136,,,,,,,0,10,10,24,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,280.595,281.6953,1.1,281.6961,285.6986,right,1,,,,,,,,stim/both.png,stim/incongRight.png,1,right,0,0.6414,,,,,,,0,11,11,44,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,285.699,286.3492,0.65,286.35,290.3524,left,1,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,0.4832,,,,,,,0,12,12,12,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,290.3529,291.8036,1.45,291.8043,295.8071,right,1,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,0.6654,,,,,,,0,13,13,18,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,295.8076,296.5076,0.7,296.5084,300.5109,right,1,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,0.7306,,,,,,,0,14,14,40,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,300.5115,301.5618,1.05,301.5626,305.5652,right,1,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,0.4552,,,,,,,0,15,15,23,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,305.5657,306.7661,1.2,306.7669,310.7695,left,1,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,0.5142,,,,,,,0,16,16,5,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,310.7702,311.37,0.6,311.3709,315.3732,right,1,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,0.4676,,,,,,,0,17,17,43,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,315.3736,316.8745,1.5,316.8753,320.8778,right,1,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,0.5562,,,,,,,0,18,18,41,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,320.8784,321.3781,0.5,321.3788,325.3817,right,1,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,0.7321,,,,,,,0,19,19,45,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,325.3822,326.6328,1.25,326.6335,330.6361,left,1,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,0.7312,,,,,,,0,20,20,15,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,330.6366,331.1364,0.5,331.1371,335.1397,right,1,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,0.4146,,,,,,,0,21,21,47,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,335.1403,335.8404,0.7,335.8412,339.8436,right,1,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,0.5744,,,,,,,0,22,22,13,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,339.8441,340.244,0.4,340.2447,344.2473,right,1,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,0.5548,,,,,,,0,23,23,29,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,344.2478,345.248,1,345.2487,349.2515,right,1,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,0.6568,,,,,,,0,24,24,36,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,349.252,349.7518,0.5,349.7526,353.755,left,1,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,0.4919,,,,,,,0,25,25,8,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,353.7556,354.756,1,354.7568,358.7593,left,1,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,0.7984,,,,,,,0,26,26,1,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,358.7599,359.2095,0.45,359.2102,363.2131,left,1,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,0.6841,,,,,,,0,27,27,37,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,363.2136,363.6634,0.45,363.6642,367.6667,right,1,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,0.4718,,,,,,,0,28,28,11,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,367.6673,368.8177,1.15,368.8184,372.821,left,1,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,0.5841,,,,,,,0,29,29,14,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,372.8216,374.2221,1.4,374.2228,378.2253,right,1,,,,,,,,stim/centre.png,stim/congRight.png,-1,right,0,0.4678,,,,,,,0,30,30,0,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,378.2258,379.3764,1.15,379.3772,383.3798,left,1,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,0.6483,,,,,,,0,31,31,31,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,383.3803,384.6808,1.3,384.6816,388.6842,left,1,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,0.6305,,,,,,,0,32,32,46,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,388.6847,389.8851,1.2,389.8859,393.8879,right,1,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,0.5412,,,,,,,0,33,33,2,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,393.8881,394.4884,0.6,394.4888,398.4921,left,1,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,0.6643,,,,,,,0,34,34,21,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,398.4926,399.5931,1.1,399.5939,403.5966,left,1,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,0.5724,,,,,,,0,35,35,42,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,403.5971,404.8476,1.25,404.8484,408.8509,left,1,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,0.5201,,,,,,,0,36,36,6,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,408.8514,409.8518,1,409.8526,413.8552,left,1,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,0.5378,,,,,,,0,37,37,38,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,413.8559,414.5057,0.65,414.5064,418.5091,left,1,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,0.4567,,,,,,,0,38,38,4,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,418.5095,418.9593,0.45,418.9601,422.9627,left,1,,,,,,,,stim/lower.png,stim/incongLeft.png,-1,left,0,0.5225,,,,,,,0,39,39,10,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,422.9632,423.613,0.65,423.6138,427.6166,left,1,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,0.6001,,,,,,,0,40,40,9,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,427.617,428.167,0.55,428.1677,432.1703,left,1,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,0.7655,,,,,,,0,41,41,33,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,432.1709,432.9209,0.75,432.9217,436.9242,right,1,,,,,,,,stim/blank.png,stim/incongRight.png,-1,right,0,0.7313,,,,,,,0,42,42,7,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,436.9248,437.4746,0.55,437.4754,441.4781,left,1,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,0.5984,,,,,,,0,43,43,17,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,441.4788,442.3287,0.85,442.3295,446.332,right,1,,,,,,,,stim/centre.png,stim/incongRight.png,1,right,0,0.7228,,,,,,,0,44,44,26,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,446.3325,447.1827,0.85,447.1834,451.1861,right,1,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,0.6589,,,,,,,0,45,45,19,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,451.1866,451.8366,0.65,451.8374,455.84,left,1,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,0.6564,,,,,,,0,46,46,20,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,455.8406,456.9409,1.1,456.9417,460.9442,right,1,,,,,,,,stim/centre.png,stim/incongRight.png,-1,right,0,0.7252,,,,,,,0,47,47,25,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,460.9449,462.2454,1.3,462.2463,466.2486,left,1,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,0.7317,,,,,,,1,0,48,6,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,466.2493,467.3495,1.1,467.3503,471.353,left,1,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,0.5765,,,,,,,1,1,49,4,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,471.3535,472.5039,1.15,472.5046,476.5072,left,1,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,0.5807,,,,,,,1,2,50,20,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,476.5078,477.508,1,477.5088,481.5113,left,1,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,0.6986,,,,,,,1,3,51,12,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,481.5118,482.7123,1.2,482.7131,486.7156,right,1,,,,,,,,stim/upper.png,stim/congRight.png,1,right,0,0.4327,,,,,,,1,4,52,30,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,486.7162,488.2667,1.55,488.2675,492.2702,right,1,,,,,,,,stim/centre.png,stim/incongRight.png,1,right,0,0.5983,,,,,,,1,5,53,26,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,492.2707,493.221,0.95,493.2218,497.2243,right,1,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,0.5509,,,,,,,1,6,54,11,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,497.225,498.3752,1.15,498.376,502.3786,left,1,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,0.6479,,,,,,,1,7,55,16,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,502.3792,502.9791,0.6,502.9799,506.9824,left,1,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,0.6175,,,,,,,1,8,56,46,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,506.9831,508.1834,1.2,508.1842,512.1867,right,1,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,0.5062,,,,,,,1,9,57,28,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,512.1874,513.6879,1.5,513.6887,517.6908,right,1,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,0.4793,,,,,,,1,10,58,41,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,517.6911,518.8918,1.2,518.8922,522.8951,left,1,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,0.5321,,,,,,,1,11,59,14,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,522.8953,523.3455,0.45,523.3458,527.3487,right,1,,,,,,,,stim/both.png,stim/incongRight.png,1,right,0,0.7257,,,,,,,1,12,60,44,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,527.3489,528.8,1.45,528.8005,532.8038,right,1,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,0.5253,,,,,,,1,13,61,29,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,532.8044,533.5039,0.7,533.5041,537.5073,left,1,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,0.5683,,,,,,,1,14,62,1,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,537.5074,538.2584,0.75,538.2592,542.2617,left,1,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,0.5551,,,,,,,1,15,63,22,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,542.2622,543.1623,0.9,543.1631,547.1501,left,1,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,0.6808,,,,,,,1,16,64,15,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,547.1504,548.3001,1.15,548.3004,552.3034,right,1,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,0.6345,,,,,,,1,17,65,18,1,,,,,,,,,
,,2026-01-20_11h11.11.936,ant_ver113,2025.2.3,Win32,60.24096386,127899,,,,,552.3039,552.8538,0.55,552.8546,556.8572,right,1,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,0.5353,,,,,,,1,18,66,47,1,,,,,,,,,
