location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,resp.rt,resp.duration,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
1,0.0004,10.6158,2026-02-23_11h22.42.411,ant_ver113,2025.2.3,MacIntel,57.80346821,127541,127541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-23_11h22.42.411,ant_ver113,2025.2.3,MacIntel,57.80346821,127541,127541,10.616,20.8015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-23_11h22.42.411,ant_ver113,2025.2.3,MacIntel,57.80346821,127541,127541,,,20.8016,30.898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-23_11h22.42.411,ant_ver113,2025.2.3,MacIntel,57.80346821,127541,127541,,,,,30.9267,31.7268,0.8,31.7277,35.726,,0,35.7262,36.7301,0,0,0,4,1,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-23_11h22.42.411,ant_ver113,2025.2.3,MacIntel,57.80346821,127541,127541,,,,,36.7306,37.8335,1.1,37.8339,41.8317,,0,41.8318,42.8298,0,1,1,18,1,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-23_11h22.42.411,ant_ver113,2025.2.3,MacIntel,57.80346821,127541,127541,,,,,42.8303,43.5814,0.75,43.5819,47.5766,left,0,47.5766,48.5753,0,2,2,3,1,stim/both.png,stim/incongRight.png,-1,right,0,0.8438,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-23_11h22.42.411,ant_ver113,2025.2.3,MacIntel,57.80346821,127541,127541,,,,,48.5756,49.1256,0.55,49.1261,53.1257,,0,53.1258,54.1252,0,3,3,11,1,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-23_11h22.42.411,ant_ver113,2025.2.3,MacIntel,57.80346821,127541,127541,,,,,54.1254,55.3257,1.2,55.3264,59.325,,0,59.325,60.3248,0,4,4,8,1,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-23_11h22.42.411,ant_ver113,2025.2.3,MacIntel,57.80346821,127541,127541,,,,,60.325,61.7753,1.45,61.776,65.7749,,0,65.775,66.7756,0,5,5,2,1,stim/centre.png,stim/congRight.png,1,right,0,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-23_11h22.42.411,ant_ver113,2025.2.3,MacIntel,57.80346821,127541,127541,,,,,66.776,68.0255,1.25,68.0261,72.02,,0,72.0201,73.0207,0,6,6,23,1,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-23_11h22.42.411,ant_ver113,2025.2.3,MacIntel,57.80346821,127541,127541,,,,,73.021,73.4191,0.4,73.4196,77.4079,,0,77.4079,78.4079,0,7,7,6,1,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-23_11h22.42.411,ant_ver113,2025.2.3,MacIntel,57.80346821,127541,127541,,,,,78.4081,78.8579,0.45,78.8582,82.8579,left,0,82.8579,83.8587,0,8,8,7,1,stim/blank.png,stim/incongRight.png,-1,right,0,1.1142,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-23_11h22.42.411,ant_ver113,2025.2.3,MacIntel,57.80346821,127541,127541,,,,,83.8591,84.5586,0.7,84.559,88.5584,right,0,88.5585,89.5588,0,9,9,10,1,stim/lower.png,stim/incongLeft.png,-1,left,0,1.0833,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-23_11h22.42.411,ant_ver113,2025.2.3,MacIntel,57.80346821,127541,127541,,,,,89.5591,90.7077,1.15,90.7081,94.7086,,0,94.7086,95.7076,0,10,10,9,1,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-23_11h22.42.411,ant_ver113,2025.2.3,MacIntel,57.80346821,127541,127541,,,,,95.7078,96.1576,0.45,96.1579,100.1576,left,0,100.1576,101.1576,0,11,11,19,1,stim/lower.png,stim/incongRight.png,-1,right,0,0.9649,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-23_11h22.42.411,ant_ver113,2025.2.3,MacIntel,57.80346821,127541,127541,,,,,101.1578,102.2978,1.15,102.298,106.2909,,0,106.2909,107.2907,0,12,12,14,1,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-23_11h22.42.411,ant_ver113,2025.2.3,MacIntel,57.80346821,127541,127541,,,,,107.2909,108.5409,1.25,108.5414,112.5418,,0,112.5418,113.5408,0,13,13,17,1,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-23_11h22.42.411,ant_ver113,2025.2.3,MacIntel,57.80346821,127541,127541,,,,,113.541,114.4908,0.95,114.4912,118.4915,,0,118.4915,119.4907,0,14,14,0,1,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-23_11h22.42.411,ant_ver113,2025.2.3,MacIntel,57.80346821,127541,127541,,,,,119.4908,120.5907,1.1,120.5912,124.5906,right,1,124.5911,125.5908,0,15,15,13,1,stim/both.png,stim/congRight.png,-1,right,0,0.2341,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-23_11h22.42.411,ant_ver113,2025.2.3,MacIntel,57.80346821,127541,127541,,,,,125.5912,126.7406,1.15,126.741,130.7451,right,0,130.7455,131.7362,0,16,16,12,1,stim/lower.png,stim/congLeft.png,-1,left,0,0.1517,,,,,,,,,,,,,,,,,,,,
