location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,pracLoop.order
2,0.0003,11.3314,2026-01-30_12h51.27.201,ant_ver113,2025.2.3,MacIntel,120.4819277,91122,91122,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,2026-01-30_12h51.27.201,ant_ver113,2025.2.3,MacIntel,120.4819277,91122,91122,11.3317,21.9977,,,,,,,,,,,,,,,,,,,,,,,,
2,,,2026-01-30_12h51.27.201,ant_ver113,2025.2.3,MacIntel,120.4819277,91122,91122,,,21.9977,33.7067,,,,,,,,,,,,,,,,,,,,,,
2,,,2026-01-30_12h51.27.201,ant_ver113,2025.2.3,MacIntel,120.4819277,91122,91122,,,,,33.72,34.2146,0.5,34.2151,38.2144,left,1,0.3842,,38.2146,39.2145,0,0,0,10,1,stim/lower.png,stim/incongLeft.png,-1,left,0,
2,,,2026-01-30_12h51.27.201,ant_ver113,2025.2.3,MacIntel,120.4819277,91122,91122,,,,,39.215,40.1644,0.95,40.165,44.1644,,0,,,44.1647,45.1638,0,1,1,16,1,stim/blank.png,stim/incongLeft.png,-1,left,0,
2,,,2026-01-30_12h51.27.201,ant_ver113,2025.2.3,MacIntel,120.4819277,91122,91122,,,,,45.1642,46.5643,1.4,46.5647,50.5644,left,1,0.5099,,50.565,51.5643,0,2,2,20,1,stim/blank.png,stim/incongLeft.png,1,left,0,
2,,,2026-01-30_12h51.27.201,ant_ver113,2025.2.3,MacIntel,120.4819277,91122,91122,,,,,51.5648,52.9144,1.35,52.9148,56.9144,left,0,0.3887,,56.9151,57.9143,0,3,3,3,1,stim/both.png,stim/incongRight.png,-1,right,0,
2,,,2026-01-30_12h51.27.201,ant_ver113,2025.2.3,MacIntel,120.4819277,91122,91122,,,,,57.9146,58.6144,0.7,58.6148,62.6142,,0,,,62.6142,63.6142,0,4,4,19,1,stim/lower.png,stim/incongRight.png,-1,right,0,
2,,,2026-01-30_12h51.27.201,ant_ver113,2025.2.3,MacIntel,120.4819277,91122,91122,,,,,63.6144,64.0142,0.4,64.0144,,,,,,,,0,5,5,12,1,stim/lower.png,stim/congLeft.png,-1,left,0,23
