location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,resp.rt,resp.duration,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
1,0.0008,10.4512,2026-02-17_17h07.27.676,ant_ver113,2025.2.3,Win32,60.97560976,129742,129742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-17_17h07.27.676,ant_ver113,2025.2.3,Win32,60.97560976,129742,129742,10.4515,34.3975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-17_17h07.27.676,ant_ver113,2025.2.3,Win32,60.97560976,129742,129742,,,34.3976,143.1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-17_17h07.27.676,ant_ver113,2025.2.3,Win32,60.97560976,129742,129742,,,,,143.1979,144.6502,1.45,144.6515,148.6492,,0,148.6495,149.6493,0,0,0,1,1,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-17_17h07.27.676,ant_ver113,2025.2.3,Win32,60.97560976,129742,129742,,,,,149.6504,150.1989,0.55,150.1996,154.1985,right,1,154.2003,155.1985,0,1,1,2,1,stim/centre.png,stim/congRight.png,1,right,0,0.8584,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-17_17h07.27.676,ant_ver113,2025.2.3,Win32,60.97560976,129742,129742,,,,,155.1993,156.1481,0.95,156.149,160.148,,0,160.1491,161.1473,0,2,2,16,1,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-17_17h07.27.676,ant_ver113,2025.2.3,Win32,60.97560976,129742,129742,,,,,161.148,162.3474,1.2,162.3484,166.3468,,0,166.347,167.3468,0,3,3,10,1,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-17_17h07.27.676,ant_ver113,2025.2.3,Win32,60.97560976,129742,129742,,,,,167.3473,168.2469,0.9,168.2479,172.2464,,0,172.2465,173.2462,0,4,4,22,1,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-17_17h07.27.676,ant_ver113,2025.2.3,Win32,60.97560976,129742,129742,,,,,173.2472,174.3459,1.1,174.3471,178.3454,right,1,178.347,179.3452,0,5,5,18,1,stim/blank.png,stim/congRight.png,-1,right,0,0.7518,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-17_17h07.27.676,ant_ver113,2025.2.3,Win32,60.97560976,129742,129742,,,,,179.3458,180.6452,1.3,180.6463,184.6446,left,1,184.6459,185.6442,0,6,6,14,1,stim/centre.png,stim/neutralLeft.png,-1,left,0,1.6353,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-17_17h07.27.676,ant_ver113,2025.2.3,Win32,60.97560976,129742,129742,,,,,185.6446,186.2945,0.65,186.2956,190.2939,left,0,190.2952,191.295,0,7,7,19,1,stim/lower.png,stim/incongRight.png,-1,right,0,1.371799999,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-17_17h07.27.676,ant_ver113,2025.2.3,Win32,60.97560976,129742,129742,,,,,191.2952,192.1937,0.9,192.1946,196.1932,left,1,196.1943,197.1933,0,8,8,6,1,stim/blank.png,stim/congLeft.png,1,left,0,1.0871,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-17_17h07.27.676,ant_ver113,2025.2.3,Win32,60.97560976,129742,129742,,,,,197.1939,198.2929,1.1,198.2939,202.2926,left,0,202.2937,203.2921,0,9,9,7,1,stim/blank.png,stim/incongRight.png,-1,right,0,1.193,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-17_17h07.27.676,ant_ver113,2025.2.3,Win32,60.97560976,129742,129742,,,,,203.2927,204.442,1.15,204.4427,208.4415,left,1,208.4428,209.4416,0,10,10,4,1,stim/centre.png,stim/congLeft.png,1,left,0,0.833900001,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-17_17h07.27.676,ant_ver113,2025.2.3,Win32,60.97560976,129742,129742,,,,,209.4425,210.2916,0.85,210.2926,214.2909,right,1,214.2919,215.2908,0,11,11,0,1,stim/centre.png,stim/congRight.png,-1,right,0,0.699599999,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-17_17h07.27.676,ant_ver113,2025.2.3,Win32,60.97560976,129742,129742,,,,,215.2914,216.2904,1,216.2913,220.2898,right,0,220.291,221.2899,0,12,12,12,1,stim/lower.png,stim/congLeft.png,-1,left,0,0.672799999,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-17_17h07.27.676,ant_ver113,2025.2.3,Win32,60.97560976,129742,129742,,,,,221.2904,222.4895,1.2,222.4905,226.489,left,0,226.489,227.4889,0,13,13,3,1,stim/both.png,stim/incongRight.png,-1,right,0,0.7229,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-17_17h07.27.676,ant_ver113,2025.2.3,Win32,60.97560976,129742,129742,,,,,227.4895,228.739,1.25,228.7399,232.7383,left,1,232.7399,233.738,0,14,14,17,1,stim/both.png,stim/neutralLeft.png,-1,left,0,1.0579,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-17_17h07.27.676,ant_ver113,2025.2.3,Win32,60.97560976,129742,129742,,,,,233.7385,234.1378,0.4,234.1384,238.1379,left,1,238.1391,239.1375,0,15,15,9,1,stim/centre.png,stim/congLeft.png,-1,left,0,0.5285,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-17_17h07.27.676,ant_ver113,2025.2.3,Win32,60.97560976,129742,129742,,,,,239.1379,240.6375,1.5,240.6382,244.637,left,1,244.6381,245.6367,0,16,16,8,1,stim/upper.png,stim/neutralLeft.png,1,left,0,0.8056,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-17_17h07.27.676,ant_ver113,2025.2.3,Win32,60.97560976,129742,129742,,,,,245.6373,246.8864,1.25,246.8873,250.8861,right,1,250.8874,251.8859,0,17,17,23,1,stim/both.png,stim/neutralRight.png,1,right,0,0.5953,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-17_17h07.27.676,ant_ver113,2025.2.3,Win32,60.97560976,129742,129742,,,,,251.8868,252.6859,0.8,252.687,256.6852,left,1,256.6864,257.685,0,18,18,5,1,stim/both.png,stim/congLeft.png,-1,left,0,0.5507,,,,,,,,,,,,,,,,,,,,
