location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
1,0.0004,11.0132,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,11.014,24.0798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,24.0803,49.6297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,49.6512,50.3459,0.7,50.3471,54.3457,left,0,1.3526,,54.3461,55.3457,0,0,0,19,1,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,55.3465,56.6457,1.3,56.6468,60.6467,,0,,,60.6471,61.6455,0,1,1,21,1,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,61.6462,62.046,0.4,62.047,66.0458,,0,,,66.0459,67.0458,0,2,2,7,1,stim/blank.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,67.0464,68.1968,1.15,68.1981,72.1958,,0,,,72.1959,73.1962,0,3,3,1,1,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,73.1968,74.4457,1.25,74.447,78.4458,right,0,1.0237,,78.4459,79.4456,0,4,4,10,1,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,79.4463,79.9466,0.5,79.9477,83.9461,right,1,1.0998,,83.9478,84.9459,0,5,5,2,1,stim/centre.png,stim/congRight.png,1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,84.9467,85.496,0.55,85.4971,89.4959,right,1,1.3466,,89.4979,90.4959,0,6,6,18,1,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,90.4965,91.446,0.95,91.4469,95.4469,left,1,1.3928,,95.4484,96.446,0,7,7,17,1,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,96.4466,97.8459,1.4,97.8466,101.8468,,0,,,101.8479,102.8461,0,8,8,3,1,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,102.8468,104.2963,1.45,104.2977,108.2969,right,1,0.9731,,108.2981,109.2961,0,9,9,13,1,stim/both.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,109.2971,109.8462,0.55,109.8472,113.8469,right,1,0.7284,,113.8485,114.8463,0,10,10,0,1,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,114.8467,116.2961,1.45,116.2968,120.2969,right,1,0.7991,,120.2981,121.2968,0,11,11,23,1,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,121.2981,122.1973,0.9,122.1981,126.1962,left,1,0.6389,,126.1983,127.1963,0,12,12,14,1,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,127.1971,128.3465,1.15,128.3479,132.3462,left,1,0.9854,,132.3478,133.3463,0,13,13,4,1,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,133.3468,133.7963,0.45,133.7975,137.7971,left,1,0.8275,,137.7982,138.7969,0,14,14,8,1,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,138.7974,139.5471,0.75,139.5481,143.5466,left,1,0.7052,,143.5475,144.5465,0,15,15,9,1,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,144.5472,145.9964,1.45,145.9971,149.9972,left,1,0.7409,,149.9986,150.9974,0,16,16,6,1,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,150.9981,151.397,0.4,151.3979,155.3964,left,0,1.2776,,155.3973,156.3964,0,17,17,11,1,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,156.3971,157.2971,0.9,157.2985,161.2964,left,1,0.8031,,161.2972,162.2962,0,18,18,22,1,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,162.2972,163.7472,1.45,163.748,167.7473,left,1,0.9374,,167.7487,168.7469,0,19,19,12,1,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,168.7476,170.0965,1.35,170.0978,174.0966,left,1,0.6797,,174.0979,175.097,0,20,20,15,1,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,175.0974,175.6465,0.55,175.6475,179.6465,right,0,1.1838,,179.6479,180.6467,0,21,21,16,1,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,180.6473,181.1966,0.55,181.1973,185.1975,left,1,0.7021,,185.1988,186.197,0,22,22,5,1,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,186.1976,187.7467,1.55,187.7479,191.7468,right,0,1.1932,,191.7478,192.7477,0,23,23,20,1,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,,,,,,,,,,,,,,,,,,,,,,192.7487,204.0303,space,1.2456,,,,,,,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,204.0411,205.0808,1.05,205.0819,209.0802,right,1,0.6223,,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,0,0,0,23,1,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,209.0812,209.7302,0.65,209.731,213.731,,0,,,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,0,1,1,19,1,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,213.7322,214.3309,0.6,214.3323,218.3302,left,1,1.561,,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,0,2,2,1,1,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,218.331,219.1311,0.8,219.1324,223.1303,left,1,0.6353,,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,0,3,3,8,1,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,223.131,224.6302,1.5,224.6313,228.6313,left,1,0.6331,,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,0,4,4,17,1,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,228.6319,229.031,0.4,229.0321,233.0307,left,1,0.7087,,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,0,5,5,16,1,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,233.0315,233.4808,0.45,233.4818,237.4803,left,1,0.6416,,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,,,,,,0,6,6,31,1,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,237.4809,238.281,0.8,238.2816,242.2802,right,1,0.5585,,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,,,,,,0,7,7,29,1,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,242.2808,243.481,1.2,243.4819,247.4814,left,1,0.9719,,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,0,8,8,21,1,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,247.4821,248.6306,1.15,248.6312,252.6311,right,1,0.6928,,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,,,,,,0,9,9,45,1,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,252.632,253.1808,0.55,253.1824,257.1813,left,1,0.4828,,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,,,,,,0,10,10,24,1,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,257.1821,258.5305,1.35,258.5312,262.5335,right,1,0.5573,,,,,,,,,stim/upper.png,stim/congRight.png,1,right,0,,,,,,0,11,11,30,1,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,262.534,262.9813,0.45,262.9827,266.9812,right,1,1.0169,,,,,,,,,stim/both.png,stim/incongRight.png,1,right,0,,,,,,0,12,12,44,1,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,266.9819,268.0312,1.05,268.0325,272.0306,right,1,0.7127,,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,,,,,,0,13,13,28,1,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,272.0312,273.1804,1.15,273.1814,277.1812,left,1,0.6068,,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,0,14,14,14,1,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,277.1816,278.3807,1.2,278.3817,282.3806,right,1,0.4235,,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,,,,,,0,15,15,47,1,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,282.3812,282.9309,0.55,282.9317,286.9307,right,1,0.408,,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,,,,,,0,16,16,43,1,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,286.9314,288.1804,1.25,288.1814,292.1813,left,1,0.8015,,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,,,,,,0,17,17,37,1,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,292.1818,292.9814,0.8,292.9826,296.9812,left,1,0.6427,,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,0,18,18,5,1,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,296.9818,298.3809,1.4,298.3816,302.3816,right,1,0.5084,,,,,,,,,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,0,19,19,0,1,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,302.3824,303.1817,0.8,303.1825,307.1808,left,1,0.6622,,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,0,20,20,9,1,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,307.1815,308.3812,1.2,308.382,312.3809,left,1,0.731,,,,,,,,,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,0,21,21,10,1,,,,,,,,,
1,,,2026-02-15_10h02.23.095,ant_ver113,2025.2.3,Win32,60.24096386,129334,129334,,,,,312.3815,313.6815,1.3,313.6825,317.6809,right,1,0.4234,,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,,,,,,0,22,22,27,1,,,,,,,,,
