location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,resp.rt,resp.duration,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,161.048,161.679,0.65,161.68,165.68,,0,165.68,166.68,0,13,13,21,1,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,166.682,167.98,1.3,167.982,171.98,left,1,171.982,172.981,0,14,14,22,1,stim/centre.png,stim/neutralLeft.png,1,left,0,1.014,,,,,,,,,,,
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,172.982,173.414,0.45,173.416,177.414,right,1,177.417,178.414,0,15,15,18,1,stim/blank.png,stim/congRight.png,-1,right,0,1.096,,,,,,,,,,,
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,178.416,179.147,0.75,179.149,183.148,right,1,183.149,184.148,0,16,16,2,1,stim/centre.png,stim/congRight.png,1,right,0,1.103,,,,,,,,,,,
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,184.149,185.148,1,185.149,189.148,left,1,189.15,190.148,0,17,17,10,1,stim/lower.png,stim/incongLeft.png,-1,left,0,1.305,,,,,,,,,,,
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,190.148,190.681,0.55,190.683,194.682,left,1,194.683,195.682,0,18,18,8,1,stim/upper.png,stim/neutralLeft.png,1,left,0,1.204,,,,,,,,,,,
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,195.683,196.881,1.2,196.882,200.882,right,1,200.884,201.882,0,19,19,13,1,stim/both.png,stim/congRight.png,-1,right,0,0.913,,,,,,,,,,,
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,201.883,202.382,0.5,202.383,206.382,left,1,206.384,207.382,0,20,20,15,1,stim/blank.png,stim/congLeft.png,-1,left,0,0.931,,,,,,,,,,,
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,207.384,208.482,1.1,208.484,212.483,left,1,212.484,213.483,0,21,21,6,1,stim/blank.png,stim/congLeft.png,1,left,0,1.414,,,,,,,,,,,
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,213.484,214.216,0.75,214.218,218.216,right,1,218.218,219.216,0,22,22,0,1,stim/centre.png,stim/congRight.png,-1,right,0,0.768,,,,,,,,,,,
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,219.217,220.75,1.55,220.751,224.75,left,1,224.752,225.75,0,23,23,12,1,stim/lower.png,stim/congLeft.png,-1,left,0,0.918,,,,,,,,,,,
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,,,,,,,,,,,,,,,,,,,,,,225.757,236.952,space,1.142,,,,,,
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,236.967,238.151,1.2,238.153,242.151,,0,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,,,,,,,,0,0,0,46,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,242.153,242.651,0.5,242.652,246.651,left,1,,,,,,,,stim/lower.png,stim/incongLeft.png,-1,left,0,1.274,,,,,,,0,1,1,10,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,246.653,247.485,0.85,247.486,251.485,right,1,,,,,,,,stim/both.png,stim/incongRight.png,1,right,0,1.447,,,,,,,0,2,2,44,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,251.485,252.518,1.05,252.519,256.518,right,1,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,1.133,,,,,,,0,3,3,29,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,256.519,257.952,1.45,257.954,261.953,right,1,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,1.544,,,,,,,0,4,4,41,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,261.958,263.186,1.25,263.189,267.185,right,1,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,0.953,,,,,,,0,5,5,23,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,267.186,268.386,1.2,268.387,272.386,right,1,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,0.577,,,,,,,0,6,6,36,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,272.387,272.919,0.55,272.92,276.92,right,1,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,1.082,,,,,,,0,7,7,19,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,276.921,277.819,0.9,277.821,281.82,right,1,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,0.906,,,,,,,0,8,8,11,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,281.821,282.752,0.95,282.754,286.753,,0,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,,,0,9,9,22,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,286.754,288.186,1.45,288.187,292.187,right,1,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,0.683,,,,,,,0,10,10,3,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,292.188,293.02,0.85,293.022,297.021,right,1,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,0.631,,,,,,,0,11,11,43,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,297.022,297.454,0.45,297.455,301.454,left,1,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,1.113,,,,,,,0,12,12,37,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,301.455,302.654,1.2,302.655,306.655,right,1,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,0.549,,,,,,,0,13,13,18,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,306.656,307.654,1,307.655,311.655,right,1,,,,,,,,stim/centre.png,stim/congRight.png,-1,right,0,0.521,,,,,,,0,14,14,0,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,311.656,312.155,0.5,312.156,316.155,right,1,,,,,,,,stim/centre.png,stim/incongRight.png,1,right,0,0.715,,,,,,,0,15,15,26,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,316.156,316.988,0.85,316.99,320.988,left,1,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,0.949,,,,,,,0,16,16,17,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,320.989,322.022,1.05,322.023,326.022,right,1,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,0.622,,,,,,,0,17,17,27,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,326.023,327.055,1.05,327.057,331.056,left,1,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,0.92,,,,,,,0,18,18,32,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,331.057,331.756,0.7,331.758,335.756,left,1,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,0.851,,,,,,,0,19,19,14,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,335.757,336.356,0.6,336.358,340.357,right,1,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,0.618,,,,,,,0,20,20,2,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,340.358,340.79,0.45,340.792,344.79,left,1,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,0.932,,,,,,,0,21,21,12,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,344.791,345.39,0.6,345.391,349.39,left,1,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,0.833,,,,,,,0,22,22,9,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,349.391,350.19,0.8,350.191,354.19,right,1,,,,,,,,stim/centre.png,stim/incongRight.png,-1,right,0,1.181,,,,,,,0,23,23,25,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,354.191,354.59,0.4,354.592,358.591,left,1,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,0.864,,,,,,,0,24,24,16,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,358.592,359.791,1.2,359.792,363.791,right,1,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,0.848,,,,,,,0,25,25,13,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,363.793,364.491,0.7,364.492,368.492,left,1,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,1.039,,,,,,,0,26,26,31,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,368.493,369.125,0.65,369.126,373.125,left,1,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,0.815,,,,,,,0,27,27,4,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,373.126,374.125,1,374.127,378.125,left,1,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,1.116,,,,,,,0,28,28,20,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,378.126,379.425,1.3,379.428,383.425,right,1,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,1.038,,,,,,,0,29,29,39,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,383.427,384.625,1.2,384.627,388.626,right,1,,,,,,,,stim/upper.png,stim/congRight.png,1,right,0,0.605,,,,,,,0,30,30,30,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,388.627,389.163,0.55,389.164,393.159,left,1,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,1.006,,,,,,,0,31,31,8,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,393.16,394.159,1,394.161,398.16,right,1,,,,,,,,stim/centre.png,stim/neutralRight.png,-1,right,0,0.651,,,,,,,0,32,32,35,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,398.162,399.593,1.45,399.595,403.594,left,1,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,1.118,,,,,,,0,33,33,6,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,403.595,404.227,0.65,404.228,408.227,left,1,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,1.018,,,,,,,0,34,34,33,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,408.229,408.96,0.75,408.962,412.961,left,1,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,0.937,,,,,,,0,35,35,15,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,412.962,413.694,0.75,413.696,417.694,left,1,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,1.065,,,,,,,0,36,36,1,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,417.696,418.827,1.15,418.829,422.828,left,1,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,0.966,,,,,,,0,37,37,21,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,422.829,424.028,1.2,424.029,428.028,left,1,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,0.635,,,,,,,0,38,38,24,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,428.029,429.562,1.55,429.563,433.562,right,1,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,0.815,,,,,,,0,39,39,40,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,433.563,434.162,0.6,434.164,438.162,left,1,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,1.238,,,,,,,0,40,40,34,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,438.164,438.862,0.7,438.864,442.862,left,1,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,0.885,,,,,,,0,41,41,42,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,442.864,443.696,0.85,443.697,447.696,right,1,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,0.549,,,,,,,0,42,42,47,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,447.697,448.529,0.85,448.531,452.529,left,1,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,0.898,,,,,,,0,43,43,38,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,452.531,453.363,0.85,453.365,457.363,right,1,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,0.683,,,,,,,0,44,44,28,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,457.364,458.663,1.3,458.665,462.663,right,1,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,0.596,,,,,,,0,45,45,45,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,462.665,463.397,0.75,463.398,467.397,right,1,,,,,,,,stim/blank.png,stim/incongRight.png,-1,right,0,0.683,,,,,,,0,46,46,7,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,467.399,467.897,0.5,467.899,471.897,left,1,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,0.947,,,,,,,0,47,47,5,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,471.899,473.397,1.5,473.399,477.397,left,1,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,1.197,,,,,,,1,0,48,22,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,477.399,478.431,1.05,478.432,482.431,left,1,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,0.993,,,,,,,1,1,49,38,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,482.433,483.864,1.45,483.866,487.865,right,1,,,,,,,,stim/centre.png,stim/incongRight.png,1,right,0,0.852,,,,,,,1,2,50,26,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,487.866,488.698,0.85,488.701,492.698,left,1,,,,,,,,stim/lower.png,stim/incongLeft.png,-1,left,0,0.822,,,,,,,1,3,51,10,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,492.7,493.832,1.15,493.833,497.832,left,1,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,0.843,,,,,,,1,4,52,33,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,497.833,499.165,1.35,499.167,503.165,right,1,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,0.533,,,,,,,1,5,53,47,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,503.166,504.165,1,504.166,508.165,left,1,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,0.889,,,,,,,1,6,54,21,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,508.167,509.1,0.95,509.101,513.1,right,1,,,,,,,,stim/centre.png,stim/incongRight.png,-1,right,0,1.019,,,,,,,1,7,55,25,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,513.102,513.699,0.6,513.701,517.7,right,1,,,,,,,,stim/centre.png,stim/congRight.png,-1,right,0,0.648,,,,,,,1,8,56,0,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,517.701,518.699,1,518.704,522.7,right,1,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,0.725,,,,,,,1,9,57,11,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,522.701,523.1,0.4,523.102,527.1,left,1,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,0.783,,,,,,,1,10,58,42,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,527.102,528.234,1.15,528.235,532.233,right,1,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,0.828,,,,,,,1,11,59,19,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,532.234,533.134,0.9,533.135,537.134,right,1,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,0.616,,,,,,,1,12,60,40,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,537.136,538.368,1.25,538.369,542.367,left,1,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,0.936,,,,,,,1,13,61,32,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,542.369,543.272,0.9,543.273,547.268,left,1,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,0.773,,,,,,,1,14,62,34,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,547.27,548.468,1.2,548.469,552.468,left,1,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,0.785,,,,,,,1,15,63,31,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,552.47,553.068,0.6,553.07,557.068,right,1,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,0.652,,,,,,,1,16,64,18,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,557.07,557.768,0.7,557.77,561.769,left,1,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,1.171,,,,,,,1,17,65,16,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,561.77,562.402,0.65,562.404,566.402,left,1,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,0.865,,,,,,,1,18,66,4,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,566.403,566.835,0.45,566.837,570.836,left,1,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,0.814,,,,,,,1,19,67,14,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,570.837,571.769,0.95,571.77,575.769,right,1,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,0.596,,,,,,,1,20,68,13,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,575.771,576.369,0.6,576.371,580.37,right,1,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,0.556,,,,,,,1,21,69,45,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,580.371,581.07,0.7,581.071,585.07,right,1,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,0.485,,,,,,,1,22,70,36,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,585.071,586.203,1.15,586.205,590.204,right,1,,,,,,,,stim/centre.png,stim/neutralRight.png,-1,right,0,0.519,,,,,,,1,23,71,35,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,590.205,591.437,1.25,591.439,595.438,right,1,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,0.508,,,,,,,1,24,72,29,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,595.439,596.071,0.65,596.072,600.071,left,1,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,1.557,,,,,,,1,25,73,15,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,600.072,601.004,0.95,601.006,605.004,left,1,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,1.592,,,,,,,1,26,74,1,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,605.006,606.038,1.05,606.04,610.038,left,1,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,0.486,,,,,,,1,27,75,24,1
3,,,2026-02-28_18h04.17.307,ant_ver113,2025.2.3,MacIntel,250,4030,4030,,,,,610.039,611.371,1.35,611.372,615.372,right,1,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,1.186,,,,,,,1,28,76,3,1
