location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
2,9.99999E-05,12.3846,2026-03-12_10h31.51.535,ant_ver113,2025.2.3,MacIntel,60.24096386,13300,13300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,2026-03-12_10h31.51.535,ant_ver113,2025.2.3,MacIntel,60.24096386,13300,13300,12.3848,26.3347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,2026-03-12_10h31.51.535,ant_ver113,2025.2.3,MacIntel,60.24096386,13300,13300,,,26.3349,46.0509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,2026-03-12_10h31.51.535,ant_ver113,2025.2.3,MacIntel,60.24096386,13300,13300,,,,,46.0694,47.1678,1.1,47.1691,51.1678,left,1,0.7493,,51.1682,52.1677,0,0,0,17,1,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
2,,,2026-03-12_10h31.51.535,ant_ver113,2025.2.3,MacIntel,60.24096386,13300,13300,,,,,52.1688,53.4175,1.25,53.4184,57.4174,left,1,0.8356,,57.4189,58.417,0,1,1,20,1,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
2,,,2026-03-12_10h31.51.535,ant_ver113,2025.2.3,MacIntel,60.24096386,13300,13300,,,,,58.4174,59.5674,1.15,59.5685,63.5663,right,1,0.7159,,63.5676,64.5674,0,2,2,3,1,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
2,,,2026-03-12_10h31.51.535,ant_ver113,2025.2.3,MacIntel,60.24096386,13300,13300,,,,,64.568,65.0163,0.45,65.0172,69.0173,right,1,0.7314,,69.0185,70.0173,0,3,3,18,1,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
2,,,2026-03-12_10h31.51.535,ant_ver113,2025.2.3,MacIntel,60.24096386,13300,13300,,,,,70.0179,70.5674,0.55,70.5683,74.5675,left,1,0.6985,,74.5687,75.5673,0,4,4,10,1,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
2,,,2026-03-12_10h31.51.535,ant_ver113,2025.2.3,MacIntel,60.24096386,13300,13300,,,,,75.5679,77.0672,1.5,77.0682,81.0673,left,1,0.6486,,81.0684,82.0673,0,5,5,15,1,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
2,,,2026-03-12_10h31.51.535,ant_ver113,2025.2.3,MacIntel,60.24096386,13300,13300,,,,,82.0679,82.7173,0.65,82.7184,86.7172,left,1,0.583,,86.7187,87.7162,0,6,6,22,1,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
