PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
0,15.197,2026-01-20_14h06.36.516,ant_ver113,2025.2.3,MacIntel,58.82352941,130130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2026-01-20_14h06.36.516,ant_ver113,2025.2.3,MacIntel,58.82352941,130130,15.197,60.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2026-01-20_14h06.36.516,ant_ver113,2025.2.3,MacIntel,58.82352941,130130,,,60.129,96.662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2026-01-20_14h06.36.516,ant_ver113,2025.2.3,MacIntel,58.82352941,130130,,,,,96.684,98.078,1.4,98.079,102.078,left,1,1.421,,102.079,103.078,0,0,0,20,1,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_14h06.36.516,ant_ver113,2025.2.3,MacIntel,58.82352941,130130,,,,,103.079,103.528,0.45,103.528,107.528,left,1,0.832,,107.528,108.528,0,1,1,14,1,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_14h06.36.516,ant_ver113,2025.2.3,MacIntel,58.82352941,130130,,,,,108.528,108.927,0.4,108.928,112.928,right,1,0.565,,112.929,113.928,0,2,2,18,1,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_14h06.36.516,ant_ver113,2025.2.3,MacIntel,58.82352941,130130,,,,,113.928,114.578,0.65,114.578,118.577,right,1,0.716,,118.578,119.578,0,3,3,23,1,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_14h06.36.516,ant_ver113,2025.2.3,MacIntel,58.82352941,130130,,,,,119.578,120.928,1.35,120.928,124.928,left,1,0.782,,124.929,125.928,0,4,4,10,1,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_14h06.36.516,ant_ver113,2025.2.3,MacIntel,58.82352941,130130,,,,,125.928,126.828,0.9,126.829,130.828,left,1,0.655,,130.829,131.828,0,5,5,1,1,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_14h06.36.516,ant_ver113,2025.2.3,MacIntel,58.82352941,130130,,,,,131.828,132.478,0.65,132.478,136.478,right,1,0.52,,136.478,137.478,0,6,6,2,1,stim/centre.png,stim/congRight.png,1,right,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_14h06.36.516,ant_ver113,2025.2.3,MacIntel,58.82352941,130130,,,,,137.478,138.878,1.4,138.878,142.878,right,1,0.551,,142.879,143.878,0,7,7,0,1,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_14h06.36.516,ant_ver113,2025.2.3,MacIntel,58.82352941,130130,,,,,143.878,145.178,1.3,145.178,149.178,left,1,0.402,,149.178,150.178,0,8,8,17,1,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_14h06.36.516,ant_ver113,2025.2.3,MacIntel,58.82352941,130130,,,,,150.178,150.628,0.45,150.628,154.628,right,1,0.9,,154.628,155.628,0,9,9,11,1,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,,,,,,,,,,,,,,
