location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,resp.rt,resp.duration,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
2,1E-04,14.391,2026-02-27_13h09.55.432,ant_ver113,2025.2.3,Win32,59.52380952,13537,13537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,2026-02-27_13h09.55.432,ant_ver113,2025.2.3,Win32,59.52380952,13537,13537,14.3914,54.6076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,2026-02-27_13h09.55.432,ant_ver113,2025.2.3,Win32,59.52380952,13537,13537,,,54.6078,66.0407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,2026-02-27_13h09.55.432,ant_ver113,2025.2.3,Win32,59.52380952,13537,13537,,,,,66.0556,67.1574,1.1,67.1586,71.1574,,0,71.1576,72.1575,0,0,0,3,1,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,,,
2,,,2026-02-27_13h09.55.432,ant_ver113,2025.2.3,Win32,59.52380952,13537,13537,,,,,72.1583,73.0572,0.9,73.0579,77.0572,left,1,77.0594,78.0571,0,1,1,15,1,stim/blank.png,stim/congLeft.png,-1,left,0,0.6175,,,,,,,,,,,,,,,,,,,,
2,,,2026-02-27_13h09.55.432,ant_ver113,2025.2.3,Win32,59.52380952,13537,13537,,,,,78.0577,79.3572,1.3,79.3578,83.3572,,0,83.3579,84.3571,0,2,2,2,1,stim/centre.png,stim/congRight.png,1,right,0,,,,,,,,,,,,,,,,,,,,,
2,,,2026-02-27_13h09.55.432,ant_ver113,2025.2.3,Win32,59.52380952,13537,13537,,,,,84.3575,85.1571,0.8,85.1578,89.1573,,0,89.1574,90.1573,0,3,3,14,1,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,,,
2,,,2026-02-27_13h09.55.432,ant_ver113,2025.2.3,Win32,59.52380952,13537,13537,,,,,90.1578,91.3071,1.15,91.3077,95.3071,left,1,95.3085,96.3071,0,4,4,9,1,stim/centre.png,stim/congLeft.png,-1,left,0,0.6185,,,,,,,,,,,,,,,,,,,,
2,,,2026-02-27_13h09.55.432,ant_ver113,2025.2.3,Win32,59.52380952,13537,13537,,,,,96.3077,97.0571,0.75,97.0578,101.0572,right,0,101.0579,102.0576,0,5,5,1,1,stim/both.png,stim/incongLeft.png,1,left,0,1.1878,,,,,,,,,,,,,,,,,,,,
2,,,2026-02-27_13h09.55.432,ant_ver113,2025.2.3,Win32,59.52380952,13537,13537,,,,,102.058,103.1573,1.1,103.158,107.1633,left,1,107.1646,108.1573,0,6,6,4,1,stim/centre.png,stim/congLeft.png,1,left,0,1.273,,,,,,,,,,,,,,,,,,,,
2,,,2026-02-27_13h09.55.432,ant_ver113,2025.2.3,Win32,59.52380952,13537,13537,,,,,108.1578,109.3574,1.2,109.358,113.3572,left,0,113.3578,114.3571,0,7,7,11,1,stim/upper.png,stim/incongRight.png,1,right,0,1.3925,,,,,,,,,,,,,,,,,,,,
2,,,2026-02-27_13h09.55.432,ant_ver113,2025.2.3,Win32,59.52380952,13537,13537,,,,,114.3574,114.9072,0.55,114.9079,118.9073,right,1,118.9087,119.9073,0,8,8,18,1,stim/blank.png,stim/congRight.png,-1,right,0,1.384,,,,,,,,,,,,,,,,,,,,
2,,,2026-02-27_13h09.55.432,ant_ver113,2025.2.3,Win32,59.52380952,13537,13537,,,,,119.9077,121.0569,1.15,121.0571,125.0572,,0,125.0579,126.0572,0,9,9,19,1,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,,,
