location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
1,0,56.967,2026-03-12_01h35.39.115,ant_ver113,2025.2.3,MacIntel,66.66666667,130376,130376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_01h35.39.115,ant_ver113,2025.2.3,MacIntel,66.66666667,130376,130376,56.967,72.897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_01h35.39.115,ant_ver113,2025.2.3,MacIntel,66.66666667,130376,130376,,,72.898,86.912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_01h35.39.115,ant_ver113,2025.2.3,MacIntel,66.66666667,130376,130376,,,,,86.938,87.93,1,87.931,91.93,right,0,1.301,,91.931,92.93,0,0,0,16,1,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_01h35.39.115,ant_ver113,2025.2.3,MacIntel,66.66666667,130376,130376,,,,,92.931,93.979,1.05,93.98,97.98,left,1,0.714,,97.98,98.98,0,1,1,9,1,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_01h35.39.115,ant_ver113,2025.2.3,MacIntel,66.66666667,130376,130376,,,,,98.98,99.629,0.65,99.63,103.63,left,1,0.747,,103.631,104.63,0,2,2,14,1,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_01h35.39.115,ant_ver113,2025.2.3,MacIntel,66.66666667,130376,130376,,,,,104.63,105.479,0.85,105.48,109.479,left,1,0.514,,109.481,110.479,0,3,3,4,1,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_01h35.39.115,ant_ver113,2025.2.3,MacIntel,66.66666667,130376,130376,,,,,110.48,111.479,1,111.48,115.48,left,1,0.443,,115.481,116.479,0,4,4,12,1,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_01h35.39.115,ant_ver113,2025.2.3,MacIntel,66.66666667,130376,130376,,,,,116.48,117.879,1.4,117.88,121.879,right,1,0.486,,121.88,122.879,0,5,5,18,1,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_01h35.39.115,ant_ver113,2025.2.3,MacIntel,66.66666667,130376,130376,,,,,122.88,123.929,1.05,123.93,127.929,left,0,0.367,,127.93,128.929,0,6,6,11,1,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_01h35.39.115,ant_ver113,2025.2.3,MacIntel,66.66666667,130376,130376,,,,,128.93,129.479,0.55,129.48,133.479,left,1,0.816,,133.48,134.479,0,7,7,17,1,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_01h35.39.115,ant_ver113,2025.2.3,MacIntel,66.66666667,130376,130376,,,,,134.48,135.029,0.55,135.03,139.03,right,0,0.977,,139.031,140.029,0,8,8,21,1,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_01h35.39.115,ant_ver113,2025.2.3,MacIntel,66.66666667,130376,130376,,,,,140.03,140.829,0.8,140.83,144.829,left,1,0.644,,144.831,145.829,0,9,9,1,1,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-12_01h35.39.115,ant_ver113,2025.2.3,MacIntel,66.66666667,130376,130376,,,,,145.83,147.329,1.5,147.33,151.329,left,1,0.538,,151.331,152.329,0,10,10,6,1,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
