PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
0.0003,12.0751,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,12.0753,42.5597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,,,42.5598,81.4945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,,,,,81.5083,82.2608,0.75,82.2618,86.261,left,1,0.719,,86.2613,87.2615,0,0,0,6,1,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,,,,,87.2622,88.2118,0.95,88.2123,92.2115,right,1,0.5281,,92.2131,93.2117,0,1,1,2,1,stim/centre.png,stim/congRight.png,1,right,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,,,,,93.2127,94.5112,1.3,94.5122,98.5113,right,0,0.4636,,98.512,99.5115,0,2,2,20,1,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,,,,,99.512,100.3613,0.85,100.362,104.3613,left,1,0.4873,,104.362,105.3621,0,3,3,4,1,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,,,,,105.3626,106.6616,1.3,106.6625,110.6623,left,1,1.2405,,110.6632,111.6623,0,4,4,17,1,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,,,,,111.6627,112.0619,0.4,112.0625,116.063,left,1,0.613,,116.0643,117.0628,0,5,5,15,1,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,,,,,117.0633,118.262,1.2,118.2626,122.2623,right,0,0.4969,,122.2629,123.2624,0,6,6,21,1,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,,,,,123.2629,123.9633,0.7,123.9642,127.9624,right,1,0.9029,,127.9631,128.9624,0,7,7,23,1,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,,,,,128.9627,129.9128,0.95,129.9132,133.9128,left,1,0.5277,,133.9137,134.913,0,8,8,9,1,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,,,,,134.9134,136.2128,1.3,136.2133,140.2129,right,1,0.6362,,140.2133,141.2134,0,9,9,18,1,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,,,,,141.214,142.5129,1.3,142.5135,146.5139,left,1,0.5072,,146.5146,147.5138,0,10,10,5,1,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,,,,,147.5145,148.2635,0.75,148.264,152.2642,left,1,0.7173,,152.2651,153.2635,0,11,11,14,1,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,,,,,153.2639,154.3641,1.1,154.3645,158.3641,right,1,0.5666,,158.3652,159.3643,0,12,12,3,1,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,,,,,159.3648,159.9638,0.6,159.9644,163.9647,right,1,0.5846,,163.966,164.9646,0,13,13,13,1,stim/both.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,,,,,164.9652,166.4645,1.5,166.465,170.4644,right,1,0.6942,,170.4648,171.4651,0,14,14,19,1,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,,,,,171.4657,172.9151,1.45,172.9161,176.9143,left,1,0.5886,,176.9148,177.9151,0,15,15,22,1,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,,,,,177.9155,179.165,1.25,179.1657,183.1653,left,1,0.6719,,183.1664,184.1649,0,16,16,10,1,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,,,,,184.1653,185.5649,1.4,185.5655,189.5655,left,1,0.6402,,189.5663,190.5658,0,17,17,1,1,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,,,,,190.5663,191.765,1.2,191.7655,195.7658,left,1,0.4329,,195.7663,196.7654,0,18,18,8,1,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,,,,,196.7659,197.5658,0.8,197.5663,201.5659,right,1,0.4742,,201.567,202.5659,0,19,19,0,1,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,,,,,202.5663,203.7662,1.2,203.7666,207.7657,left,0,0.5177,,207.7666,208.7664,0,20,20,7,1,stim/blank.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,,,,,208.767,209.9167,1.15,209.9172,213.9164,right,1,0.553,,213.9171,214.9164,0,21,21,11,1,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,,,,,214.9169,216.3662,1.45,216.3671,220.3665,left,1,0.6259,,220.3674,221.3667,0,22,22,16,1,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,,,,,221.367,222.3669,1,222.3674,226.3671,left,1,0.4832,,226.368,227.367,0,23,23,12,1,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,,,,,,,,,,,,,,,,,,,,,,,,,,227.3679,237.4195,space,0.0156,,,,,,,,,,,,,,,
,,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,,,,,237.4253,238.6181,1.2,238.6189,242.6177,left,1,0.6921,,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,,,,,,0,0,0,37,1,,,,,,,,,
,,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,,,,,242.6184,243.8676,1.25,243.8681,247.8675,right,1,0.4128,,,,,,,,,stim/upper.png,stim/congRight.png,1,right,0,,,,,,0,1,1,30,1,,,,,,,,,
,,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,,,,,247.8678,249.3675,1.5,249.368,253.3674,left,1,0.4228,,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,0,2,2,8,1,,,,,,,,,
,,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,,,,,253.3677,254.0178,0.65,254.0183,258.0179,right,1,0.5057,,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,,,,,,0,3,3,29,1,,,,,,,,,
,,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,,,,,258.0182,259.418,1.4,259.4185,263.4185,left,1,0.4019,,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,,,,,,0,4,4,33,1,,,,,,,,,
,,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,,,,,263.4188,264.2186,0.8,264.2191,268.2187,right,1,0.574,,,,,,,,,stim/centre.png,stim/incongRight.png,1,right,0,,,,,,0,5,5,26,1,,,,,,,,,
,,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,,,,,268.2194,269.2685,1.05,269.269,273.2685,left,1,0.4258,,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,,,,,,0,6,6,34,1,,,,,,,,,
,,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,,,,,273.2688,274.7187,1.45,274.719,278.7191,right,1,0.4469,,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,,,,,,0,7,7,2,1,,,,,,,,,
,,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,,,,,278.7196,280.2692,1.55,280.2698,284.269,right,1,0.481,,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,,,,,,0,8,8,28,1,,,,,,,,,
,,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,,,,,284.2695,285.4189,1.15,285.4193,289.4191,right,1,0.6058,,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,,,,,,0,9,9,41,1,,,,,,,,,
,,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,,,,,289.4195,289.9193,0.5,289.9196,293.9193,right,1,0.4956,,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,,,,,,0,10,10,27,1,,,,,,,,,
,,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,,,,,293.9197,294.4196,0.5,294.4205,298.4195,left,1,0.5127,,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,0,11,11,6,1,,,,,,,,,
,,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,,,,,298.42,299.0701,0.65,299.0706,303.0708,left,1,0.4544,,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,,,,,,0,12,12,31,1,,,,,,,,,
,,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,,,,,303.0711,304.2696,1.2,304.2701,308.2701,left,1,0.5242,,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,0,13,13,15,1,,,,,,,,,
,,2026-01-20_11h54.46.353,ant_ver113,2025.2.3,Win32,59.88023952,128281,,,,,308.2704,309.4207,1.15,309.4212,313.4206,left,1,0.5406,,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,0,14,14,14,1,,,,,,,,,
