location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
1,0.0004,15.5295,2026-02-09_10h29.04.729,ant_ver113,2025.2.3,MacIntel,60.24096386,128235,128235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-09_10h29.04.729,ant_ver113,2025.2.3,MacIntel,60.24096386,128235,128235,15.5297,39.7965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-09_10h29.04.729,ant_ver113,2025.2.3,MacIntel,60.24096386,128235,128235,,,39.7966,84.8293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-09_10h29.04.729,ant_ver113,2025.2.3,MacIntel,60.24096386,128235,128235,,,,,84.8516,85.5458,0.7,85.5468,89.546,right,1,1.0988,,89.5463,90.5459,0,0,0,3,1,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-09_10h29.04.729,ant_ver113,2025.2.3,MacIntel,60.24096386,128235,128235,,,,,90.5467,91.0455,0.5,91.0464,95.0452,left,1,0.8596,,95.0466,96.0456,0,1,1,14,1,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-09_10h29.04.729,ant_ver113,2025.2.3,MacIntel,60.24096386,128235,128235,,,,,96.0462,96.4456,0.4,96.4463,100.4446,left,1,0.8134,,100.4455,101.4455,0,2,2,21,1,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-09_10h29.04.729,ant_ver113,2025.2.3,MacIntel,60.24096386,128235,128235,,,,,101.446,102.4956,1.05,102.4965,106.4956,left,1,0.5324,,106.4968,107.4957,0,3,3,12,1,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-09_10h29.04.729,ant_ver113,2025.2.3,MacIntel,60.24096386,128235,128235,,,,,107.4963,108.3446,0.85,108.3456,112.3443,left,1,0.7832,,112.3446,113.3456,0,4,4,20,1,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-09_10h29.04.729,ant_ver113,2025.2.3,MacIntel,60.24096386,128235,128235,,,,,113.3463,114.2956,0.95,114.2965,118.2957,right,1,0.5006,,118.2966,119.2956,0,5,5,11,1,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-09_10h29.04.729,ant_ver113,2025.2.3,MacIntel,60.24096386,128235,128235,,,,,119.2961,119.9955,0.7,119.9964,123.9947,left,1,0.526,,123.9957,124.9957,0,6,6,9,1,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-09_10h29.04.729,ant_ver113,2025.2.3,MacIntel,60.24096386,128235,128235,,,,,124.9963,125.5955,0.6,125.5965,129.5947,left,1,0.4436,,129.5958,130.5956,0,7,7,8,1,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-09_10h29.04.729,ant_ver113,2025.2.3,MacIntel,60.24096386,128235,128235,,,,,130.5962,131.0455,0.45,131.0464,135.0456,left,1,0.626,,135.0465,136.0456,0,8,8,5,1,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-09_10h29.04.729,ant_ver113,2025.2.3,MacIntel,60.24096386,128235,128235,,,,,136.0462,136.4448,0.4,136.4457,140.4447,left,1,0.6597,,140.4456,141.4456,0,9,9,16,1,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-09_10h29.04.729,ant_ver113,2025.2.3,MacIntel,60.24096386,128235,128235,,,,,141.4463,142.0947,0.65,142.0955,146.0947,left,0,0.4957,,146.0956,147.0955,0,10,10,7,1,stim/blank.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-09_10h29.04.729,ant_ver113,2025.2.3,MacIntel,60.24096386,128235,128235,,,,,147.096,147.9955,0.9,147.9963,151.9956,right,1,0.5663,,151.9966,152.9956,0,11,11,19,1,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-09_10h29.04.729,ant_ver113,2025.2.3,MacIntel,60.24096386,128235,128235,,,,,152.996,154.2455,1.25,154.2464,158.2457,right,1,0.5813,,158.2464,159.2456,0,12,12,18,1,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-09_10h29.04.729,ant_ver113,2025.2.3,MacIntel,60.24096386,128235,128235,,,,,159.2461,159.6456,0.4,159.6464,163.6457,left,1,0.5678,,163.6466,164.6457,0,13,13,4,1,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
