location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,blockLoop.order,mainLoop.order
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,680.054,680.703,0.65,680.704,684.703,right,1,0.467,,,,,,,,,stim/centre.png,stim/neutralRight.png,-1,right,0,,,,,,1,9,57,35,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,684.704,685.953,1.25,685.954,689.952,right,1,0.498,,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,,,,,,1,10,58,2,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,689.953,691.252,1.3,691.253,695.252,right,1,0.517,,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,,,,,,1,11,59,45,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,695.252,696.652,1.4,696.652,700.653,right,1,0.451,,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,,,,,,1,12,60,43,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,700.653,701.701,1.05,701.702,705.701,right,1,0.448,,,,,,,,,stim/upper.png,stim/congRight.png,1,right,0,,,,,,1,13,61,30,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,705.702,706.801,1.1,706.803,710.8,right,1,0.465,,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,,,,,,1,14,62,41,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,710.8,711.601,0.8,711.602,715.6,left,1,0.533,,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,1,15,63,15,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,715.601,717.1,1.5,717.101,721.1,left,1,0.485,,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,1,16,64,9,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,721.101,722.35,1.25,722.351,726.349,left,1,0.448,,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,1,17,65,8,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,726.35,727.899,1.55,727.9,731.899,left,1,0.415,,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,,,,,,1,18,66,33,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,731.9,733.399,1.5,733.4,737.399,left,1,0.431,,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,,,,,,1,19,67,31,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,737.399,737.998,0.6,737.999,741.998,right,1,0.482,,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,,,,,,1,20,68,47,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,741.999,743.448,1.45,743.449,747.448,right,1,0.73,,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,1,21,69,19,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,747.448,748.897,1.45,748.898,752.898,right,1,0.464,,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,,,,,,1,22,70,28,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,752.898,754.247,1.35,754.248,758.247,left,1,0.531,,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,1,23,71,21,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,758.248,759.147,0.9,759.147,763.147,right,1,0.698,,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,,,,,,1,24,72,40,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,763.147,764.397,1.25,764.397,768.396,right,1,0.566,,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,,,,,,1,25,73,39,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,768.396,769.696,1.3,769.697,773.696,left,1,0.582,,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,1,26,74,1,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,773.696,774.996,1.3,774.996,778.996,right,1,0.481,,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,1,27,75,23,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,778.997,780.495,1.5,780.496,784.495,right,1,0.548,,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,1,28,76,18,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,784.495,785.295,0.8,785.296,789.294,left,1,0.529,,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,1,29,77,17,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,789.295,790.544,1.25,790.545,794.544,right,1,0.55,,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,,,,,,1,30,78,13,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,794.544,795.944,1.4,795.944,799.943,left,1,0.681,,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,,,,,,1,31,79,37,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,799.944,800.743,0.8,800.744,804.743,left,1,0.633,,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,,,,,,1,32,80,46,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,804.743,805.393,0.65,805.394,809.393,left,1,0.465,,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,,,,,,1,33,81,38,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,809.394,810.042,0.65,810.043,814.043,right,1,0.516,,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,1,34,82,3,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,814.044,814.492,0.45,814.493,818.492,left,1,0.465,,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,,,,,,1,35,83,32,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,818.493,819.841,1.35,819.841,823.842,right,1,0.767,,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,1,36,84,11,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,823.842,824.542,0.7,824.542,828.542,right,1,0.682,,,,,,,,,stim/centre.png,stim/incongRight.png,1,right,0,,,,,,1,37,85,26,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,828.542,829.841,1.3,829.842,833.841,left,1,0.481,,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,,,,,,1,38,86,34,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,833.841,835.391,1.55,835.391,839.391,left,1,0.43,,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,1,39,87,12,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,839.392,840.09,0.7,840.092,844.09,right,1,0.564,,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,,,,,,1,40,88,36,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,844.09,845.19,1.1,845.191,849.19,right,1,0.481,,,,,,,,,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,1,41,89,0,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,849.19,850.039,0.85,850.04,854.039,left,1,0.599,,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,,,,,,1,42,90,24,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,854.04,854.839,0.8,854.839,858.839,left,1,0.416,,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,1,43,91,4,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,858.839,859.589,0.75,859.589,863.588,left,1,0.531,,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,1,44,92,20,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,863.589,864.988,1.4,864.989,868.987,left,0,0.448,,,,,,,,,stim/blank.png,stim/incongRight.png,-1,right,0,,,,,,1,45,93,7,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,868.988,869.888,0.9,869.888,873.887,,0,,,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,,,,,,1,46,94,42,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,873.888,874.637,0.75,874.638,878.637,left,1,0.514,,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,1,47,95,5,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.643,996.073,0,0,0,0,1,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,996.087,996.578,0.5,996.579,1000.577,left,1,0.431,,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,,,,,,0,0,0,38,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1000.578,1001.327,0.75,1001.328,1005.326,left,1,0.631,,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,0,1,1,1,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1005.327,1006.326,1,1006.327,1010.326,left,1,0.53,,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,,,,,,0,2,2,34,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1010.327,1010.926,0.6,1010.926,1014.926,left,1,0.414,,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,0,3,3,22,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1014.926,1016.375,1.45,1016.376,1020.375,left,1,0.514,,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,0,4,4,15,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1020.376,1021.075,0.7,1021.075,1025.075,right,1,0.547,,,,,,,,,stim/centre.png,stim/neutralRight.png,-1,right,0,,,,,,0,5,5,35,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1025.076,1026.624,1.55,1026.625,1030.624,right,1,0.497,,,,,,,,,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,0,6,6,0,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1030.625,1031.574,0.95,1031.575,1035.574,left,1,0.598,,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,0,7,7,16,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1035.574,1037.083,1.5,1037.083,1041.073,right,1,0.532,,,,,,,,,stim/upper.png,stim/congRight.png,1,right,0,,,,,,0,8,8,30,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1041.074,1042.473,1.4,1042.474,1046.473,left,1,0.48,,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,,,,,,0,9,9,33,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1046.474,1047.473,1,1047.474,1051.472,right,1,0.581,,,,,,,,,stim/centre.png,stim/incongRight.png,-1,right,0,,,,,,0,10,10,25,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1051.473,1052.622,1.15,1052.623,1056.622,left,1,0.436,,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,0,11,11,9,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1056.623,1057.722,1.1,1057.722,1061.722,left,1,0.518,,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,0,12,12,5,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1061.722,1063.121,1.4,1063.122,1067.121,left,1,0.48,,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,0,13,13,17,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1067.122,1068.071,0.95,1068.072,1072.071,right,1,0.498,,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,,,,,,0,14,14,27,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1072.071,1072.721,0.65,1072.722,1076.72,right,1,1.047,,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,0,15,15,18,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1076.721,1078.27,1.55,1078.271,1082.27,right,1,0.713,,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,0,16,16,23,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1082.27,1083.42,1.15,1083.42,1087.419,right,1,0.715,,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,,,,,,0,17,17,39,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1087.42,1087.92,0.5,1087.92,1091.919,right,1,0.465,,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,,,,,,0,18,18,2,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1091.92,1093.119,1.2,1093.12,1097.119,left,1,0.631,,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,0,19,19,21,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1097.119,1098.268,1.15,1098.269,1102.268,left,1,0.552,,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,,,,,,0,20,20,37,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1102.269,1103.368,1.1,1103.369,1107.368,right,1,0.531,,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,,,,,,0,21,21,13,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1107.369,1108.518,1.15,1108.519,1112.518,left,1,0.451,,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,0,22,22,12,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1112.519,1113.218,0.7,1113.219,1117.217,right,1,0.698,,,,,,,,,stim/both.png,stim/incongRight.png,1,right,0,,,,,,0,23,23,44,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1117.218,1118.417,1.2,1118.418,1122.417,left,1,0.431,,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,0,24,24,8,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1122.417,1123.166,0.75,1123.167,1127.166,right,1,0.48,,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,0,25,25,3,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1127.167,1128.016,0.85,1128.017,1132.016,right,1,0.516,,,,,,,,,stim/centre.png,stim/incongRight.png,1,right,0,,,,,,0,26,26,26,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1132.016,1132.766,0.75,1132.767,1136.765,left,1,0.497,,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,,,,,,0,27,27,32,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1136.766,1137.315,0.55,1137.316,1141.315,right,1,0.55,,,,,,,,,stim/blank.png,stim/incongRight.png,-1,right,0,,,,,,0,28,28,7,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1141.315,1142.315,1,1142.316,1146.315,left,1,0.497,,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,,,,,,0,29,29,42,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1146.315,1147.115,0.8,1147.115,1151.114,left,1,0.451,,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,,,,,,0,30,30,31,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1151.115,1152.164,1.05,1152.165,1156.164,right,1,0.448,,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,,,,,,0,31,31,41,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1156.165,1156.764,0.6,1156.764,1160.764,right,1,0.482,,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,,,,,,0,32,32,36,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1160.764,1161.913,1.15,1161.914,1165.913,left,1,0.465,,,,,,,,,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,0,33,33,10,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1165.914,1166.363,0.45,1166.364,1170.363,left,1,0.566,,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,0,34,34,20,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1170.363,1171.513,1.15,1171.513,1175.512,right,1,0.514,,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,,,,,,0,35,35,47,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1175.513,1176.912,1.4,1176.913,1180.912,left,1,0.381,,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,,,,,,0,36,36,24,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1180.912,1181.412,0.5,1181.413,1185.411,left,1,0.55,,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,0,37,37,14,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1185.412,1186.661,1.25,1186.662,1190.661,left,1,0.531,,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,0,38,38,6,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1190.662,1191.961,1.3,1191.962,1195.961,right,1,0.464,,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,,,,,,0,39,39,45,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1195.961,1197.161,1.2,1197.162,1201.16,right,1,0.48,,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,,,,,,0,40,40,28,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1201.161,1202.31,1.15,1202.311,1206.31,right,1,0.58,,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,,,,,,0,41,41,40,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1206.31,1207.16,0.85,1207.161,1211.159,right,1,0.499,,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,0,42,42,11,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1211.16,1212.459,1.3,1212.46,1216.459,right,1,0.498,,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,0,43,43,19,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1216.46,1217.859,1.4,1217.859,1221.859,right,1,0.432,,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,,,,,,0,44,44,43,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1221.859,1222.659,0.8,1222.659,1226.658,right,1,0.498,,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,,,,,,0,45,45,29,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1226.659,1227.558,0.9,1227.559,1231.558,left,1,0.597,,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,,,,,,0,46,46,46,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1231.558,1232.157,0.6,1232.158,1236.158,left,1,0.532,,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,0,47,47,4,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1236.158,1236.857,0.7,1236.858,1240.857,right,1,0.464,,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,1,0,48,19,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1240.857,1241.857,1,1241.858,1245.856,right,1,0.531,,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,,,,,,1,1,49,47,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1245.857,1247.207,1.35,1247.208,1251.206,left,1,0.464,,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,1,2,50,8,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1251.206,1252.106,0.9,1252.106,1256.106,right,1,0.432,,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,,,,,,1,3,51,27,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1256.107,1256.805,0.7,1256.806,1260.805,right,1,0.468,,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,,,,,,1,4,52,29,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1260.806,1261.655,0.85,1261.656,1265.655,left,1,0.48,,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,,,,,,1,5,53,46,1,,,,,,,,,
1,,,2026-02-27_14h43.31.074,ant_ver113,2025.2.3,MacIntel,45.45454545,129614,129614,,,,,1265.655,1266.305,0.65,1266.305,1270.304,left,1,0.614,,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,1,6,54,5,1,,,,,,,,,
