location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,resp.rt,resp.duration,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
1,0.0005,17.6649,2026-02-12_22h35.59.556,ant_ver113,2025.2.3,MacIntel,56.49717514,129812,129812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-12_22h35.59.556,ant_ver113,2025.2.3,MacIntel,56.49717514,129812,129812,17.6652,115.4971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-12_22h35.59.556,ant_ver113,2025.2.3,MacIntel,56.49717514,129812,129812,,,115.4973,147.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-12_22h35.59.556,ant_ver113,2025.2.3,MacIntel,56.49717514,129812,129812,,,,,147.7948,149.3454,1.55,149.3466,153.3465,,0,153.3468,154.3464,0,0,0,6,1,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-12_22h35.59.556,ant_ver113,2025.2.3,MacIntel,56.49717514,129812,129812,,,,,154.3472,155.8461,1.5,155.8467,159.8451,,0,159.8452,160.8461,0,1,1,23,1,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-12_22h35.59.556,ant_ver113,2025.2.3,MacIntel,56.49717514,129812,129812,,,,,160.8466,161.5461,0.7,161.5468,165.5461,,0,165.5461,166.545,0,2,2,15,1,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-12_22h35.59.556,ant_ver113,2025.2.3,MacIntel,56.49717514,129812,129812,,,,,166.5455,167.445,0.9,167.4457,171.4449,,0,171.445,172.4459,0,3,3,20,1,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-12_22h35.59.556,ant_ver113,2025.2.3,MacIntel,56.49717514,129812,129812,,,,,172.4464,173.1459,0.7,173.1466,177.146,left,1,177.147,178.1458,0,4,4,17,1,stim/both.png,stim/neutralLeft.png,-1,left,0,0.7153,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-12_22h35.59.556,ant_ver113,2025.2.3,MacIntel,56.49717514,129812,129812,,,,,178.1464,179.6959,1.55,179.6966,183.6958,left,0,183.6966,184.6958,0,5,5,18,1,stim/blank.png,stim/congRight.png,-1,right,0,0.4581,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-12_22h35.59.556,ant_ver113,2025.2.3,MacIntel,56.49717514,129812,129812,,,,,184.6963,186.1459,1.45,186.1466,190.1448,left,0,190.1449,191.1457,0,6,6,7,1,stim/blank.png,stim/incongRight.png,-1,right,0,0.7003,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-12_22h35.59.556,ant_ver113,2025.2.3,MacIntel,56.49717514,129812,129812,,,,,191.1462,192.0458,0.9,192.0463,196.0456,right,1,196.0465,197.0457,0,7,7,0,1,stim/centre.png,stim/congRight.png,-1,right,0,0.7601,,,,,,,,,,,,,,,,,,,,
