location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,178.1655,178.7151,0.55,178.7157,182.6992,left,1,0.7493,,182.7016,183.6984,0,19,19,6,1,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,,,,,,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,183.6996,184.7975,1.1,184.7984,188.7983,left,1,0.6995,,188.7996,189.7984,0,20,20,4,1,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,,,,,,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,189.7991,190.2984,0.5,190.2991,194.2985,left,1,0.7996,,194.2998,195.2985,0,21,21,22,1,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,,,,,,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,195.299,195.9318,0.65,195.9325,199.9314,left,1,0.5957,,199.9324,200.9317,0,22,22,17,1,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,200.9324,201.8652,0.95,201.8658,205.8652,right,1,0.4465,,205.866,206.8645,0,23,23,13,1,stim/both.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,,,,,,,,,,,,,,,,,,,,,,206.8653,218.8657,space,1.9509,,,,,,,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,218.8787,220.2644,1.4,220.2651,224.2651,left,1,0.8006,,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,0,0,0,16,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,224.2656,225.3985,1.15,225.3992,229.3985,right,1,1.1148,,,,,,,,,stim/blank.png,stim/incongRight.png,-1,right,0,,,,,,0,1,1,7,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,229.399,229.831,0.45,229.8317,233.8318,left,1,0.7504,,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,,,,,,0,2,2,46,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,233.8328,235.1651,1.35,235.1658,239.165,left,1,0.6475,,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,0,3,3,21,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,239.1655,240.265,1.1,240.2656,244.265,left,1,0.6574,,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,0,4,4,14,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,244.2655,244.865,0.6,244.8657,248.8651,right,0,0.6646,,,,,,,,,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,0,5,5,10,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,248.8656,250.365,1.5,250.3657,254.365,left,1,0.5672,,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,0,6,6,1,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,254.3654,255.5651,1.2,255.5657,259.5651,right,1,0.7994,,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,,,,,,0,7,7,27,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,259.5655,260.3983,0.85,260.399,264.3983,left,0,1.0018,,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,0,8,8,19,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,264.3988,265.3316,0.95,265.3324,269.3318,left,0,1.0897,,,,,,,,,stim/both.png,stim/incongRight.png,1,right,0,,,,,,0,9,9,44,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,269.3325,270.8317,1.5,270.8325,274.8316,right,0,0.9396,,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,,,,,,0,10,10,37,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,274.832,275.9315,1.1,275.9322,279.9316,right,1,0.9477,,,,,,,,,stim/upper.png,stim/congRight.png,1,right,0,,,,,,0,11,11,30,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,279.9322,281.365,1.45,281.3659,285.3649,right,1,0.8005,,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,0,12,12,23,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,285.3655,285.9648,0.6,285.9651,289.9651,left,1,0.7364,,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,,,,,,0,13,13,34,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,289.9656,291.4646,1.5,291.4654,295.4652,right,1,0.6571,,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,,,,,,0,14,14,36,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,295.4656,296.3647,0.9,296.3654,300.3649,right,1,0.7804,,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,,,,,,0,15,15,28,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,300.3654,301.1649,0.8,301.1656,305.165,left,1,0.6981,,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,0,16,16,9,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,305.1656,306.4983,1.35,306.4989,310.4976,right,1,0.6468,,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,,,,,,0,17,17,29,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,310.498,310.9316,0.45,310.9323,314.9316,left,1,0.6555,,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,0,18,18,15,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,314.9321,315.3317,0.4,315.3325,319.3316,left,1,0.5898,,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,,,,,,0,19,19,38,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,319.3323,320.8649,1.55,320.8658,324.8648,left,0,1.1153,,,,,,,,,stim/centre.png,stim/incongRight.png,-1,right,0,,,,,,0,20,20,25,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,324.8654,326.2983,1.45,326.2989,330.2982,right,1,0.8087,,,,,,,,,stim/centre.png,stim/incongRight.png,1,right,0,,,,,,0,21,21,26,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,330.2986,331.1315,0.85,331.1323,335.1324,right,1,0.6478,,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,,,,,,0,22,22,13,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,335.1348,335.5317,0.4,335.5325,339.5311,left,1,0.6687,,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,0,23,23,8,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,339.5314,340.8315,1.3,340.8324,344.8315,left,0,0.5325,,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,,,,,,0,24,24,41,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,344.8324,345.2315,0.4,345.2323,349.2316,left,1,0.6747,,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,,,,,,0,25,25,42,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,349.2324,350.6308,1.4,350.6319,354.6316,right,1,0.5811,,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,,,,,,0,26,26,2,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,354.6322,355.6316,1,355.6324,359.6316,right,1,0.6182,,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,0,27,27,18,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,359.6324,360.5311,0.9,360.5319,364.5313,left,1,0.9215,,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,0,28,28,22,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,364.5318,365.7315,1.2,365.7324,369.7314,left,1,0.6636,,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,0,29,29,5,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,369.7319,370.6314,0.9,370.6321,374.6316,left,1,0.6878,,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,,,,,,0,30,30,31,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,374.6326,375.3648,0.75,375.3658,379.3651,left,1,0.6617,,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,0,31,31,12,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,379.3663,380.6649,1.3,380.6659,384.665,left,0,1.3088,,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,0,32,32,11,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,384.6662,385.0646,0.4,385.0654,389.0649,left,1,0.8009,,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,0,33,33,17,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,389.0658,389.4647,0.4,389.4653,393.4647,left,1,0.6359,,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,,,,,,0,34,34,32,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,393.4652,393.898,0.45,393.8987,397.8981,right,0,0.855,,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,0,35,35,20,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,397.8986,398.798,0.9,398.7988,402.7981,left,1,0.6812,,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,,,,,,0,36,36,33,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,402.799,403.2978,0.5,403.2981,407.2981,,0,,,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,,,,,,0,37,37,47,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,407.2987,407.9994,0.7,408.0024,411.9984,right,1,1.0134,,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,,,,,,0,38,38,45,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,411.9997,412.5315,0.55,412.5325,416.5312,right,1,0.7162,,,,,,,,,stim/centre.png,stim/neutralRight.png,-1,right,0,,,,,,0,39,39,35,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,416.5317,417.1648,0.65,417.1655,421.1647,right,1,0.6468,,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,,,,,,0,40,40,43,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,421.1652,422.4648,1.3,422.4654,426.4648,right,1,1.3383,,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,,,,,,0,41,41,40,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,426.4653,427.0648,0.6,427.0656,431.0638,left,1,0.7126,,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,,,,,,0,42,42,24,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,431.0643,432.0981,1.05,432.0987,436.0981,right,1,0.9217,,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,,,,,,0,43,43,39,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,436.0985,436.9314,0.85,436.9321,440.9316,left,0,0.8733,,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,0,44,44,3,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,440.9322,442.2317,1.3,442.2326,446.2317,right,1,0.5822,,,,,,,,,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,0,45,45,0,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,446.2324,447.4651,1.25,447.466,451.4652,left,1,0.6017,,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,0,46,46,4,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,451.4658,452.9649,1.5,452.9658,456.9651,left,1,0.7189,,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,0,47,47,6,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,456.9658,458.2982,1.35,458.2992,462.2983,right,1,0.5504,,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,,,,,,1,0,48,41,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,462.2992,463.5316,1.25,463.5326,467.5316,left,1,0.6679,,,,,,,,,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,1,1,49,10,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,467.5323,468.165,0.65,468.166,472.1651,right,1,1.119,,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,,,,,,1,2,50,40,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,472.1658,473.6645,1.5,473.6655,477.665,right,1,0.6374,,,,,,,,,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,1,3,51,0,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,477.6656,478.4982,0.85,478.499,482.4983,left,1,0.6649,,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,1,4,52,14,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,482.499,483.9317,1.45,483.9326,487.9316,left,0,0.7313,,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,1,5,53,19,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,487.9323,488.8315,0.9,488.8325,492.8316,left,1,0.8044,,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,,,,,,1,6,54,32,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,492.8323,493.5316,0.7,493.5325,497.5311,left,1,0.7937,,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,1,7,55,16,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,497.5316,498.1648,0.65,498.1656,502.1648,left,1,0.618,,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,1,8,56,17,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,502.1656,503.298,1.15,503.2989,507.2979,left,0,0.7841,,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,1,9,57,18,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,507.2981,508.2981,1,508.299,512.2983,right,1,0.6605,,,,,,,,,stim/centre.png,stim/neutralRight.png,-1,right,0,,,,,,1,10,58,35,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,512.299,513.7983,1.5,513.7991,517.7981,left,0,0.9847,,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,1,11,59,3,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,517.7988,518.6981,0.9,518.699,522.6981,right,1,0.6952,,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,1,12,60,23,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,522.6987,523.7314,1.05,523.7322,527.7316,right,1,0.6853,,,,,,,,,stim/centre.png,stim/incongRight.png,-1,right,0,,,,,,1,13,61,25,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,527.7322,528.5314,0.8,528.5322,532.5315,right,1,0.718,,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,,,,,,1,14,62,47,1,,,,,,,
1,,,2026-03-13_16h04.33.530,ant_ver113,2025.2.3,MacIntel,59.88023952,117393,117393,,,,,532.5322,533.9647,1.45,533.9656,537.9647,left,1,0.6395,,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,,,,,,1,15,63,24,1,,,,,,,
