location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation
1,0.001,12.737,2026-02-25_19h38.55.869,ant_ver113,2025.2.3,MacIntel,58.82352941,129616,129616,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-25_19h38.55.869,ant_ver113,2025.2.3,MacIntel,58.82352941,129616,129616,12.738,25.471,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-25_19h38.55.869,ant_ver113,2025.2.3,MacIntel,58.82352941,129616,129616,,,25.471,41.353,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-25_19h38.55.869,ant_ver113,2025.2.3,MacIntel,58.82352941,129616,129616,,,,,41.375,41.82,0.45,41.821,45.82,left,1,0.863,,45.821,46.82,0,0,0,20,1,stim/blank.png,stim/incongLeft.png,1,left,0
1,,,2026-02-25_19h38.55.869,ant_ver113,2025.2.3,MacIntel,58.82352941,129616,129616,,,,,46.821,48.12,1.3,48.12,52.12,left,1,0.621,,52.121,53.119,0,1,1,14,1,stim/centre.png,stim/neutralLeft.png,-1,left,0
1,,,2026-02-25_19h38.55.869,ant_ver113,2025.2.3,MacIntel,58.82352941,129616,129616,,,,,53.12,53.72,0.6,53.721,57.72,right,0,0.496,,57.721,58.72,0,2,2,21,1,stim/centre.png,stim/incongLeft.png,-1,left,0
1,,,2026-02-25_19h38.55.869,ant_ver113,2025.2.3,MacIntel,58.82352941,129616,129616,,,,,58.72,60.17,1.45,60.17,64.17,left,1,0.566,,64.17,65.17,0,3,3,5,1,stim/both.png,stim/congLeft.png,-1,left,0
1,,,2026-02-25_19h38.55.869,ant_ver113,2025.2.3,MacIntel,58.82352941,129616,129616,,,,,65.17,65.87,0.7,65.87,69.87,left,0,0.413,,69.871,70.87,0,4,4,3,1,stim/both.png,stim/incongRight.png,-1,right,0
