location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,resp.rt,resp.duration,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,133.8973,134.7467,0.85,134.7473,138.7469,left,1,138.7477,139.7467,0,10,10,20,1,stim/blank.png,stim/incongLeft.png,1,left,0,1.6501,,,,,,,,,,,
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,139.7473,141.2467,1.5,141.2473,145.2468,left,1,145.2477,146.2467,0,11,11,22,1,stim/centre.png,stim/neutralLeft.png,1,left,0,0.949,,,,,,,,,,,
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,146.2472,146.8466,0.6,146.8473,150.8466,right,1,150.8474,151.8467,0,12,12,19,1,stim/lower.png,stim/incongRight.png,-1,right,0,0.7159,,,,,,,,,,,
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,151.8471,152.7466,0.9,152.7473,156.7468,right,1,156.7476,157.7466,0,13,13,18,1,stim/blank.png,stim/congRight.png,-1,right,0,0.7906,,,,,,,,,,,
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,157.7471,159.1467,1.4,159.1473,163.1467,right,1,163.1475,164.1466,0,14,14,3,1,stim/both.png,stim/incongRight.png,-1,right,0,0.9917,,,,,,,,,,,
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,164.1471,165.3966,1.25,165.3973,169.3966,left,1,169.3974,170.3966,0,15,15,8,1,stim/upper.png,stim/neutralLeft.png,1,left,0,0.5853,,,,,,,,,,,
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,170.3971,171.2466,0.85,171.2473,175.2466,left,1,175.2473,176.2466,0,16,16,6,1,stim/blank.png,stim/congLeft.png,1,left,0,0.7655,,,,,,,,,,,
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,176.2471,177.0466,0.8,177.0472,181.0466,left,1,181.0474,182.0466,0,17,17,4,1,stim/centre.png,stim/congLeft.png,1,left,0,0.5835,,,,,,,,,,,
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,182.047,183.3966,1.35,183.3973,187.3956,left,1,187.3964,188.3955,0,18,18,14,1,stim/centre.png,stim/neutralLeft.png,-1,left,0,0.7634,,,,,,,,,,,
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,188.396,189.2456,0.85,189.2463,193.2466,right,1,193.2474,194.2456,0,19,19,23,1,stim/both.png,stim/neutralRight.png,1,right,0,0.6687,,,,,,,,,,,
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,194.2461,195.3956,1.15,195.3963,199.3966,right,1,199.3974,200.3955,0,20,20,13,1,stim/both.png,stim/congRight.png,-1,right,0,0.6465,,,,,,,,,,,
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,200.3961,201.4956,1.1,201.4963,205.4965,left,1,205.4974,206.4966,0,21,21,5,1,stim/both.png,stim/congLeft.png,-1,left,0,0.6633,,,,,,,,,,,
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,206.4971,206.8956,0.4,206.8962,210.8965,left,1,210.8974,211.8966,0,22,22,17,1,stim/both.png,stim/neutralLeft.png,-1,left,0,0.5836,,,,,,,,,,,
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,211.8971,213.3467,1.45,213.3473,217.3464,right,1,217.3472,218.3464,0,23,23,11,1,stim/upper.png,stim/incongRight.png,1,right,0,0.7003,,,,,,,,,,,
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,,,,,,,,,,,,,,,,,,,,,,218.347,228.4297,space,0.0599,,,,,,
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,228.4395,229.3289,0.9,229.3296,233.3298,left,1,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,0.7377,,,,,,,0,0,0,21,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,233.3305,234.5788,1.25,234.5795,238.5798,right,1,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,0.7663,,,,,,,0,1,1,36,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,238.5802,239.2797,0.7,239.2803,243.2798,right,1,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,0.6533,,,,,,,0,2,2,28,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,243.2802,244.8288,1.55,244.8295,248.8289,right,1,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,0.5495,,,,,,,0,3,3,23,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,248.8293,249.8298,1,249.8303,253.8298,right,1,,,,,,,,stim/upper.png,stim/congRight.png,1,right,0,0.8929,,,,,,,0,4,4,30,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,253.8302,255.2797,1.45,255.2804,259.279,right,1,,,,,,,,stim/centre.png,stim/neutralRight.png,-1,right,0,0.5812,,,,,,,0,5,5,35,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,259.2796,260.5788,1.3,260.5795,264.5797,right,1,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,0.7325,,,,,,,0,6,6,47,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,264.5802,265.7287,1.15,265.7294,269.7288,right,1,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,0.6274,,,,,,,0,7,7,2,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,269.7293,271.0796,1.35,271.0803,275.0797,left,1,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,0.8426,,,,,,,0,8,8,6,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,275.0802,276.0297,0.95,276.0302,280.0287,left,1,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,0.899,,,,,,,0,9,9,37,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,280.0292,280.7297,0.7,280.7303,284.7297,right,1,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,0.6847,,,,,,,0,10,10,40,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,284.7301,285.9788,1.25,285.9795,289.9788,left,1,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,0.6489,,,,,,,0,11,11,33,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,289.9792,291.5297,1.55,291.5303,295.5296,left,1,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,0.6368,,,,,,,0,12,12,9,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,295.53,296.1296,0.6,296.1303,300.1287,right,1,,,,,,,,stim/centre.png,stim/incongRight.png,-1,right,0,0.8129,,,,,,,0,13,13,25,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,300.1291,301.4287,1.3,301.4293,305.4296,right,1,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,0.9611,,,,,,,0,14,14,3,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,305.43,306.7286,1.3,306.7293,310.7296,right,1,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,0.6425,,,,,,,0,15,15,43,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,310.7301,311.8287,1.1,311.8293,315.8296,left,1,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,0.6986,,,,,,,0,16,16,42,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,315.83,317.0787,1.25,317.0794,321.0796,left,1,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,0.5665,,,,,,,0,17,17,12,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,321.08,322.1286,1.05,322.1292,326.1296,left,1,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,0.6179,,,,,,,0,18,18,34,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,326.1301,326.7795,0.65,326.7802,330.7795,left,1,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,0.6967,,,,,,,0,19,19,31,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,330.7801,332.1795,1.4,332.1802,336.1795,right,1,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,0.6656,,,,,,,0,20,20,19,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,336.18,337.4796,1.3,337.4801,341.4786,left,1,,,,,,,,stim/lower.png,stim/incongLeft.png,-1,left,0,0.6302,,,,,,,0,21,21,10,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,341.479,341.9295,0.45,341.9301,345.9295,left,1,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,0.5989,,,,,,,0,22,22,24,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,345.9299,347.2285,1.3,347.2291,351.2285,right,1,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,0.599,,,,,,,0,23,23,45,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,351.2291,352.1295,0.9,352.1301,356.1285,right,1,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,0.6168,,,,,,,0,24,24,11,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,356.1291,356.8785,0.75,356.8792,360.8794,left,1,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,0.6996,,,,,,,0,25,25,16,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,360.8799,361.9294,1.05,361.9301,365.9294,right,1,,,,,,,,stim/centre.png,stim/incongRight.png,1,right,0,0.698,,,,,,,0,26,26,26,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,365.9299,367.3294,1.4,367.3301,371.3294,left,1,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,0.6993,,,,,,,0,27,27,20,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,371.3299,372.7293,1.4,372.7299,376.7295,left,1,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,0.599,,,,,,,0,28,28,5,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,376.7299,377.279,0.55,377.2792,381.2794,right,1,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,0.6518,,,,,,,0,29,29,18,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,381.28,381.6784,0.4,381.6791,385.6794,left,1,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,0.5667,,,,,,,0,30,30,17,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,385.6798,387.1294,1.45,387.1301,391.1293,left,1,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,0.5712,,,,,,,0,31,31,15,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,391.1299,392.0293,0.9,392.0299,396.0294,left,1,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,0.5495,,,,,,,0,32,32,14,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,396.0298,397.5784,1.55,397.5791,401.5794,right,1,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,0.666,,,,,,,0,33,33,41,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,401.5799,402.4293,0.85,402.43,406.4293,right,1,,,,,,,,stim/centre.png,stim/congRight.png,-1,right,0,0.5999,,,,,,,0,34,34,0,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,406.43,407.2792,0.85,407.2799,411.2793,left,1,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,0.6796,,,,,,,0,35,35,22,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,411.2798,411.8784,0.6,411.8791,415.8783,right,1,,,,,,,,stim/blank.png,stim/incongRight.png,-1,right,0,0.649,,,,,,,0,36,36,7,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,415.8788,417.4293,1.55,417.4299,421.4283,left,1,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,0.4998,,,,,,,0,37,37,38,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,421.4288,422.3793,0.95,422.3799,426.3792,left,1,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,0.6659,,,,,,,0,38,38,32,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,426.3797,426.9292,0.55,426.9299,430.9284,left,1,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,0.6648,,,,,,,0,39,39,4,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,430.929,431.7292,0.8,431.73,435.7284,right,1,,,,,,,,stim/both.png,stim/incongRight.png,1,right,0,0.7156,,,,,,,0,40,40,44,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,435.7289,436.6292,0.9,436.6298,440.6292,left,1,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,0.6296,,,,,,,0,41,41,1,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,440.6297,442.0292,1.4,442.0299,446.0292,left,1,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,0.5665,,,,,,,0,42,42,8,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,446.0297,447.2292,1.2,447.2299,451.2283,right,1,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,0.5599,,,,,,,0,43,43,13,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,451.2288,452.1291,0.9,452.1298,456.1283,left,1,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,1.15,,,,,,,0,44,44,46,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,456.1288,456.7283,0.6,456.7289,460.7282,right,1,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,1.0313,,,,,,,0,45,45,27,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,460.7288,461.1792,0.45,461.1799,465.1782,right,1,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,0.9998,,,,,,,0,46,46,39,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,465.1788,465.7291,0.55,465.7297,469.7292,right,1,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,1.2439,,,,,,,0,47,47,29,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,469.7297,471.1291,1.4,471.1298,475.1291,left,1,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,0.7157,,,,,,,1,0,48,32,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,475.1296,475.8783,0.75,475.8789,479.8782,left,1,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,0.2003,,,,,,,1,1,49,4,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,479.8787,481.3791,1.5,481.3797,485.3783,left,1,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,0.5857,,,,,,,1,2,50,31,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,485.3788,486.129,0.75,486.1298,490.129,left,1,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,0.6327,,,,,,,1,3,51,9,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,490.1296,491.2791,1.15,491.2797,495.2782,right,1,,,,,,,,stim/upper.png,stim/congRight.png,1,right,0,0.5323,,,,,,,1,4,52,30,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,495.2788,496.3283,1.05,496.3289,500.329,right,1,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,0.5816,,,,,,,1,5,53,29,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,500.3295,501.8291,1.5,501.8297,505.829,left,1,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,0.6827,,,,,,,1,6,54,15,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,505.8295,507.0782,1.25,507.0788,511.0791,left,1,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,0.6644,,,,,,,1,7,55,46,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,511.0795,512.6289,1.55,512.6296,516.629,right,1,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,0.6172,,,,,,,1,8,56,43,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,516.6295,517.529,0.9,517.5296,521.5291,left,1,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,0.5003,,,,,,,1,9,57,38,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,521.5295,522.729,1.2,522.7296,526.729,left,1,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,0.5333,,,,,,,1,10,58,8,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,526.7295,527.879,1.15,527.8796,531.879,right,1,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,0.833,,,,,,,1,11,59,19,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,531.8795,532.929,1.05,532.9296,536.929,right,1,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,0.6825,,,,,,,1,12,60,39,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,536.9295,538.3289,1.4,538.3297,542.329,left,1,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,0.8566,,,,,,,1,13,61,16,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,542.3296,543.379,1.05,543.3797,547.3789,left,1,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,0.7163,,,,,,,1,14,62,14,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,547.3795,548.3789,1,548.3796,552.3788,right,1,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,0.599,,,,,,,1,15,63,45,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,552.3794,553.8789,1.5,553.8797,557.8789,right,1,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,0.7328,,,,,,,1,16,64,3,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,557.8794,558.729,0.85,558.7296,562.7289,left,1,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,0.9004,,,,,,,1,17,65,20,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,562.7294,564.2788,1.55,564.2795,568.2787,right,1,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,0.717,,,,,,,1,18,66,11,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,568.2791,568.7288,0.45,568.7295,572.7288,left,1,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,0.8659,,,,,,,1,19,67,37,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,572.7293,574.2289,1.5,574.2295,578.2288,left,1,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,0.7028,,,,,,,1,20,68,24,1
1,,,2026-03-09_22h57.18.118,ant_ver113,2025.2.3,MacIntel,63.29113924,128994,128994,,,,,578.2294,578.9278,0.7,578.9285,582.9289,left,1,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,0.6676,,,,,,,1,21,69,5,1
