location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,resp.rt,resp.duration,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
3,0,13.822,2026-02-07_19h03.46.918,ant_ver113,2025.2.3,MacIntel,41.66666667,7210,7210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-07_19h03.46.918,ant_ver113,2025.2.3,MacIntel,41.66666667,7210,7210,13.823,31.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-07_19h03.46.918,ant_ver113,2025.2.3,MacIntel,41.66666667,7210,7210,,,31.154,66.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-07_19h03.46.918,ant_ver113,2025.2.3,MacIntel,41.66666667,7210,7210,,,,,66.226,67.02,0.8,67.021,71.02,,0,71.02,72.02,0,0,0,9,1,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-07_19h03.46.918,ant_ver113,2025.2.3,MacIntel,41.66666667,7210,7210,,,,,72.02,72.719,0.7,72.719,76.72,left,1,76.721,77.719,0,1,1,17,1,stim/both.png,stim/neutralLeft.png,-1,left,0,0.725,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-07_19h03.46.918,ant_ver113,2025.2.3,MacIntel,41.66666667,7210,7210,,,,,77.72,78.319,0.6,78.32,82.319,right,1,82.319,83.32,0,2,2,18,1,stim/blank.png,stim/congRight.png,-1,right,0,1.206,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-07_19h03.46.918,ant_ver113,2025.2.3,MacIntel,41.66666667,7210,7210,,,,,83.32,83.769,0.45,83.77,87.769,right,1,87.77,88.769,0,3,3,0,1,stim/centre.png,stim/congRight.png,-1,right,0,0.408,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-07_19h03.46.918,ant_ver113,2025.2.3,MacIntel,41.66666667,7210,7210,,,,,88.77,89.57,0.8,89.57,93.57,left,0,93.57,94.569,0,4,4,19,1,stim/lower.png,stim/incongRight.png,-1,right,0,0.467,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-07_19h03.46.918,ant_ver113,2025.2.3,MacIntel,41.66666667,7210,7210,,,,,94.57,95.169,0.6,95.17,99.169,left,1,99.17,100.169,0,5,5,12,1,stim/lower.png,stim/congLeft.png,-1,left,0,0.668,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-07_19h03.46.918,ant_ver113,2025.2.3,MacIntel,41.66666667,7210,7210,,,,,100.17,101.37,1.2,101.37,105.37,left,1,105.37,106.369,0,6,6,20,1,stim/blank.png,stim/incongLeft.png,1,left,0,1.655,,,,,,,,,,,,,,,,,,,,
