location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,243.4857,244.8353,1.35,244.8357,248.8356,right,1,0.6917,,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,,,,,,0,7,7,29,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,248.8359,249.2353,0.4,249.236,253.2355,left,1,0.4724,,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,0,8,8,12,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,253.2361,254.536,1.3,254.5366,258.5358,right,1,0.5033,,,,,,,,,stim/both.png,stim/incongRight.png,1,right,0,,,,,,0,9,9,44,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,258.5365,259.5357,1,259.5362,263.5361,left,1,0.4835,,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,0,10,10,9,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,263.5366,264.3361,0.8,264.3367,268.3359,left,1,0.4546,,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,,,,,,0,11,11,34,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,268.3365,269.8863,1.55,269.8867,273.8862,left,0,0.4045,,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,,,,,,0,12,12,47,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,273.8865,274.5361,0.65,274.5371,278.5364,left,1,0.4544,,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,,,,,,0,13,13,42,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,278.537,279.4861,0.95,279.487,283.4861,right,1,0.6484,,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,0,14,14,19,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,283.4866,284.4863,1,284.4868,288.4863,left,1,0.6008,,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,0,15,15,16,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,288.4869,289.3864,0.9,289.3873,293.3864,left,1,0.6003,,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,0,16,16,20,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,293.387,294.6364,1.25,294.637,298.6363,left,1,0.4656,,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,0,17,17,4,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,298.6368,299.1261,0.5,299.1268,303.12,right,1,0.4853,,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,,,,,,0,18,18,2,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,303.1206,304.1197,1,304.1203,308.1201,right,1,0.4997,,,,,,,,,stim/upper.png,stim/congRight.png,1,right,0,,,,,,0,19,19,30,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,308.1205,309.4214,1.3,309.422,313.4209,left,1,0.4354,,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,,,,,,0,20,20,31,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,313.4214,314.8211,1.4,314.8219,318.8211,right,1,0.4765,,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,,,,,,0,21,21,41,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,318.8216,319.3203,0.5,319.321,323.3204,right,1,0.4745,,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,,,,,,0,22,22,45,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,323.321,324.8705,1.55,324.8714,328.8706,right,1,0.5396,,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,0,23,23,18,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,328.8713,330.0206,1.15,330.0216,334.0207,right,1,0.4658,,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,0,24,24,23,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,334.0212,335.5707,1.55,335.5716,339.5712,right,1,0.4922,,,,,,,,,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,0,25,25,0,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,339.5717,340.3209,0.75,340.3218,344.3208,left,1,0.5505,,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,0,26,26,17,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,344.3213,345.8709,1.55,345.8718,349.8716,right,1,0.4831,,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,,,,,,0,27,27,27,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,349.8721,350.621,0.75,350.6219,354.621,left,1,0.5381,,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,,,,,,0,28,28,33,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,354.6216,355.0209,0.4,355.0215,359.0218,right,1,0.5663,,,,,,,,,stim/centre.png,stim/neutralRight.png,-1,right,0,,,,,,0,29,29,35,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,359.0222,359.8711,0.85,359.872,363.8713,left,1,0.4351,,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,0,30,30,5,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,363.8719,365.4224,1.55,365.4231,369.4213,left,1,0.5663,,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,,,,,,0,31,31,37,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,369.4217,370.3723,0.95,370.3728,374.3723,right,1,0.4295,,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,,,,,,0,32,32,13,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,374.3728,375.3715,1,375.3721,379.3715,left,1,0.5863,,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,0,33,33,1,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,379.3724,380.3715,1,380.3723,384.3721,right,1,0.5553,,,,,,,,,stim/centre.png,stim/incongRight.png,1,right,0,,,,,,0,34,34,26,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,384.3727,385.2717,0.9,385.2726,389.2722,left,1,0.444,,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,0,35,35,15,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,389.2726,390.1218,0.85,390.1225,394.1223,right,1,0.4787,,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,,,,,,0,36,36,28,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,394.1228,395.5225,1.4,395.5231,399.5221,left,1,0.5566,,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,0,37,37,6,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,399.5225,400.7719,1.25,400.7725,404.7722,right,1,0.581,,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,,,,,,0,38,38,40,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,404.7727,406.0221,1.25,406.0227,410.0232,left,1,0.4084,,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,0,39,39,8,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,410.0237,411.1733,1.15,411.1741,415.1731,right,1,0.7253,,,,,,,,,stim/blank.png,stim/incongRight.png,-1,right,0,,,,,,0,40,40,7,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,415.1738,416.6231,1.45,416.6237,420.6225,left,1,0.3998,,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,,,,,,0,41,41,38,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,420.6232,421.6733,1.05,421.674,425.673,left,1,0.5831,,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,0,42,42,22,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,425.6734,426.5727,0.9,426.5732,430.5724,left,1,0.4031,,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,,,,,,0,43,43,24,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,430.5728,432.0734,1.5,432.0743,436.0733,left,1,0.5696,,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,,,,,,0,44,44,46,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,436.0738,437.1227,1.05,437.1235,441.1228,right,1,0.4512,,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,,,,,,0,45,45,39,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,441.1235,442.5227,1.4,442.5233,446.523,right,1,0.5509,,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,,,,,,0,46,46,36,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,446.5235,447.8737,1.35,447.8744,451.8739,left,1,0.6163,,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,0,47,47,21,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,451.8744,453.1734,1.3,453.1743,457.1733,right,1,0.8695,,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,1,0,48,3,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,457.1741,458.7234,1.55,458.7243,462.7232,right,1,0.4009,,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,,,,,,1,1,49,27,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,462.7238,463.8241,1.1,463.8247,467.8234,right,0,0.4519,,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,1,2,50,21,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,467.8241,469.1234,1.3,469.1244,473.1239,left,1,0.4335,,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,1,3,51,22,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,473.1242,473.9235,0.8,473.924,477.9237,left,1,0.4345,,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,1,4,52,4,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,477.9244,478.7735,0.85,478.774,482.7736,,0,,,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,,,,,,1,5,53,28,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,482.774,483.2239,0.45,483.2245,487.2239,,0,,,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,,,,,,1,6,54,29,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,487.2244,488.2238,1,488.2243,492.2238,,0,,,,,,,,,,stim/centre.png,stim/incongRight.png,1,right,0,,,,,,1,7,55,26,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,492.2244,492.8313,0.6,492.832,496.8241,,0,,,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,,,,,,1,8,56,43,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,496.8245,497.8741,1.05,497.8748,501.8742,right,1,0.5068,,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,,,,,,1,9,57,39,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,501.8746,502.8744,1,502.8752,506.8744,left,1,0.588,,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,1,10,58,20,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,506.8751,508.3744,1.5,508.375,512.3754,right,1,0.4495,,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,,,,,,1,11,59,13,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,512.3758,513.6744,1.3,513.675,517.6746,right,1,0.4593,,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,,,,,,1,12,60,45,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,517.6754,519.1245,1.45,519.1255,523.1254,left,1,0.6339,,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,1,13,61,9,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,523.126,524.3752,1.25,524.3759,528.3747,left,1,0.4564,,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,1,14,62,8,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,528.3754,529.925,1.55,529.9257,533.9255,left,1,0.565,,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,1,15,63,5,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,533.926,535.4748,1.55,535.4756,539.4753,left,1,0.5509,,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,1,16,64,17,1,,,,,,,
3,,,2026-02-15_20h04.38.214,ant_ver113,2025.2.3,Win32,59.88023952,4753,4753,,,,,539.4761,540.7251,1.25,540.726,544.7258,left,1,0.6004,,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,1,17,65,6,1,,,,,,,
