location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran
2,0.0002,13.3546,2026-02-23_16h02.34.029,ant_ver113,2025.2.3,MacIntel,60.24096386,13221,13221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,2026-02-23_16h02.34.029,ant_ver113,2025.2.3,MacIntel,60.24096386,13221,13221,13.3548,24.6366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,2026-02-23_16h02.34.029,ant_ver113,2025.2.3,MacIntel,60.24096386,13221,13221,,,24.6368,34.9364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,2026-02-23_16h02.34.029,ant_ver113,2025.2.3,MacIntel,60.24096386,13221,13221,,,,,34.957,35.4032,0.45,35.4045,39.4034,right,0,0.5832,,39.4039,40.4031,0,0,0,10,1,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,
2,,,2026-02-23_16h02.34.029,ant_ver113,2025.2.3,MacIntel,60.24096386,13221,13221,,,,,40.404,41.1528,0.75,41.1537,45.1528,left,1,0.8314,,45.154,46.1528,0,1,1,14,1,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,
2,,,2026-02-23_16h02.34.029,ant_ver113,2025.2.3,MacIntel,60.24096386,13221,13221,,,,,46.1534,46.6028,0.45,46.6038,50.6028,left,1,1.0042,,50.6038,51.6028,0,2,2,1,1,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,,,,,
2,,,2026-02-23_16h02.34.029,ant_ver113,2025.2.3,MacIntel,60.24096386,13221,13221,,,,,51.6035,53.1529,1.55,53.1536,57.1528,right,1,0.348,,57.1539,58.1529,0,3,3,23,1,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,,,,,
2,,,2026-02-23_16h02.34.029,ant_ver113,2025.2.3,MacIntel,60.24096386,13221,13221,,,,,58.1535,59.3028,1.15,59.3036,63.3028,left,1,0.65,,63.3039,64.3028,0,4,4,9,1,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,,,,,
2,,,2026-02-23_16h02.34.029,ant_ver113,2025.2.3,MacIntel,60.24096386,13221,13221,,,,,64.3034,65.4028,1.1,65.4037,69.4028,right,1,0.8742,,69.404,70.4028,0,5,5,19,1,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,,,,,
2,,,2026-02-23_16h02.34.029,ant_ver113,2025.2.3,MacIntel,60.24096386,13221,13221,,,,,70.4034,71.4529,1.05,71.4538,75.4528,right,0,0.4368,,75.4538,76.4529,0,6,6,22,1,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,,,,,
2,,,2026-02-23_16h02.34.029,ant_ver113,2025.2.3,MacIntel,60.24096386,13221,13221,,,,,76.4535,77.9027,1.45,77.9034,81.9029,right,1,0.6493,,81.9039,82.9028,0,7,7,13,1,stim/both.png,stim/congRight.png,-1,right,0,,,,,,,,,,
2,,,2026-02-23_16h02.34.029,ant_ver113,2025.2.3,MacIntel,60.24096386,13221,13221,,,,,82.9034,83.5028,0.6,83.5036,87.5028,left,0,0.5571,,87.5037,88.5028,0,8,8,3,1,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,,,,,
2,,,2026-02-23_16h02.34.029,ant_ver113,2025.2.3,MacIntel,60.24096386,13221,13221,,,,,88.5034,90.0028,1.5,90.0036,94.0028,right,1,0.8004,,94.0038,95.0028,0,9,9,7,1,stim/blank.png,stim/incongRight.png,-1,right,0,,,,,,,,,,
2,,,2026-02-23_16h02.34.029,ant_ver113,2025.2.3,MacIntel,60.24096386,13221,13221,,,,,95.0035,96.4028,1.4,96.4036,100.4028,right,1,0.6302,,100.4038,101.4029,0,10,10,18,1,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,,,,,
2,,,2026-02-23_16h02.34.029,ant_ver113,2025.2.3,MacIntel,60.24096386,13221,13221,,,,,101.4035,102.4028,1,102.4037,106.4028,left,1,0.7822,,106.4038,107.4028,0,11,11,8,1,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,,,,,
2,,,2026-02-23_16h02.34.029,ant_ver113,2025.2.3,MacIntel,60.24096386,13221,13221,,,,,107.4034,108.9028,1.5,108.9038,112.9028,right,1,0.4699,,112.9038,113.9028,0,12,12,0,1,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,,,,,
2,,,2026-02-23_16h02.34.029,ant_ver113,2025.2.3,MacIntel,60.24096386,13221,13221,,,,,113.9033,114.5529,0.65,114.5537,118.5529,left,1,0.73,,118.5539,119.5525,0,13,13,21,1,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,
2,,,2026-02-23_16h02.34.029,ant_ver113,2025.2.3,MacIntel,60.24096386,13221,13221,,,,,119.5531,121.0028,1.45,121.0035,125.0028,left,1,0.5172,,125.0038,126.0028,0,14,14,17,1,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,
2,,,2026-02-23_16h02.34.029,ant_ver113,2025.2.3,MacIntel,60.24096386,13221,13221,,,,,126.0033,126.9528,0.95,126.9535,130.9527,left,1,0.8004,,130.9537,131.9528,0,15,15,20,1,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,,,,,
2,,,2026-02-23_16h02.34.029,ant_ver113,2025.2.3,MacIntel,60.24096386,13221,13221,,,,,131.9534,133.0028,1.05,133.0035,137.0028,left,1,0.4995,,137.0037,138.0025,0,16,16,15,1,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,,,,,
2,,,2026-02-23_16h02.34.029,ant_ver113,2025.2.3,MacIntel,60.24096386,13221,13221,,,,,138.0027,138.7028,0.7,138.7036,142.7028,right,1,0.5668,,142.7038,143.7028,0,17,17,11,1,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,,,,,
2,,,2026-02-23_16h02.34.029,ant_ver113,2025.2.3,MacIntel,60.24096386,13221,13221,,,,,143.7033,144.9028,1.2,144.9037,148.9028,left,1,0.4492,,148.9038,149.9026,0,18,18,12,1,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,,,,,
2,,,2026-02-23_16h02.34.029,ant_ver113,2025.2.3,MacIntel,60.24096386,13221,13221,,,,,149.9029,150.7527,0.85,150.7535,154.7528,right,1,0.5489,,154.7538,155.7528,0,19,19,2,1,stim/centre.png,stim/congRight.png,1,right,0,,,,,,,,,,
2,,,2026-02-23_16h02.34.029,ant_ver113,2025.2.3,MacIntel,60.24096386,13221,13221,,,,,155.7533,157.1528,1.4,157.1538,161.1528,left,1,0.4359,,161.1537,162.1529,0,20,20,5,1,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,,,,,
2,,,2026-02-23_16h02.34.029,ant_ver113,2025.2.3,MacIntel,60.24096386,13221,13221,,,,,162.1536,162.7028,0.55,162.7037,166.7028,right,0,0.5328,,166.7038,167.7029,0,21,21,16,1,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,
2,,,2026-02-23_16h02.34.029,ant_ver113,2025.2.3,MacIntel,60.24096386,13221,13221,,,,,167.7035,168.3029,0.6,168.3038,172.3025,left,1,0.4588,,172.3029,173.3028,0,22,22,4,1,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,,,,,
2,,,2026-02-23_16h02.34.029,ant_ver113,2025.2.3,MacIntel,60.24096386,13221,13221,,,,,173.3036,173.7528,0.45,173.7537,177.7531,left,1,0.6014,,177.7598,178.7529,0,23,23,6,1,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,,,,,
2,,,2026-02-23_16h02.34.029,ant_ver113,2025.2.3,MacIntel,60.24096386,13221,13221,,,,,,,,,,,,,,,,,,,,,,,,,,178.7538,189.1033,space,0.3175,,,,,,
2,,,2026-02-23_16h02.34.029,ant_ver113,2025.2.3,MacIntel,60.24096386,13221,13221,,,,,189.1167,189.7696,0.65,189.7706,193.7696,right,1,0.5684,,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,,,,,,0,0,0,41,1
