location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,resp.rt,resp.duration,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran
3,0,16.428,2026-02-27_12h54.17.493,ant_ver113,2025.2.3,MacIntel,62.5,3940,3940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-27_12h54.17.493,ant_ver113,2025.2.3,MacIntel,62.5,3940,3940,16.428,37.769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-27_12h54.17.493,ant_ver113,2025.2.3,MacIntel,62.5,3940,3940,,,37.77,64.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-27_12h54.17.493,ant_ver113,2025.2.3,MacIntel,62.5,3940,3940,,,,,64.557,65.103,0.55,65.105,69.102,,0,69.103,70.103,0,0,0,1,1,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,,,,,,,
3,,,2026-02-27_12h54.17.493,ant_ver113,2025.2.3,MacIntel,62.5,3940,3940,,,,,70.104,71.152,1.05,71.153,75.152,,0,75.152,76.154,0,1,1,14,1,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,,,
3,,,2026-02-27_12h54.17.493,ant_ver113,2025.2.3,MacIntel,62.5,3940,3940,,,,,76.155,77.302,1.15,77.303,81.302,,0,81.302,82.301,0,2,2,2,1,stim/centre.png,stim/congRight.png,1,right,0,,,,,,,,,,,,
3,,,2026-02-27_12h54.17.493,ant_ver113,2025.2.3,MacIntel,62.5,3940,3940,,,,,82.302,83.052,0.75,83.053,87.052,right,1,87.054,88.052,0,3,3,13,1,stim/both.png,stim/congRight.png,-1,right,0,0.934,,,,,,,,,,,
3,,,2026-02-27_12h54.17.493,ant_ver113,2025.2.3,MacIntel,62.5,3940,3940,,,,,88.052,89.402,1.35,89.403,93.401,left,1,93.403,94.402,0,4,4,8,1,stim/upper.png,stim/neutralLeft.png,1,left,0,0.65,,,,,,,,,,,
3,,,2026-02-27_12h54.17.493,ant_ver113,2025.2.3,MacIntel,62.5,3940,3940,,,,,94.402,94.902,0.5,94.903,98.902,right,0,98.903,99.902,0,5,5,15,1,stim/blank.png,stim/congLeft.png,-1,left,0,0.355,,,,,,,,,,,
3,,,2026-02-27_12h54.17.493,ant_ver113,2025.2.3,MacIntel,62.5,3940,3940,,,,,99.902,101.352,1.45,101.353,105.352,left,0,105.352,106.352,0,6,6,19,1,stim/lower.png,stim/incongRight.png,-1,right,0,0.866,,,,,,,,,,,
3,,,2026-02-27_12h54.17.493,ant_ver113,2025.2.3,MacIntel,62.5,3940,3940,,,,,106.353,106.852,0.5,106.853,110.852,left,1,110.853,111.852,0,7,7,9,1,stim/centre.png,stim/congLeft.png,-1,left,0,0.175,,,,,,,,,,,
3,,,2026-02-27_12h54.17.493,ant_ver113,2025.2.3,MacIntel,62.5,3940,3940,,,,,111.852,112.652,0.8,112.653,116.652,right,1,116.653,117.652,0,8,8,18,1,stim/blank.png,stim/congRight.png,-1,right,0,0.501,,,,,,,,,,,
3,,,2026-02-27_12h54.17.493,ant_ver113,2025.2.3,MacIntel,62.5,3940,3940,,,,,117.652,118.252,0.6,118.253,122.251,right,1,122.253,123.252,0,9,9,7,1,stim/blank.png,stim/incongRight.png,-1,right,0,0.716,,,,,,,,,,,
3,,,2026-02-27_12h54.17.493,ant_ver113,2025.2.3,MacIntel,62.5,3940,3940,,,,,123.252,123.752,0.5,123.753,127.751,left,1,127.753,128.752,0,10,10,22,1,stim/centre.png,stim/neutralLeft.png,1,left,0,0.567,,,,,,,,,,,
