location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,resp.rt,resp.duration,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
1,0,13.463,2026-02-26_21h27.33.289,ant_ver113,2025.2.3,MacIntel,58.82352941,129675,129675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-26_21h27.33.289,ant_ver113,2025.2.3,MacIntel,58.82352941,129675,129675,13.464,55.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-26_21h27.33.289,ant_ver113,2025.2.3,MacIntel,58.82352941,129675,129675,,,55.87,97.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-26_21h27.33.289,ant_ver113,2025.2.3,MacIntel,58.82352941,129675,129675,,,,,97.991,98.696,0.7,98.696,102.696,,0,102.696,103.696,0,0,0,2,1,stim/centre.png,stim/congRight.png,1,right,0,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-26_21h27.33.289,ant_ver113,2025.2.3,MacIntel,58.82352941,129675,129675,,,,,103.696,105.237,1.55,105.237,109.229,,0,109.229,110.23,0,1,1,15,1,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-26_21h27.33.289,ant_ver113,2025.2.3,MacIntel,58.82352941,129675,129675,,,,,110.23,110.624,0.4,110.625,114.629,,0,114.629,115.615,0,2,2,13,1,stim/both.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-26_21h27.33.289,ant_ver113,2025.2.3,MacIntel,58.82352941,129675,129675,,,,,115.616,117.02,1.4,117.02,121.008,,0,121.008,122.024,0,3,3,21,1,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-26_21h27.33.289,ant_ver113,2025.2.3,MacIntel,58.82352941,129675,129675,,,,,122.024,122.867,0.85,122.868,126.857,,0,126.857,127.869,0,4,4,23,1,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-26_21h27.33.289,ant_ver113,2025.2.3,MacIntel,58.82352941,129675,129675,,,,,127.869,128.911,1.05,128.912,132.906,,0,132.906,133.899,0,5,5,11,1,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-26_21h27.33.289,ant_ver113,2025.2.3,MacIntel,58.82352941,129675,129675,,,,,133.899,134.59,0.7,134.59,138.579,,0,138.579,139.593,0,6,6,3,1,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,,,
