location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran
2,0.0003,10.6474,2026-02-24_15h52.45.267,ant_ver113,2025.2.3,MacIntel,59.88023952,13455,13455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,2026-02-24_15h52.45.267,ant_ver113,2025.2.3,MacIntel,59.88023952,13455,13455,10.6478,21.9483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,2026-02-24_15h52.45.267,ant_ver113,2025.2.3,MacIntel,59.88023952,13455,13455,,,21.9485,36.5301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,2026-02-24_15h52.45.267,ant_ver113,2025.2.3,MacIntel,59.88023952,13455,13455,,,,,36.559,37.147,0.6,37.1482,41.1478,right,1,1.1481,,41.1481,42.1468,0,0,0,2,1,stim/centre.png,stim/congRight.png,1,right,0,,,,,,,,,,
2,,,2026-02-24_15h52.45.267,ant_ver113,2025.2.3,MacIntel,59.88023952,13455,13455,,,,,42.1478,43.3466,1.2,43.3473,47.3463,left,1,0.681,,47.3473,48.3465,0,1,1,6,1,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,,,,,
2,,,2026-02-24_15h52.45.267,ant_ver113,2025.2.3,MacIntel,59.88023952,13455,13455,,,,,48.347,49.2466,0.9,49.2474,53.2467,left,0,0.7862,,53.2476,54.2468,0,2,2,7,1,stim/blank.png,stim/incongRight.png,-1,right,0,,,,,,,,,,
2,,,2026-02-24_15h52.45.267,ant_ver113,2025.2.3,MacIntel,59.88023952,13455,13455,,,,,54.2473,55.7998,1.55,55.8006,59.7967,,0,,,59.7967,60.7963,0,3,3,8,1,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,,,,,
2,,,2026-02-24_15h52.45.267,ant_ver113,2025.2.3,MacIntel,59.88023952,13455,13455,,,,,60.8122,61.8633,1.05,61.8643,65.8629,,0,,,65.8629,66.863,0,4,4,19,1,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,,,,,
2,,,2026-02-24_15h52.45.267,ant_ver113,2025.2.3,MacIntel,59.88023952,13455,13455,,,,,66.8784,67.9334,1.05,67.9343,71.9306,left,1,1.1014,,71.9311,72.9299,0,5,5,12,1,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,,,,,
2,,,2026-02-24_15h52.45.267,ant_ver113,2025.2.3,MacIntel,59.88023952,13455,13455,,,,,72.9457,73.4968,0.55,73.4977,77.4969,right,1,1.4487,,77.4978,78.4986,0,6,6,18,1,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,,,,,
2,,,2026-02-24_15h52.45.267,ant_ver113,2025.2.3,MacIntel,59.88023952,13455,13455,,,,,78.5144,79.4631,0.95,79.464,83.4638,,0,,,83.4647,84.4654,0,7,7,20,1,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,,,,,
2,,,2026-02-24_15h52.45.267,ant_ver113,2025.2.3,MacIntel,59.88023952,13455,13455,,,,,84.4817,85.7799,1.3,85.7809,89.7798,left,1,1.249,,89.7809,90.7803,0,8,8,17,1,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,
2,,,2026-02-24_15h52.45.267,ant_ver113,2025.2.3,MacIntel,59.88023952,13455,13455,,,,,90.7961,92.2976,1.5,92.2985,96.2969,,0,,,96.2977,97.2987,0,9,9,23,1,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,,,,,
2,,,2026-02-24_15h52.45.267,ant_ver113,2025.2.3,MacIntel,59.88023952,13455,13455,,,,,97.3149,98.0133,0.7,98.0142,102.0136,left,1,1.5034,,102.0146,103.0123,0,10,10,22,1,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,,,,,
2,,,2026-02-24_15h52.45.267,ant_ver113,2025.2.3,MacIntel,59.88023952,13455,13455,,,,,103.0283,103.6798,0.65,103.6805,107.6797,right,1,1.5048,,107.6804,108.6801,0,11,11,13,1,stim/both.png,stim/congRight.png,-1,right,0,,,,,,,,,,
2,,,2026-02-24_15h52.45.267,ant_ver113,2025.2.3,MacIntel,59.88023952,13455,13455,,,,,108.696,109.7468,1.05,109.7474,113.7465,,0,,,113.7471,114.7467,0,12,12,1,1,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,,,,,
2,,,2026-02-24_15h52.45.267,ant_ver113,2025.2.3,MacIntel,59.88023952,13455,13455,,,,,114.7625,115.4134,0.65,115.414,119.4136,right,1,1.0884,,119.4143,120.4121,0,13,13,0,1,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,,,,,
2,,,2026-02-24_15h52.45.267,ant_ver113,2025.2.3,MacIntel,59.88023952,13455,13455,,,,,120.4279,120.8792,0.45,120.8801,124.8799,left,1,0.8469,,124.8807,125.8792,0,14,14,14,1,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,
2,,,2026-02-24_15h52.45.267,ant_ver113,2025.2.3,MacIntel,59.88023952,13455,13455,,,,,125.8952,127.4458,1.55,127.4467,131.4469,left,1,1.3337,,131.4479,132.4469,0,15,15,15,1,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,,,,,
2,,,2026-02-24_15h52.45.267,ant_ver113,2025.2.3,MacIntel,59.88023952,13455,13455,,,,,132.4628,132.8637,0.4,132.864,136.8623,left,1,1.5862,,136.8634,137.8639,0,16,16,16,1,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,
