location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,resp.rt,resp.duration,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
3,0.0009,13.9442,2026-02-16_00h43.39.112,ant_ver113,2025.2.3,Win32,60.97560976,5980,5980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-16_00h43.39.112,ant_ver113,2025.2.3,Win32,60.97560976,5980,5980,13.9449,42.8387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-16_00h43.39.112,ant_ver113,2025.2.3,Win32,60.97560976,5980,5980,,,42.8393,102.0779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-16_00h43.39.112,ant_ver113,2025.2.3,Win32,60.97560976,5980,5980,,,,,102.1635,103.4622,1.3,103.4646,107.463,,0,107.4635,108.4641,0,0,0,3,1,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-16_00h43.39.112,ant_ver113,2025.2.3,Win32,60.97560976,5980,5980,,,,,108.4654,109.7698,1.3,109.7709,113.765,,0,113.7653,114.7653,0,1,1,11,1,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-16_00h43.39.112,ant_ver113,2025.2.3,Win32,60.97560976,5980,5980,,,,,114.766,116.3161,1.55,116.3174,120.3177,left,1,120.3222,121.3181,0,2,2,8,1,stim/upper.png,stim/neutralLeft.png,1,left,0,0.6315,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-16_00h43.39.112,ant_ver113,2025.2.3,Win32,60.97560976,5980,5980,,,,,121.3193,121.8681,0.55,121.8694,125.8696,left,0,125.871,126.87,0,3,3,13,1,stim/both.png,stim/congRight.png,-1,right,0,1.6244,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-16_00h43.39.112,ant_ver113,2025.2.3,Win32,60.97560976,5980,5980,,,,,126.8707,127.9704,1.1,127.9715,131.9718,left,1,131.9734,132.9727,0,4,4,15,1,stim/blank.png,stim/congLeft.png,-1,left,0,1.231,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-16_00h43.39.112,ant_ver113,2025.2.3,Win32,60.97560976,5980,5980,,,,,132.9742,134.1728,1.2,134.1739,138.1742,right,0,138.1753,139.1746,0,5,5,12,1,stim/lower.png,stim/congLeft.png,-1,left,0,0.7408,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-16_00h43.39.112,ant_ver113,2025.2.3,Win32,60.97560976,5980,5980,,,,,139.1752,140.6252,1.45,140.6264,144.6268,left,1,144.6288,145.627,0,6,6,6,1,stim/blank.png,stim/congLeft.png,1,left,0,1.2242,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-16_00h43.39.112,ant_ver113,2025.2.3,Win32,60.97560976,5980,5980,,,,,145.6277,146.9277,1.3,146.9292,150.9295,,0,150.9307,151.9297,0,7,7,2,1,stim/centre.png,stim/congRight.png,1,right,0,,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-16_00h43.39.112,ant_ver113,2025.2.3,Win32,60.97560976,5980,5980,,,,,151.9307,152.9299,1,152.9309,156.9308,,0,156.9308,157.9317,0,8,8,5,1,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-16_00h43.39.112,ant_ver113,2025.2.3,Win32,60.97560976,5980,5980,,,,,157.9324,159.4818,1.55,159.4822,163.4839,,0,163.4839,164.4837,0,9,9,9,1,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,,,
