location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran
3,0.0002,16.2734,2026-03-01_13h50.38.347,ant_ver113,2025.2.3,Win32,59.88023952,5464,5464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,2026-03-01_13h50.38.347,ant_ver113,2025.2.3,Win32,59.88023952,5464,5464,16.2737,26.3653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,2026-03-01_13h50.38.347,ant_ver113,2025.2.3,Win32,59.88023952,5464,5464,,,26.3654,48.9182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,2026-03-01_13h50.38.347,ant_ver113,2025.2.3,Win32,59.88023952,5464,5464,,,,,48.9405,50.1359,1.2,50.1366,54.1393,left,1,0.7032,,54.1395,55.1235,0,0,0,16,1,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,
3,,,2026-03-01_13h50.38.347,ant_ver113,2025.2.3,Win32,59.88023952,5464,5464,,,,,55.1238,56.4746,1.35,56.4751,60.478,left,1,0.4337,,60.4788,61.4629,0,1,1,12,1,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,
3,,,2026-03-01_13h50.38.347,ant_ver113,2025.2.3,Win32,59.88023952,5464,5464,,,,,61.4632,62.2628,0.8,62.2631,66.2664,right,1,0.4659,,66.2669,67.2512,0,2,2,0,1,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,
3,,,2026-03-01_13h50.38.347,ant_ver113,2025.2.3,Win32,59.88023952,5464,5464,,,,,67.2522,68.0513,0.8,68.0515,72.0548,left,1,0.3256,,72.0555,73.0392,0,3,3,17,1,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,,,,,,,,
3,,,2026-03-01_13h50.38.347,ant_ver113,2025.2.3,Win32,59.88023952,5464,5464,,,,,73.0398,73.9897,0.95,73.9902,77.9938,left,1,0.7428,,77.9942,78.9775,0,4,4,4,1,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,,,,,,,,,,,,
3,,,2026-03-01_13h50.38.347,ant_ver113,2025.2.3,Win32,59.88023952,5464,5464,,,,,78.9778,79.628,0.65,79.6284,83.6315,left,1,0.4566,,83.6326,84.6324,0,5,5,6,1,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,,,,,,,,,,,,
3,,,2026-03-01_13h50.38.347,ant_ver113,2025.2.3,Win32,59.88023952,5464,5464,,,,,84.6326,85.7337,1.1,85.7349,89.7368,right,1,0.4725,,89.7372,90.7384,0,6,6,18,1,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,
3,,,2026-03-01_13h50.38.347,ant_ver113,2025.2.3,Win32,59.88023952,5464,5464,,,,,90.7386,91.4882,0.75,91.4886,95.4926,right,1,0.4633,,95.493,96.4765,0,7,7,23,1,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,,,,,,,,,,,,
3,,,2026-03-01_13h50.38.347,ant_ver113,2025.2.3,Win32,59.88023952,5464,5464,,,,,96.4773,97.3268,0.85,97.327,101.3302,left,0,0.3972,,101.3306,102.3164,0,8,8,7,1,stim/blank.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,
3,,,2026-03-01_13h50.38.347,ant_ver113,2025.2.3,Win32,59.88023952,5464,5464,,,,,102.3166,103.3657,1.05,103.3671,107.3688,right,1,0.378,,107.3694,108.3703,0,9,9,13,1,stim/both.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,
3,,,2026-03-01_13h50.38.347,ant_ver113,2025.2.3,Win32,59.88023952,5464,5464,,,,,108.3706,109.3706,1,109.3712,113.374,right,1,0.5568,,113.3744,114.3584,0,10,10,19,1,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,
3,,,2026-03-01_13h50.38.347,ant_ver113,2025.2.3,Win32,59.88023952,5464,5464,,,,,114.3588,115.3591,1,115.3596,119.3627,left,0,0.3677,,119.3633,120.3471,0,11,11,11,1,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,,,,,,,,,,,,
3,,,2026-03-01_13h50.38.347,ant_ver113,2025.2.3,Win32,59.88023952,5464,5464,,,,,120.3477,120.9472,0.6,120.9477,124.9351,left,1,0.6172,,124.9358,125.9351,0,12,12,21,1,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,
3,,,2026-03-01_13h50.38.347,ant_ver113,2025.2.3,Win32,59.88023952,5464,5464,,,,,125.9356,126.7864,0.85,126.7867,130.7893,right,1,0.3893,,130.7902,131.7901,0,13,13,2,1,stim/centre.png,stim/congRight.png,1,right,0,,,,,,,,,,,,,,,,,
3,,,2026-03-01_13h50.38.347,ant_ver113,2025.2.3,Win32,59.88023952,5464,5464,,,,,131.7903,133.0915,1.3,133.0928,137.095,left,1,0.4972,,137.0959,138.0956,0,14,14,10,1,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,
3,,,2026-03-01_13h50.38.347,ant_ver113,2025.2.3,Win32,59.88023952,5464,5464,,,,,138.0958,138.8467,0.75,138.8478,142.8498,left,1,0.4479,,142.8501,143.8505,0,15,15,9,1,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,
3,,,2026-03-01_13h50.38.347,ant_ver113,2025.2.3,Win32,59.88023952,5464,5464,,,,,143.8507,144.6011,0.75,144.6014,148.605,left,1,0.4155,,148.6063,149.5889,0,16,16,5,1,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,
3,,,2026-03-01_13h50.38.347,ant_ver113,2025.2.3,Win32,59.88023952,5464,5464,,,,,149.5891,149.9894,0.4,149.99,153.9928,left,1,0.4998,,153.9934,154.9771,0,17,17,14,1,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,,,,,,,,
3,,,2026-03-01_13h50.38.347,ant_ver113,2025.2.3,Win32,59.88023952,5464,5464,,,,,154.9774,155.8277,0.85,155.8279,159.8314,right,0,0.4862,,159.832,160.8154,0,18,18,1,1,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,,,,,,,,,,,,
3,,,2026-03-01_13h50.38.347,ant_ver113,2025.2.3,Win32,59.88023952,5464,5464,,,,,160.8156,161.4158,0.6,161.416,165.4193,left,1,0.4779,,165.4197,166.4035,0,19,19,22,1,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,,,,,,,,,,,,
3,,,2026-03-01_13h50.38.347,ant_ver113,2025.2.3,Win32,59.88023952,5464,5464,,,,,166.4037,167.1041,0.7,167.1044,171.1077,left,1,0.4167,,171.1083,172.0919,0,20,20,8,1,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,,,,,,,,,,,,
3,,,2026-03-01_13h50.38.347,ant_ver113,2025.2.3,Win32,59.88023952,5464,5464,,,,,172.092,172.6429,0.55,172.6437,176.646,left,0,0.4175,,176.6468,177.6467,0,21,21,3,1,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,
3,,,2026-03-01_13h50.38.347,ant_ver113,2025.2.3,Win32,59.88023952,5464,5464,,,,,177.6469,178.2472,0.6,178.2476,182.2506,left,1,0.5298,,182.2511,183.2349,0,22,22,15,1,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,
3,,,2026-03-01_13h50.38.347,ant_ver113,2025.2.3,Win32,59.88023952,5464,5464,,,,,183.2352,183.8353,0.6,183.8357,187.8232,left,1,0.6172,,187.8237,188.823,0,23,23,20,1,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,,,,,,,,,,,,
3,,,2026-03-01_13h50.38.347,ant_ver113,2025.2.3,Win32,59.88023952,5464,5464,,,,,,,,,,,,,,,,,,,,,,,,,,188.8233,199.3826,space,0.5228,,,,,,,,,,,,,
3,,,2026-03-01_13h50.38.347,ant_ver113,2025.2.3,Win32,59.88023952,5464,5464,,,,,199.3896,200.7337,1.35,200.7343,204.7369,left,1,0.4053,,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,,,,,,0,0,0,31,1,,,,,,,
3,,,2026-03-01_13h50.38.347,ant_ver113,2025.2.3,Win32,59.88023952,5464,5464,,,,,204.7372,205.3879,0.65,205.3892,209.3933,left,1,0.5164,,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,0,1,1,1,1,,,,,,,
3,,,2026-03-01_13h50.38.347,ant_ver113,2025.2.3,Win32,59.88023952,5464,5464,,,,,209.3936,209.8434,0.45,209.8436,213.8453,right,1,0.4202,,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,,,,,,0,2,2,39,1,,,,,,,
3,,,2026-03-01_13h50.38.347,ant_ver113,2025.2.3,Win32,59.88023952,5464,5464,,,,,213.8462,214.3453,0.5,214.3457,218.3487,left,1,0.5221,,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,0,3,3,5,1,,,,,,,
3,,,2026-03-01_13h50.38.347,ant_ver113,2025.2.3,Win32,59.88023952,5464,5464,,,,,218.349,219.2496,0.9,219.2499,223.2531,left,1,0.4586,,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,0,4,4,12,1,,,,,,,
3,,,2026-03-01_13h50.38.347,ant_ver113,2025.2.3,Win32,59.88023952,5464,5464,,,,,223.2532,224.6543,1.4,224.6551,228.6578,right,1,0.4645,,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,0,5,5,19,1,,,,,,,
3,,,2026-03-01_13h50.38.347,ant_ver113,2025.2.3,Win32,59.88023952,5464,5464,,,,,228.6579,229.3084,0.65,229.3091,233.3119,right,1,0.506,,,,,,,,,stim/centre.png,stim/incongRight.png,1,right,0,,,,,,0,6,6,26,1,,,,,,,
3,,,2026-03-01_13h50.38.347,ant_ver113,2025.2.3,Win32,59.88023952,5464,5464,,,,,233.3121,234.2126,0.9,234.2128,238.2166,right,1,0.3893,,,,,,,,,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,0,7,7,0,1,,,,,,,
3,,,2026-03-01_13h50.38.347,ant_ver113,2025.2.3,Win32,59.88023952,5464,5464,,,,,238.2168,238.7668,0.55,238.7675,242.7701,left,1,0.3945,,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,0,8,8,4,1,,,,,,,
3,,,2026-03-01_13h50.38.347,ant_ver113,2025.2.3,Win32,59.88023952,5464,5464,,,,,242.7703,243.4708,0.7,243.4714,247.4741,right,1,0.3542,,,,,,,,,stim/centre.png,stim/neutralRight.png,-1,right,0,,,,,,0,9,9,35,1,,,,,,,
3,,,2026-03-01_13h50.38.347,ant_ver113,2025.2.3,Win32,59.88023952,5464,5464,,,,,247.4743,248.6752,1.2,248.6754,252.6627,right,1,0.5918,,,,,,,,,stim/centre.png,stim/incongRight.png,-1,right,0,,,,,,0,10,10,25,1,,,,,,,
3,,,2026-03-01_13h50.38.347,ant_ver113,2025.2.3,Win32,59.88023952,5464,5464,,,,,252.6629,254.0131,1.35,254.0134,258.0166,left,1,0.4742,,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,,,,,,0,11,11,32,1,,,,,,,
3,,,2026-03-01_13h50.38.347,ant_ver113,2025.2.3,Win32,59.88023952,5464,5464,,,,,258.0169,259.4679,1.45,259.4681,263.4717,right,1,0.3866,,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,,,,,,0,12,12,29,1,,,,,,,
3,,,2026-03-01_13h50.38.347,ant_ver113,2025.2.3,Win32,59.88023952,5464,5464,,,,,263.4725,264.9227,1.45,264.9229,268.9262,right,1,0.5601,,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,0,13,13,3,1,,,,,,,
