location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,resp.rt,resp.duration,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
1,0.0004,17.0254,2026-02-10_12h32.12.617,ant_ver113,2025.2.3,MacIntel,60.24096386,130202,130202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-10_12h32.12.617,ant_ver113,2025.2.3,MacIntel,60.24096386,130202,130202,17.0256,53.5414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-10_12h32.12.617,ant_ver113,2025.2.3,MacIntel,60.24096386,130202,130202,,,53.5415,114.6742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-10_12h32.12.617,ant_ver113,2025.2.3,MacIntel,60.24096386,130202,130202,,,,,114.6932,115.29,0.6,115.2913,119.2911,,0,119.2915,120.2909,0,0,0,8,1,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-10_12h32.12.617,ant_ver113,2025.2.3,MacIntel,60.24096386,130202,130202,,,,,120.2918,120.7899,0.5,120.7908,124.7908,,0,124.7909,125.7904,0,1,1,13,1,stim/both.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-10_12h32.12.617,ant_ver113,2025.2.3,MacIntel,60.24096386,130202,130202,,,,,125.7907,127.0407,1.25,127.0415,131.0409,left,1,131.042,132.0398,0,2,2,15,1,stim/blank.png,stim/congLeft.png,-1,left,0,1.1842,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-10_12h32.12.617,ant_ver113,2025.2.3,MacIntel,60.24096386,130202,130202,,,,,132.0404,133.1407,1.1,133.1415,137.1399,left,0,137.1407,138.1408,0,3,3,3,1,stim/both.png,stim/incongRight.png,-1,right,0,1.1644,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-10_12h32.12.617,ant_ver113,2025.2.3,MacIntel,60.24096386,130202,130202,,,,,138.1412,139.4899,1.35,139.4908,143.491,right,1,143.4918,144.4907,0,4,4,18,1,stim/blank.png,stim/congRight.png,-1,right,0,0.8179,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-10_12h32.12.617,ant_ver113,2025.2.3,MacIntel,60.24096386,130202,130202,,,,,144.4913,146.0408,1.55,146.0415,150.0408,left,1,150.0418,151.0407,0,5,5,6,1,stim/blank.png,stim/congLeft.png,1,left,0,1.6399,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-10_12h32.12.617,ant_ver113,2025.2.3,MacIntel,60.24096386,130202,130202,,,,,151.0413,152.5407,1.5,152.5414,156.5408,,0,156.5416,157.5407,0,6,6,5,1,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,,,
