location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran
1,1E-04,11.7151,2026-03-13_13h36.22.968,ant_ver113,2025.2.3,MacIntel,120.4819277,123104,123104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-13_13h36.22.968,ant_ver113,2025.2.3,MacIntel,120.4819277,123104,123104,11.7153,38.6644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-13_13h36.22.968,ant_ver113,2025.2.3,MacIntel,120.4819277,123104,123104,,,38.6645,115.9818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-13_13h36.22.968,ant_ver113,2025.2.3,MacIntel,120.4819277,123104,123104,,,,,115.9975,117.3489,1.35,117.3506,121.3481,left,1,0.6833,,121.3483,122.348,0,0,0,6,1,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,,,,,
1,,,2026-03-13_13h36.22.968,ant_ver113,2025.2.3,MacIntel,120.4819277,123104,123104,,,,,122.3485,123.0981,0.75,123.0986,127.097,right,1,0.5268,,127.098,128.0978,0,1,1,18,1,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,,,,,
1,,,2026-03-13_13h36.22.968,ant_ver113,2025.2.3,MacIntel,120.4819277,123104,123104,,,,,128.0994,128.7475,0.65,128.7479,132.7491,right,1,0.5567,,132.7507,133.7487,0,2,2,13,1,stim/both.png,stim/congRight.png,-1,right,0,,,,,,,,,,
1,,,2026-03-13_13h36.22.968,ant_ver113,2025.2.3,MacIntel,120.4819277,123104,123104,,,,,133.75,134.2481,0.5,134.2486,138.2471,right,0,0.0927,,138.2477,139.2425,0,3,3,5,1,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,,,,,
1,,,2026-03-13_13h36.22.968,ant_ver113,2025.2.3,MacIntel,120.4819277,123104,123104,,,,,139.2428,140.0904,0.85,140.0913,144.0897,left,1,0.8331,,144.0903,145.0894,0,4,4,22,1,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,,,,,
1,,,2026-03-13_13h36.22.968,ant_ver113,2025.2.3,MacIntel,120.4819277,123104,123104,,,,,145.0895,146.5898,1.5,146.5903,150.5897,right,0,0.4089,,150.5901,151.5898,0,5,5,10,1,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,
1,,,2026-03-13_13h36.22.968,ant_ver113,2025.2.3,MacIntel,120.4819277,123104,123104,,,,,151.5902,152.9397,1.35,152.9402,156.9399,left,1,0.7924,,156.9406,157.9399,0,6,6,16,1,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,
1,,,2026-03-13_13h36.22.968,ant_ver113,2025.2.3,MacIntel,120.4819277,123104,123104,,,,,157.9402,158.4407,0.5,158.4414,162.4399,right,1,0.4918,,162.4408,163.439,0,7,7,2,1,stim/centre.png,stim/congRight.png,1,right,0,,,,,,,,,,
1,,,2026-03-13_13h36.22.968,ant_ver113,2025.2.3,MacIntel,120.4819277,123104,123104,,,,,163.4393,164.3903,0.95,164.3908,168.3909,right,1,0.5538,,168.392,169.3897,0,8,8,0,1,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,,,,,
1,,,2026-03-13_13h36.22.968,ant_ver113,2025.2.3,MacIntel,120.4819277,123104,123104,,,,,169.3899,170.0402,0.65,170.0409,174.0405,right,1,0.4392,,174.0415,175.0399,0,9,9,23,1,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,,,,,
1,,,2026-03-13_13h36.22.968,ant_ver113,2025.2.3,MacIntel,120.4819277,123104,123104,,,,,175.0403,175.7915,0.75,175.7923,179.7918,left,1,0.4926,,179.793,180.7898,0,10,10,17,1,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,
1,,,2026-03-13_13h36.22.968,ant_ver113,2025.2.3,MacIntel,120.4819277,123104,123104,,,,,180.7901,181.5398,0.75,181.5403,185.54,left,1,0.4751,,185.5407,186.54,0,11,11,12,1,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,,,,,
