location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,resp.rt,resp.duration,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
1,0,13.483,2026-02-22_09h13.52.660,ant_ver113,2025.2.3,MacIntel,59.24170616,125792,125792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-22_09h13.52.660,ant_ver113,2025.2.3,MacIntel,59.24170616,125792,125792,13.483,41.799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-22_09h13.52.660,ant_ver113,2025.2.3,MacIntel,59.24170616,125792,125792,,,41.799,82.765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-22_09h13.52.660,ant_ver113,2025.2.3,MacIntel,59.24170616,125792,125792,,,,,82.786,84.281,1.5,84.284,88.281,,0,88.281,89.282,0,0,0,10,1,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-22_09h13.52.660,ant_ver113,2025.2.3,MacIntel,59.24170616,125792,125792,,,,,89.283,90.381,1.1,90.382,94.382,right,1,94.384,95.381,0,1,1,19,1,stim/lower.png,stim/incongRight.png,-1,right,0,0.814,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-22_09h13.52.660,ant_ver113,2025.2.3,MacIntel,59.24170616,125792,125792,,,,,95.382,95.881,0.5,95.883,99.882,left,1,99.887,100.882,0,2,2,5,1,stim/both.png,stim/congLeft.png,-1,left,0,0.714,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-22_09h13.52.660,ant_ver113,2025.2.3,MacIntel,59.24170616,125792,125792,,,,,100.885,102.381,1.5,102.384,106.381,left,1,106.383,107.381,0,3,3,9,1,stim/centre.png,stim/congLeft.png,-1,left,0,0.601,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-22_09h13.52.660,ant_ver113,2025.2.3,MacIntel,59.24170616,125792,125792,,,,,107.383,108.782,1.4,108.783,112.781,left,1,112.782,113.781,0,4,4,6,1,stim/blank.png,stim/congLeft.png,1,left,0,0.718,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-22_09h13.52.660,ant_ver113,2025.2.3,MacIntel,59.24170616,125792,125792,,,,,113.782,114.681,0.9,114.683,118.681,right,1,118.682,119.681,0,5,5,13,1,stim/both.png,stim/congRight.png,-1,right,0,0.682,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-22_09h13.52.660,ant_ver113,2025.2.3,MacIntel,59.24170616,125792,125792,,,,,119.682,121.031,1.35,121.032,125.031,right,1,125.033,126.031,0,6,6,3,1,stim/both.png,stim/incongRight.png,-1,right,0,0.717,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-22_09h13.52.660,ant_ver113,2025.2.3,MacIntel,59.24170616,125792,125792,,,,,126.033,126.931,0.9,126.933,130.931,right,1,130.932,131.93,0,7,7,11,1,stim/upper.png,stim/incongRight.png,1,right,0,0.839,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-22_09h13.52.660,ant_ver113,2025.2.3,MacIntel,59.24170616,125792,125792,,,,,131.932,132.682,0.75,132.687,136.682,left,1,136.686,137.681,0,8,8,16,1,stim/blank.png,stim/incongLeft.png,-1,left,0,1.316,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-22_09h13.52.660,ant_ver113,2025.2.3,MacIntel,59.24170616,125792,125792,,,,,137.684,138.581,0.9,138.582,142.58,left,1,142.582,143.581,0,9,9,17,1,stim/both.png,stim/neutralLeft.png,-1,left,0,0.566,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-22_09h13.52.660,ant_ver113,2025.2.3,MacIntel,59.24170616,125792,125792,,,,,143.583,144.181,0.6,144.183,148.181,right,1,148.183,149.18,0,10,10,18,1,stim/blank.png,stim/congRight.png,-1,right,0,0.721,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-22_09h13.52.660,ant_ver113,2025.2.3,MacIntel,59.24170616,125792,125792,,,,,149.182,150.031,0.85,150.032,154.031,right,1,154.031,155.031,0,11,11,23,1,stim/both.png,stim/neutralRight.png,1,right,0,0.721,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-22_09h13.52.660,ant_ver113,2025.2.3,MacIntel,59.24170616,125792,125792,,,,,155.032,155.731,0.7,155.732,159.731,left,1,159.733,160.731,0,12,12,20,1,stim/blank.png,stim/incongLeft.png,1,left,0,1.099,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-22_09h13.52.660,ant_ver113,2025.2.3,MacIntel,59.24170616,125792,125792,,,,,160.732,161.331,0.6,161.333,165.33,left,1,165.332,166.333,0,13,13,12,1,stim/lower.png,stim/congLeft.png,-1,left,0,0.584,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-22_09h13.52.660,ant_ver113,2025.2.3,MacIntel,59.24170616,125792,125792,,,,,166.336,167.531,1.2,167.533,171.531,left,1,171.536,172.531,0,14,14,15,1,stim/blank.png,stim/congLeft.png,-1,left,0,0.65,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-22_09h13.52.660,ant_ver113,2025.2.3,MacIntel,59.24170616,125792,125792,,,,,172.532,173.881,1.35,173.883,177.881,left,1,177.882,178.881,0,15,15,14,1,stim/centre.png,stim/neutralLeft.png,-1,left,0,0.554,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-22_09h13.52.660,ant_ver113,2025.2.3,MacIntel,59.24170616,125792,125792,,,,,178.882,180.181,1.3,180.182,184.181,left,1,184.183,185.18,0,16,16,21,1,stim/centre.png,stim/incongLeft.png,-1,left,0,0.59,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-22_09h13.52.660,ant_ver113,2025.2.3,MacIntel,59.24170616,125792,125792,,,,,185.181,186.431,1.25,186.432,190.43,right,1,190.432,191.43,0,17,17,7,1,stim/blank.png,stim/incongRight.png,-1,right,0,0.948,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-22_09h13.52.660,ant_ver113,2025.2.3,MacIntel,59.24170616,125792,125792,,,,,191.432,192.481,1.05,192.483,196.481,left,1,196.482,197.481,0,18,18,8,1,stim/upper.png,stim/neutralLeft.png,1,left,0,0.591,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-22_09h13.52.660,ant_ver113,2025.2.3,MacIntel,59.24170616,125792,125792,,,,,197.482,198.781,1.3,198.785,202.781,left,1,202.786,203.78,0,19,19,4,1,stim/centre.png,stim/congLeft.png,1,left,0,0.585,,,,,,,,,,,,,,,,,,,,
