location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
2,0,13.164,2026-02-24_21h18.12.414,ant_ver113,2025.2.3,Win32,119.9040767,13403,13403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,2026-02-24_21h18.12.414,ant_ver113,2025.2.3,Win32,119.9040767,13403,13403,13.164,27.981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,2026-02-24_21h18.12.414,ant_ver113,2025.2.3,Win32,119.9040767,13403,13403,,,27.981,55.591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,2026-02-24_21h18.12.414,ant_ver113,2025.2.3,Win32,119.9040767,13403,13403,,,,,55.604,56.799,1.2,56.799,60.797,left,1,0.476,,60.797,61.796,0,0,0,5,1,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
2,,,2026-02-24_21h18.12.414,ant_ver113,2025.2.3,Win32,119.9040767,13403,13403,,,,,61.798,62.796,1,62.797,66.795,right,0,0.334,,66.799,67.795,0,1,1,21,1,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
2,,,2026-02-24_21h18.12.414,ant_ver113,2025.2.3,Win32,119.9040767,13403,13403,,,,,67.798,69.094,1.3,69.095,73.095,right,1,0.424,,73.096,74.093,0,2,2,13,1,stim/both.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
2,,,2026-02-24_21h18.12.414,ant_ver113,2025.2.3,Win32,119.9040767,13403,13403,,,,,74.093,75.293,1.2,75.293,79.292,right,1,0.816,,79.293,80.291,0,3,3,11,1,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,,,,,,,,,,,,,,
2,,,2026-02-24_21h18.12.414,ant_ver113,2025.2.3,Win32,119.9040767,13403,13403,,,,,80.291,81.141,0.85,81.142,85.14,right,1,0.483,,85.14,86.14,0,4,4,0,1,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
2,,,2026-02-24_21h18.12.414,ant_ver113,2025.2.3,Win32,119.9040767,13403,13403,,,,,86.14,87.639,1.5,87.64,91.638,right,1,0.424,,91.638,92.638,0,5,5,2,1,stim/centre.png,stim/congRight.png,1,right,0,,,,,,,,,,,,,,,,,,,
2,,,2026-02-24_21h18.12.414,ant_ver113,2025.2.3,Win32,119.9040767,13403,13403,,,,,92.639,93.937,1.3,93.938,97.937,right,1,0.633,,97.937,98.937,0,6,6,19,1,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
2,,,2026-02-24_21h18.12.414,ant_ver113,2025.2.3,Win32,119.9040767,13403,13403,,,,,98.939,100.236,1.3,100.237,104.234,left,1,0.51,,104.238,105.235,0,7,7,1,1,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
