PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
9.99999E-05,13.7541,2026-01-20_12h46.58.407,ant_ver113,2025.2.3,MacIntel,59.88023952,129866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2026-01-20_12h46.58.407,ant_ver113,2025.2.3,MacIntel,59.88023952,129866,13.7543,37.7047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2026-01-20_12h46.58.407,ant_ver113,2025.2.3,MacIntel,59.88023952,129866,,,37.7048,69.0883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2026-01-20_12h46.58.407,ant_ver113,2025.2.3,MacIntel,59.88023952,129866,,,,,69.11,69.9061,0.8,69.9074,73.9051,left,1,0.9242,,73.9053,74.9052,0,0,0,17,1,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_12h46.58.407,ant_ver113,2025.2.3,MacIntel,59.88023952,129866,,,,,74.9061,76.3058,1.4,76.3066,80.306,left,0,0.5358,,80.3074,81.3052,0,1,1,11,1,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_12h46.58.407,ant_ver113,2025.2.3,MacIntel,59.88023952,129866,,,,,81.3058,81.8561,0.55,81.8567,85.8563,left,1,0.5416,,85.8573,86.8562,0,2,2,12,1,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_12h46.58.407,ant_ver113,2025.2.3,MacIntel,59.88023952,129866,,,,,86.8569,87.7552,0.9,87.7559,91.7563,left,1,0.885,,91.7572,92.7552,0,3,3,21,1,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_12h46.58.407,ant_ver113,2025.2.3,MacIntel,59.88023952,129866,,,,,92.7558,93.6563,0.9,93.6569,97.6565,right,1,0.5394,,97.6572,98.6563,0,4,4,13,1,stim/both.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_12h46.58.407,ant_ver113,2025.2.3,MacIntel,59.88023952,129866,,,,,98.6569,99.4556,0.8,99.4562,103.4566,left,1,0.6668,,103.4579,104.4559,0,5,5,1,1,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_12h46.58.407,ant_ver113,2025.2.3,MacIntel,59.88023952,129866,,,,,104.4564,105.2066,0.75,105.2074,109.2068,left,1,0.6491,,109.2076,110.2067,0,6,6,22,1,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_12h46.58.407,ant_ver113,2025.2.3,MacIntel,59.88023952,129866,,,,,110.2072,111.4068,1.2,111.4076,115.4069,right,1,0.7176,,115.4078,116.406,0,7,7,19,1,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_12h46.58.407,ant_ver113,2025.2.3,MacIntel,59.88023952,129866,,,,,116.4066,117.6569,1.25,117.6578,121.657,left,1,0.6072,,121.6586,122.6573,0,8,8,10,1,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_12h46.58.407,ant_ver113,2025.2.3,MacIntel,59.88023952,129866,,,,,122.6578,123.407,0.75,123.4077,127.4072,left,1,0.5864,,127.4083,128.4073,0,9,9,9,1,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_12h46.58.407,ant_ver113,2025.2.3,MacIntel,59.88023952,129866,,,,,128.4079,128.8573,0.45,128.8579,132.8574,left,1,0.4346,,132.8584,133.8574,0,10,10,8,1,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_12h46.58.407,ant_ver113,2025.2.3,MacIntel,59.88023952,129866,,,,,133.858,134.3574,0.5,134.3581,138.3576,left,1,0.5671,,138.3586,139.3575,0,11,11,5,1,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_12h46.58.407,ant_ver113,2025.2.3,MacIntel,59.88023952,129866,,,,,139.3579,140.9075,1.55,140.9085,144.9076,right,1,0.5337,,144.9084,145.9076,0,12,12,0,1,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_12h46.58.407,ant_ver113,2025.2.3,MacIntel,59.88023952,129866,,,,,145.9082,146.6578,0.75,146.6585,150.658,right,1,0.5012,,150.6589,151.6579,0,13,13,2,1,stim/centre.png,stim/congRight.png,1,right,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_12h46.58.407,ant_ver113,2025.2.3,MacIntel,59.88023952,129866,,,,,151.6585,152.4578,0.8,152.4585,156.458,left,1,0.5382,,156.4587,157.458,0,14,14,6,1,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_12h46.58.407,ant_ver113,2025.2.3,MacIntel,59.88023952,129866,,,,,157.4585,158.608,1.15,158.6087,162.6081,left,1,0.4508,,162.609,163.6082,0,15,15,4,1,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_12h46.58.407,ant_ver113,2025.2.3,MacIntel,59.88023952,129866,,,,,163.6088,164.6081,1,164.6088,168.6083,right,1,0.6306,,168.6091,169.6074,0,16,16,7,1,stim/blank.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_12h46.58.407,ant_ver113,2025.2.3,MacIntel,59.88023952,129866,,,,,169.6079,170.6583,1.05,170.659,174.6585,left,1,0.5547,,174.6596,175.6584,0,17,17,15,1,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_12h46.58.407,ant_ver113,2025.2.3,MacIntel,59.88023952,129866,,,,,175.6588,176.2587,0.6,176.2594,180.2587,right,1,0.3877,,180.2597,181.2586,0,18,18,18,1,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_12h46.58.407,ant_ver113,2025.2.3,MacIntel,59.88023952,129866,,,,,181.259,182.4585,1.2,182.4592,186.4588,left,0,0.405,,186.4597,187.4588,0,19,19,3,1,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_12h46.58.407,ant_ver113,2025.2.3,MacIntel,59.88023952,129866,,,,,187.4593,188.4087,0.95,188.4095,192.409,right,0,0.6894,,192.4091,193.409,0,20,20,20,1,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_12h46.58.407,ant_ver113,2025.2.3,MacIntel,59.88023952,129866,,,,,193.4097,194.8589,1.45,194.8598,198.8592,right,1,0.5856,,198.8602,199.8592,0,21,21,23,1,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_12h46.58.407,ant_ver113,2025.2.3,MacIntel,59.88023952,129866,,,,,199.8597,200.9092,1.05,200.9101,204.9093,left,1,0.6142,,204.9102,205.9092,0,22,22,14,1,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_12h46.58.407,ant_ver113,2025.2.3,MacIntel,59.88023952,129866,,,,,205.9099,206.9095,1,206.9102,210.9096,left,1,0.6673,,210.9108,211.9085,0,23,23,16,1,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-20_12h46.58.407,ant_ver113,2025.2.3,MacIntel,59.88023952,129866,,,,,,,,,,,,,,,,,,,,,,,,,,211.9091,224.2263,space,2.3065,,,,,,,,,,,,,,,
,,2026-01-20_12h46.58.407,ant_ver113,2025.2.3,MacIntel,59.88023952,129866,,,,,224.2346,225.4265,1.2,225.4273,229.4267,right,1,0.5823,,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,,,,,,0,0,0,39,1,,,,,,,,,
,,2026-01-20_12h46.58.407,ant_ver113,2025.2.3,MacIntel,59.88023952,129866,,,,,229.4275,230.3766,0.95,230.3773,234.3767,left,1,0.6421,,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,,,,,,0,1,1,37,1,,,,,,,,,
,,2026-01-20_12h46.58.407,ant_ver113,2025.2.3,MacIntel,59.88023952,129866,,,,,234.3772,235.4266,1.05,235.4274,239.4258,right,1,0.5547,,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,,,,,,0,2,2,43,1,,,,,,,,,
,,2026-01-20_12h46.58.407,ant_ver113,2025.2.3,MacIntel,59.88023952,129866,,,,,239.4264,240.3258,0.9,240.3264,244.327,right,1,0.5085,,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,,,,,,0,3,3,27,1,,,,,,,,,
,,2026-01-20_12h46.58.407,ant_ver113,2025.2.3,MacIntel,59.88023952,129866,,,,,244.3275,245.8771,1.55,245.8779,249.8769,left,1,0.5729,,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,0,4,4,15,1,,,,,,,,,
,,2026-01-20_12h46.58.407,ant_ver113,2025.2.3,MacIntel,59.88023952,129866,,,,,249.8774,251.4262,1.55,251.4268,255.4273,left,1,0.6734,,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,,,,,,0,5,5,46,1,,,,,,,,,
