location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,resp.rt,resp.duration,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
1,0.0002,11.6173,2026-02-25_16h21.21.473,ant_ver113,2025.2.3,MacIntel,59.88023952,130007,130007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-25_16h21.21.473,ant_ver113,2025.2.3,MacIntel,59.88023952,130007,130007,11.6175,40.0498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-25_16h21.21.473,ant_ver113,2025.2.3,MacIntel,59.88023952,130007,130007,,,40.05,67.7995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-25_16h21.21.473,ant_ver113,2025.2.3,MacIntel,59.88023952,130007,130007,,,,,67.8203,68.3159,0.5,68.3169,72.3159,,0,72.3161,73.3158,0,0,0,13,1,stim/both.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-25_16h21.21.473,ant_ver113,2025.2.3,MacIntel,59.88023952,130007,130007,,,,,73.3167,74.2156,0.9,74.2163,78.2155,left,1,78.2165,79.2157,0,1,1,14,1,stim/centre.png,stim/neutralLeft.png,-1,left,0,1.35,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-25_16h21.21.473,ant_ver113,2025.2.3,MacIntel,59.88023952,130007,130007,,,,,79.2163,79.9146,0.7,79.9153,83.9146,left,1,83.9156,84.9155,0,2,2,1,1,stim/both.png,stim/incongLeft.png,1,left,0,1.0208,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-25_16h21.21.473,ant_ver113,2025.2.3,MacIntel,59.88023952,130007,130007,,,,,84.916,86.1646,1.25,86.1653,90.1655,right,1,90.1666,91.1645,0,3,3,11,1,stim/upper.png,stim/incongRight.png,1,right,0,0.7832,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-25_16h21.21.473,ant_ver113,2025.2.3,MacIntel,59.88023952,130007,130007,,,,,91.165,92.6154,1.45,92.6161,96.6155,left,1,96.6164,97.6154,0,4,4,12,1,stim/lower.png,stim/congLeft.png,-1,left,0,0.7879,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-25_16h21.21.473,ant_ver113,2025.2.3,MacIntel,59.88023952,130007,130007,,,,,97.6159,98.3645,0.75,98.3652,102.3645,right,1,102.3655,103.3655,0,5,5,18,1,stim/blank.png,stim/congRight.png,-1,right,0,0.7148,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-25_16h21.21.473,ant_ver113,2025.2.3,MacIntel,59.88023952,130007,130007,,,,,103.3659,104.1155,0.75,104.1162,108.1144,left,1,108.1155,109.1154,0,6,6,4,1,stim/centre.png,stim/congLeft.png,1,left,0,0.8836,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-25_16h21.21.473,ant_ver113,2025.2.3,MacIntel,59.88023952,130007,130007,,,,,109.1159,109.7655,0.65,109.7662,113.7654,right,1,113.7665,114.7653,0,7,7,2,1,stim/centre.png,stim/congRight.png,1,right,0,0.6188,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-25_16h21.21.473,ant_ver113,2025.2.3,MacIntel,59.88023952,130007,130007,,,,,114.7659,115.2653,0.5,115.266,119.2653,right,1,119.2662,120.2645,0,8,8,0,1,stim/centre.png,stim/congRight.png,-1,right,0,0.6655,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-25_16h21.21.473,ant_ver113,2025.2.3,MacIntel,59.88023952,130007,130007,,,,,120.265,121.0153,0.75,121.016,125.0153,left,1,125.0154,126.0153,0,9,9,5,1,stim/both.png,stim/congLeft.png,-1,left,0,0.6657,,,,,,,,,,,,,,,,,,,,
