location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,resp.rt,resp.duration,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
1,0.0002,16.2704,2026-02-20_16h33.23.859,ant_ver113,2025.2.3,MacIntel,119.047619,130086,130086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-20_16h33.23.859,ant_ver113,2025.2.3,MacIntel,119.047619,130086,130086,16.2707,54.2696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-20_16h33.23.859,ant_ver113,2025.2.3,MacIntel,119.047619,130086,130086,,,54.2697,83.7279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-20_16h33.23.859,ant_ver113,2025.2.3,MacIntel,119.047619,130086,130086,,,,,83.7493,84.5442,0.8,84.5448,88.5444,,0,88.5445,89.5446,0,0,0,4,1,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-20_16h33.23.859,ant_ver113,2025.2.3,MacIntel,119.047619,130086,130086,,,,,89.5452,90.3943,0.85,90.3948,94.3941,right,1,94.3949,95.3942,0,1,1,2,1,stim/centre.png,stim/congRight.png,1,right,0,1.4776,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-20_16h33.23.859,ant_ver113,2025.2.3,MacIntel,119.047619,130086,130086,,,,,95.3946,96.6438,1.25,96.6444,100.6443,,0,100.645,101.6441,0,2,2,17,1,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-20_16h33.23.859,ant_ver113,2025.2.3,MacIntel,119.047619,130086,130086,,,,,101.6447,102.7944,1.15,102.7951,106.7941,left,1,106.7947,107.7943,0,3,3,5,1,stim/both.png,stim/congLeft.png,-1,left,0,1.3937,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-20_16h33.23.859,ant_ver113,2025.2.3,MacIntel,119.047619,130086,130086,,,,,107.7949,109.3442,1.55,109.3447,113.3443,left,1,113.345,114.3441,0,4,4,9,1,stim/centre.png,stim/congLeft.png,-1,left,0,0.9424,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-20_16h33.23.859,ant_ver113,2025.2.3,MacIntel,119.047619,130086,130086,,,,,114.3445,115.8942,1.55,115.8947,119.8941,right,1,119.8946,120.8942,0,5,5,23,1,stim/both.png,stim/neutralRight.png,1,right,0,1.1311,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-20_16h33.23.859,ant_ver113,2025.2.3,MacIntel,119.047619,130086,130086,,,,,120.8946,121.9934,1.1,121.9939,125.9944,,0,125.9954,126.9941,0,6,6,10,1,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,,,
