location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,resp.rt,resp.duration,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran
1,,,2026-03-04_03h39.57.506,ant_ver113,2025.2.3,MacIntel,62.5,129955,129955,,,,,293.5,294.2,0.7,294.2,298.2,right,0,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,0.387,,,,,,,0,14,14,12,1
1,,,2026-03-04_03h39.57.506,ant_ver113,2025.2.3,MacIntel,62.5,129955,129955,,,,,298.2,298.649,0.45,298.65,302.65,left,1,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,0.832,,,,,,,0,15,15,20,1
1,,,2026-03-04_03h39.57.506,ant_ver113,2025.2.3,MacIntel,62.5,129955,129955,,,,,302.65,303.2,0.55,303.2,307.2,right,1,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,0.368,,,,,,,0,16,16,43,1
1,,,2026-03-04_03h39.57.506,ant_ver113,2025.2.3,MacIntel,62.5,129955,129955,,,,,307.201,308.55,1.35,308.551,312.55,left,0,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,0.685,,,,,,,0,17,17,3,1
1,,,2026-03-04_03h39.57.506,ant_ver113,2025.2.3,MacIntel,62.5,129955,129955,,,,,312.551,313.1,0.55,313.101,317.101,left,1,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,0.969,,,,,,,0,18,18,8,1
1,,,2026-03-04_03h39.57.506,ant_ver113,2025.2.3,MacIntel,62.5,129955,129955,,,,,317.101,317.65,0.55,317.651,321.651,left,1,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,0.97,,,,,,,0,19,19,17,1
1,,,2026-03-04_03h39.57.506,ant_ver113,2025.2.3,MacIntel,62.5,129955,129955,,,,,321.651,322.601,0.95,322.601,326.601,right,0,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,0.657,,,,,,,0,20,20,21,1
1,,,2026-03-04_03h39.57.506,ant_ver113,2025.2.3,MacIntel,62.5,129955,129955,,,,,326.601,327.651,1.05,327.651,331.651,left,1,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,0.802,,,,,,,0,21,21,46,1
1,,,2026-03-04_03h39.57.506,ant_ver113,2025.2.3,MacIntel,62.5,129955,129955,,,,,331.651,332.851,1.2,332.852,336.851,left,1,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,0.636,,,,,,,0,22,22,38,1
1,,,2026-03-04_03h39.57.506,ant_ver113,2025.2.3,MacIntel,62.5,129955,129955,,,,,336.852,337.951,1.1,337.952,341.952,left,0,,,,,,,,stim/blank.png,stim/incongRight.png,-1,right,0,0.723,,,,,,,0,23,23,7,1
1,,,2026-03-04_03h39.57.506,ant_ver113,2025.2.3,MacIntel,62.5,129955,129955,,,,,341.952,343.151,1.2,343.152,347.151,right,1,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,0.742,,,,,,,0,24,24,23,1
1,,,2026-03-04_03h39.57.506,ant_ver113,2025.2.3,MacIntel,62.5,129955,129955,,,,,347.152,347.751,0.6,347.752,351.751,left,1,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,0.766,,,,,,,0,25,25,6,1
1,,,2026-03-04_03h39.57.506,ant_ver113,2025.2.3,MacIntel,62.5,129955,129955,,,,,351.752,352.702,0.95,352.702,356.702,right,1,,,,,,,,stim/centre.png,stim/congRight.png,-1,right,0,0.717,,,,,,,0,26,26,0,1
1,,,2026-03-04_03h39.57.506,ant_ver113,2025.2.3,MacIntel,62.5,129955,129955,,,,,356.703,357.652,0.95,357.653,361.652,left,1,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,1.31,,,,,,,0,27,27,5,1
1,,,2026-03-04_03h39.57.506,ant_ver113,2025.2.3,MacIntel,62.5,129955,129955,,,,,361.653,362.352,0.7,362.353,366.353,left,1,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,0.553,,,,,,,0,28,28,15,1
1,,,2026-03-04_03h39.57.506,ant_ver113,2025.2.3,MacIntel,62.5,129955,129955,,,,,366.353,367.403,1.05,367.403,371.403,left,1,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,0.487,,,,,,,0,29,29,14,1
1,,,2026-03-04_03h39.57.506,ant_ver113,2025.2.3,MacIntel,62.5,129955,129955,,,,,371.403,372.452,1.05,372.453,376.453,right,1,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,0.633,,,,,,,0,30,30,47,1
1,,,2026-03-04_03h39.57.506,ant_ver113,2025.2.3,MacIntel,62.5,129955,129955,,,,,376.453,377.353,0.9,377.354,381.353,right,1,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,0.643,,,,,,,0,31,31,27,1
1,,,2026-03-04_03h39.57.506,ant_ver113,2025.2.3,MacIntel,62.5,129955,129955,,,,,381.354,382.754,1.4,382.755,386.753,left,0,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,0.653,,,,,,,0,32,32,40,1
1,,,2026-03-04_03h39.57.506,ant_ver113,2025.2.3,MacIntel,62.5,129955,129955,,,,,386.754,388.103,1.35,388.104,392.104,left,1,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,0.82,,,,,,,0,33,33,34,1
1,,,2026-03-04_03h39.57.506,ant_ver113,2025.2.3,MacIntel,62.5,129955,129955,,,,,392.104,393.153,1.05,393.154,397.154,left,1,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,0.552,,,,,,,0,34,34,4,1
1,,,2026-03-04_03h39.57.506,ant_ver113,2025.2.3,MacIntel,62.5,129955,129955,,,,,397.154,397.554,0.4,397.554,401.554,right,1,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,0.725,,,,,,,0,35,35,36,1
1,,,2026-03-04_03h39.57.506,ant_ver113,2025.2.3,MacIntel,62.5,129955,129955,,,,,401.554,402.804,1.25,402.804,406.804,right,0,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,0.316,,,,,,,0,36,36,16,1
1,,,2026-03-04_03h39.57.506,ant_ver113,2025.2.3,MacIntel,62.5,129955,129955,,,,,406.804,407.454,0.65,407.455,411.454,,0,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,,,,,,,,0,37,37,13,1
1,,,2026-03-04_03h39.57.506,ant_ver113,2025.2.3,MacIntel,62.5,129955,129955,,,,,411.455,412.254,0.8,412.255,416.254,right,0,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,0.432,,,,,,,0,38,38,33,1
1,,,2026-03-04_03h39.57.506,ant_ver113,2025.2.3,MacIntel,62.5,129955,129955,,,,,416.255,417.304,1.05,417.305,421.305,right,1,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,0.716,,,,,,,0,39,39,29,1
1,,,2026-03-04_03h39.57.506,ant_ver113,2025.2.3,MacIntel,62.5,129955,129955,,,,,421.305,422.405,1.1,422.405,426.405,left,1,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,0.518,,,,,,,0,40,40,22,1
1,,,2026-03-04_03h39.57.506,ant_ver113,2025.2.3,MacIntel,62.5,129955,129955,,,,,426.405,427.105,0.7,427.105,431.105,right,1,,,,,,,,stim/centre.png,stim/neutralRight.png,-1,right,0,0.356,,,,,,,0,41,41,35,1
1,,,2026-03-04_03h39.57.506,ant_ver113,2025.2.3,MacIntel,62.5,129955,129955,,,,,431.105,432.055,0.95,432.056,436.054,right,0,,,,,,,,stim/lower.png,stim/incongLeft.png,-1,left,0,1.019,,,,,,,0,42,42,10,1
1,,,2026-03-04_03h39.57.506,ant_ver113,2025.2.3,MacIntel,62.5,129955,129955,,,,,436.055,436.505,0.45,436.506,440.505,left,1,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,0.699,,,,,,,0,43,43,42,1
1,,,2026-03-04_03h39.57.506,ant_ver113,2025.2.3,MacIntel,62.5,129955,129955,,,,,440.506,441.355,0.85,441.356,445.356,left,0,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,0.908,,,,,,,0,44,44,11,1
1,,,2026-03-04_03h39.57.506,ant_ver113,2025.2.3,MacIntel,62.5,129955,129955,,,,,445.356,446.008,0.65,446.008,450.479,,0,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,,,0,45,45,9,1
1,,,2026-03-04_03h39.57.506,ant_ver113,2025.2.3,MacIntel,62.5,129955,129955,,,,,450.479,450.53,0.4,450.53,454.523,left,1,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,0.554,,,,,,,0,46,46,1,1
