PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,resp.rt,resp.duration,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,97.8858,99.1849,1.3,99.1857,103.1849,right,1,103.1857,104.185,0,9,9,13,1,stim/both.png,stim/congRight.png,-1,right,0,0.6998,,,,,,,,,,,,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,104.1855,105.0849,0.9,105.0856,109.0848,left,1,109.0857,110.0841,0,10,10,22,1,stim/centre.png,stim/neutralLeft.png,1,left,0,0.8702,,,,,,,,,,,,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,110.0846,110.6349,0.55,110.6356,114.635,left,1,114.6357,115.6338,0,11,11,12,1,stim/lower.png,stim/congLeft.png,-1,left,0,0.7016,,,,,,,,,,,,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,115.6342,116.4338,0.8,116.4344,120.4338,left,1,120.4346,121.4348,0,12,12,4,1,stim/centre.png,stim/congLeft.png,1,left,0,0.805,,,,,,,,,,,,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,121.4353,121.8348,0.4,121.8354,125.8348,left,1,125.8357,126.8346,0,13,13,10,1,stim/lower.png,stim/incongLeft.png,-1,left,0,0.6272,,,,,,,,,,,,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,126.8351,127.4847,0.65,127.4855,131.4848,left,1,131.4855,132.4847,0,14,14,16,1,stim/blank.png,stim/incongLeft.png,-1,left,0,0.5877,,,,,,,,,,,,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,132.4851,132.9848,0.5,132.9855,136.9847,left,1,136.9856,137.9836,0,15,15,14,1,stim/centre.png,stim/neutralLeft.png,-1,left,0,0.611,,,,,,,,,,,,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,137.984,138.7347,0.75,138.7353,142.7338,left,1,142.7347,143.7346,0,16,16,1,1,stim/both.png,stim/incongLeft.png,1,left,0,0.7242,,,,,,,,,,,,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,143.735,144.3345,0.6,144.3352,148.3346,left,1,148.3355,149.3346,0,17,17,15,1,stim/blank.png,stim/congLeft.png,-1,left,0,0.5105,,,,,,,,,,,,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,149.3352,150.4345,1.1,150.4351,154.4345,left,1,154.4352,155.4346,0,18,18,17,1,stim/both.png,stim/neutralLeft.png,-1,left,0,0.5654,,,,,,,,,,,,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,155.4352,156.1344,0.7,156.1348,160.1345,right,1,160.1353,161.1344,0,19,19,2,1,stim/centre.png,stim/congRight.png,1,right,0,0.7103,,,,,,,,,,,,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,161.1348,161.8345,0.7,161.8351,165.8336,right,1,165.8344,166.8345,0,20,20,18,1,stim/blank.png,stim/congRight.png,-1,right,0,0.6868,,,,,,,,,,,,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,166.835,167.2836,0.45,167.2842,171.2845,left,1,171.2854,172.2845,0,21,21,8,1,stim/upper.png,stim/neutralLeft.png,1,left,0,0.5314,,,,,,,,,,,,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,172.2851,173.4336,1.15,173.4343,177.4335,left,1,177.4343,178.4344,0,22,22,6,1,stim/blank.png,stim/congLeft.png,1,left,0,0.5489,,,,,,,,,,,,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,178.4349,179.8844,1.45,179.8852,183.8843,right,1,183.8852,184.8845,0,23,23,3,1,stim/both.png,stim/incongRight.png,-1,right,0,1.1153,,,,,,,,,,,,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,,,,,,,,,,,,,,,,,,,,,,184.8852,196.4514,space,1.5334,,,,,,,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,196.4633,197.7011,1.25,197.7018,201.7009,,0,,,,,,,,stim/both.png,stim/incongRight.png,1,right,0,,,,,,,,0,0,0,44,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,201.7017,202.6002,0.9,202.6008,206.6009,left,1,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,0.581,,,,,,,0,1,1,38,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,206.6015,207.7509,1.15,207.7516,211.7509,left,1,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,0.7992,,,,,,,0,2,2,32,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,211.7514,212.1509,0.4,212.1515,216.151,right,1,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,0.9172,,,,,,,0,3,3,41,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,216.1515,216.6009,0.45,216.6017,220.6009,left,1,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,0.6673,,,,,,,0,4,4,37,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,220.6014,221.6008,1,221.6015,225.6008,left,1,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,0.7509,,,,,,,0,5,5,12,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,225.6013,226.4008,0.8,226.4014,230.4009,right,1,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,0.5824,,,,,,,0,6,6,29,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,230.4015,231.8508,1.45,231.8514,235.8508,left,1,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,0.5432,,,,,,,0,7,7,31,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,235.8514,237.3509,1.5,237.3517,241.3499,right,1,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,0.6325,,,,,,,0,8,8,11,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,241.3505,242.8008,1.45,242.8015,246.7998,left,1,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,0.5534,,,,,,,0,9,9,20,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,246.8003,248.3008,1.5,248.3015,252.3007,left,1,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,0.7146,,,,,,,0,10,10,6,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,252.3011,252.7501,0.45,252.7508,256.7507,left,1,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,0.6552,,,,,,,0,11,11,9,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,256.7512,258.2007,1.45,258.2016,262.2007,right,1,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,0.7146,,,,,,,0,12,12,23,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,262.2013,263,0.8,263.0007,267.0006,right,1,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,0.907,,,,,,,0,13,13,3,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,267.0012,267.5005,0.5,267.5014,271.5006,left,1,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,0.6323,,,,,,,0,14,14,8,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,271.501,272.7505,1.25,272.7513,276.75,left,1,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,0.7316,,,,,,,0,15,15,5,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,276.7501,277.9006,1.15,277.9012,281.9006,right,1,,,,,,,,stim/centre.png,stim/neutralRight.png,-1,right,0,0.5664,,,,,,,0,16,16,35,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,281.9013,283.0505,1.15,283.0513,287.0503,left,1,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,0.7251,,,,,,,0,17,17,15,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,287.0506,287.9505,0.9,287.9511,291.9506,right,1,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,0.5179,,,,,,,0,18,18,13,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,291.9511,292.4505,0.5,292.4511,296.4504,right,1,,,,,,,,stim/centre.png,stim/incongRight.png,1,right,0,0.993,,,,,,,0,19,19,26,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,296.451,297.3004,0.85,297.301,301.3003,left,1,,,,,,,,stim/lower.png,stim/incongLeft.png,-1,left,0,0.6325,,,,,,,0,20,20,10,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,301.3008,301.7504,0.45,301.751,305.7502,right,1,,,,,,,,stim/blank.png,stim/incongRight.png,-1,right,0,0.6151,,,,,,,0,21,21,7,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,305.7505,306.1503,0.4,306.1509,310.1505,right,1,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,0.6864,,,,,,,0,22,22,2,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,310.151,311.2005,1.05,311.2011,315.1994,right,1,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,0.5155,,,,,,,0,23,23,47,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,315.2,315.9504,0.75,315.951,319.9504,right,1,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,0.6221,,,,,,,0,24,24,19,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,319.9509,320.5503,0.6,320.551,324.5493,left,1,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,0.5262,,,,,,,0,25,25,24,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,324.5498,325.9993,1.45,326,330.0003,left,1,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,0.8508,,,,,,,0,26,26,21,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,330.0009,330.4003,0.4,330.401,334.4002,right,1,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,0.4818,,,,,,,0,27,27,27,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,334.4007,335.2002,0.8,335.2009,339.2002,left,1,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,0.764,,,,,,,0,28,28,22,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,339.2007,339.7001,0.5,339.7008,343.6994,right,1,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,0.5025,,,,,,,0,29,29,39,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,343.6998,344.3502,0.65,344.3508,348.3502,right,1,,,,,,,,stim/centre.png,stim/incongRight.png,-1,right,0,0.8823,,,,,,,0,30,30,25,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,348.3507,348.9492,0.6,348.9497,352.9501,left,1,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,0.9338,,,,,,,0,31,31,46,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,352.9507,354.5001,1.55,354.5008,358.5001,right,1,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,0.665,,,,,,,0,32,32,45,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,358.5006,359,0.5,359.0006,363.0001,left,1,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,0.6835,,,,,,,0,33,33,14,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,363.0006,363.4501,0.45,363.4507,367.45,right,1,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,0.6424,,,,,,,0,34,34,18,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,367.4505,368.5001,1.05,368.5007,372.5,right,1,,,,,,,,stim/upper.png,stim/congRight.png,1,right,0,0.9176,,,,,,,0,35,35,30,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,372.5005,373.9497,1.45,373.9502,377.9499,left,1,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,0.6155,,,,,,,0,36,36,4,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,377.9504,378.7999,0.85,378.8004,382.8,right,1,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,0.3991,,,,,,,0,37,37,28,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,382.8006,384.1491,1.35,384.1498,388.1499,left,1,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,0.7984,,,,,,,0,38,38,17,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,388.1504,388.8999,0.75,388.9006,392.8998,left,1,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,0.6449,,,,,,,0,39,39,1,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,392.9003,393.5498,0.65,393.5505,397.5499,left,1,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,1.1936,,,,,,,0,40,40,16,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,397.5504,398.1999,0.65,398.2006,402.1999,right,1,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,0.6494,,,,,,,0,41,41,43,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,402.2004,403.0989,0.9,403.0996,407.0989,left,1,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,0.6752,,,,,,,0,42,42,34,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,407.0994,407.5998,0.5,407.6004,411.5997,right,1,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,0.8093,,,,,,,0,43,43,36,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,411.6003,412.4997,0.9,412.5004,416.4996,right,1,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,1.3811,,,,,,,0,44,44,40,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,416.5002,417.3493,0.85,417.35,421.3498,left,1,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,0.849,,,,,,,0,45,45,33,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,421.3511,422.5997,1.25,422.6008,426.5997,right,1,,,,,,,,stim/centre.png,stim/congRight.png,-1,right,0,0.7719,,,,,,,0,46,46,0,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,426.6002,428.0497,1.45,428.0505,432.0496,left,1,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,0.7591,,,,,,,0,47,47,42,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,432.0501,432.5488,0.5,432.5495,436.5496,right,1,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,0.7912,,,,,,,1,0,48,18,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,436.5502,437.1996,0.65,437.2003,441.1996,left,1,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,0.7383,,,,,,,1,1,49,42,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,441.2001,442.0987,0.9,442.0995,446.0993,left,1,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,0.8874,,,,,,,1,2,50,1,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,446.0997,447.6496,1.55,447.6504,451.6495,right,1,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,0.8149,,,,,,,1,3,51,19,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,451.6501,453.1996,1.55,453.2001,457.1995,left,1,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,0.6422,,,,,,,1,4,52,32,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,457.2,457.7495,0.55,457.7501,461.7496,left,1,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,0.8839,,,,,,,1,5,53,4,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,461.7501,462.8994,1.15,462.9001,466.8994,left,1,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,0.6165,,,,,,,1,6,54,5,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,466.8999,467.9494,1.05,467.95,471.9494,right,1,,,,,,,,stim/both.png,stim/incongRight.png,1,right,0,0.8603,,,,,,,1,7,55,44,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,471.9499,473.0494,1.1,473.0501,477.0494,left,1,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,0.4995,,,,,,,1,8,56,12,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,477.0499,478.5494,1.5,478.5501,482.5494,left,1,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,0.5489,,,,,,,1,9,57,14,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,482.55,483.1995,0.65,483.2003,487.1993,left,1,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,0.6321,,,,,,,1,10,58,6,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,487.2,487.9993,0.8,488.0001,491.9993,left,1,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,0.5741,,,,,,,1,11,59,17,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,491.9998,492.9993,1,493,496.999,right,1,,,,,,,,stim/blank.png,stim/incongRight.png,-1,right,0,0.6529,,,,,,,1,12,60,7,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,496.9994,497.5492,0.55,497.5499,501.5494,right,1,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,0.5358,,,,,,,1,13,61,28,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,501.5498,502.7493,1.2,502.75,506.7491,right,1,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,0.5823,,,,,,,1,14,62,3,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,506.7496,507.7492,1,507.7499,511.7492,right,1,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,0.5987,,,,,,,1,15,63,39,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,511.7497,513.2491,1.5,513.2498,517.2491,right,1,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,0.6504,,,,,,,1,16,64,41,1,,,,,,,,,
,,2026-01-20_13h43.30.902,ant_ver113,2025.2.3,MacIntel,59.88023952,122105,,,,,517.2497,518.6491,1.4,518.6498,522.6491,left,1,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,0.7327,,,,,,,1,17,65,37,1,,,,,,,,,
