location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,resp.rt,resp.duration,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
1,0.0005,11.6154,2026-03-06_20h19.16.247,ant_ver113,2025.2.3,MacIntel,57.80346821,129868,129868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-06_20h19.16.247,ant_ver113,2025.2.3,MacIntel,57.80346821,129868,129868,11.6159,26.3221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-06_20h19.16.247,ant_ver113,2025.2.3,MacIntel,57.80346821,129868,129868,,,26.3223,250.0413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-06_20h19.16.247,ant_ver113,2025.2.3,MacIntel,57.80346821,129868,129868,,,,,250.0754,251.2236,1.15,251.2265,255.2206,,0,255.2209,256.2204,0,0,0,3,1,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-06_20h19.16.247,ant_ver113,2025.2.3,MacIntel,57.80346821,129868,129868,,,,,256.2221,256.8199,0.6,256.8206,260.8166,right,1,260.8176,261.8148,0,1,1,18,1,stim/blank.png,stim/congRight.png,-1,right,0,0.6766,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-06_20h19.16.247,ant_ver113,2025.2.3,MacIntel,57.80346821,129868,129868,,,,,261.8152,262.5655,0.75,262.5668,266.563,right,1,266.5638,267.5625,0,2,2,23,1,stim/both.png,stim/neutralRight.png,1,right,0,0.876,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-06_20h19.16.247,ant_ver113,2025.2.3,MacIntel,57.80346821,129868,129868,,,,,267.5632,268.6114,1.05,268.612,272.608,left,1,272.6088,273.6075,0,3,3,22,1,stim/centre.png,stim/neutralLeft.png,1,left,0,0.8832,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-06_20h19.16.247,ant_ver113,2025.2.3,MacIntel,57.80346821,129868,129868,,,,,273.6081,274.4078,0.8,274.4087,278.4085,left,1,278.4095,279.4044,0,4,4,17,1,stim/both.png,stim/neutralLeft.png,-1,left,0,0.6634,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-06_20h19.16.247,ant_ver113,2025.2.3,MacIntel,57.80346821,129868,129868,,,,,279.4052,280.3038,0.9,280.3045,284.3002,left,1,284.3015,285.2996,0,5,5,6,1,stim/blank.png,stim/congLeft.png,1,left,0,0.7105,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-06_20h19.16.247,ant_ver113,2025.2.3,MacIntel,57.80346821,129868,129868,,,,,285.3002,285.7,0.4,285.7009,289.7038,left,1,289.7046,290.6971,0,6,6,14,1,stim/centre.png,stim/neutralLeft.png,-1,left,0,0.5633,,,,,,,,,,,,,,,,,,,,
