location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
1,0.0002,12.4138,2026-03-03_16h36.14.221,ant_ver113,2025.2.3,MacIntel,60.24096386,120845,120845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-03_16h36.14.221,ant_ver113,2025.2.3,MacIntel,60.24096386,120845,120845,12.414,31.8805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-03_16h36.14.221,ant_ver113,2025.2.3,MacIntel,60.24096386,120845,120845,,,31.8808,44.4137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-03-03_16h36.14.221,ant_ver113,2025.2.3,MacIntel,60.24096386,120845,120845,,,,,44.4322,45.7302,1.3,45.7312,49.7303,right,0,0.4824,,49.7306,50.7302,0,0,0,21,1,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-03_16h36.14.221,ant_ver113,2025.2.3,MacIntel,60.24096386,120845,120845,,,,,50.7309,51.5798,0.85,51.5806,55.5797,right,1,0.7448,,55.5807,56.58,0,1,1,2,1,stim/centre.png,stim/congRight.png,1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-03_16h36.14.221,ant_ver113,2025.2.3,MacIntel,60.24096386,120845,120845,,,,,56.5806,57.2798,0.7,57.2806,61.2799,left,0,0.5102,,61.2807,62.2789,0,2,2,3,1,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-03_16h36.14.221,ant_ver113,2025.2.3,MacIntel,60.24096386,120845,120845,,,,,62.2794,62.6797,0.4,62.6805,66.6789,left,1,0.4836,,66.6798,67.6797,0,3,3,9,1,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-03_16h36.14.221,ant_ver113,2025.2.3,MacIntel,60.24096386,120845,120845,,,,,67.6802,68.6788,1,68.6795,72.6798,,0,,,72.6806,73.6797,0,4,4,11,1,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-03_16h36.14.221,ant_ver113,2025.2.3,MacIntel,60.24096386,120845,120845,,,,,73.6803,74.9788,1.3,74.9795,78.9795,,0,,,78.9797,79.9798,0,5,5,22,1,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-03_16h36.14.221,ant_ver113,2025.2.3,MacIntel,60.24096386,120845,120845,,,,,79.9803,80.3798,0.4,80.3805,84.3788,right,0,1.3324,,84.3789,85.3788,0,6,6,16,1,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
