PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,resp.rt,resp.duration,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,477.4461,478.4465,1,478.4473,482.4464,left,1,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,0.536,,,,,,,1,7,55,46,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,482.4468,483.0465,0.6,483.0475,487.0465,right,1,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,0.2994,,,,,,,1,8,56,43,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,487.047,488.1455,1.1,488.1463,492.1461,right,1,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,0.6649,,,,,,,1,9,57,40,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,492.1469,493.1964,1.05,493.1973,497.1965,right,1,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,0.4005,,,,,,,1,10,58,23,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,497.1972,498.5964,1.4,498.5972,502.5965,right,1,,,,,,,,stim/centre.png,stim/incongRight.png,-1,right,0,0.365,,,,,,,1,11,59,25,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,502.5973,503.7465,1.15,503.7474,507.7457,right,1,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,0.5536,,,,,,,1,12,60,18,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,507.7462,508.5465,0.8,508.5474,512.5466,left,1,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,0.4487,,,,,,,1,13,61,31,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,512.5474,513.9465,1.4,513.9474,517.946,left,1,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,0.5092,,,,,,,1,14,62,15,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,517.9465,518.8466,0.9,518.8474,522.8467,,0,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,,,1,15,63,16,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,522.8474,523.5966,0.75,523.5973,527.5957,left,1,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,0.4991,,,,,,,1,16,64,6,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,527.5962,528.4467,0.85,528.4476,532.4467,right,0,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,0.3316,,,,,,,1,17,65,38,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,532.4473,533.0467,0.6,533.0476,537.0459,right,1,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,0.467,,,,,,,1,18,66,2,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,537.0466,538.5467,1.5,538.5475,542.5467,right,1,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,0.2995,,,,,,,1,19,67,27,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,542.5475,543.1966,0.65,543.1977,547.1956,left,1,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,0.4482,,,,,,,1,20,68,17,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,547.1962,548.6967,1.5,548.6974,552.6959,right,0,,,,,,,,stim/lower.png,stim/incongLeft.png,-1,left,0,0.4316,,,,,,,1,21,69,10,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,552.6963,553.1967,0.5,553.1976,557.1966,left,1,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,0.4657,,,,,,,1,22,70,32,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,557.1972,557.8957,0.7,557.8965,561.8955,right,1,,,,,,,,stim/centre.png,stim/incongRight.png,1,right,0,0.6291,,,,,,,1,23,71,26,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,561.8959,563.2967,1.4,563.2977,567.2967,left,1,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,0.3321,,,,,,,1,24,72,8,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,567.2973,567.9457,0.65,567.9465,571.9463,right,1,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,0.4888,,,,,,,1,25,73,39,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,571.9467,572.9456,1,572.9465,576.9467,right,0,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,0.3321,,,,,,,1,26,74,24,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,576.9474,577.6969,0.75,577.6978,581.6967,right,1,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,0.4194,,,,,,,1,27,75,11,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,581.6975,583.1966,1.5,583.1975,587.1966,left,1,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,0.5202,,,,,,,1,28,76,37,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,587.1973,587.7966,0.6,587.7974,591.7967,right,1,,,,,,,,stim/centre.png,stim/neutralRight.png,-1,right,0,0.3497,,,,,,,1,29,77,35,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,591.7973,592.8967,1.1,592.8976,596.8967,left,0,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,0.332,,,,,,,1,30,78,13,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,596.8975,598.0457,1.15,598.0466,602.0458,right,0,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,0.3448,,,,,,,1,31,79,33,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,602.0463,602.9966,0.95,602.9974,606.9968,right,1,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,0.5201,,,,,,,1,32,80,19,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,606.9974,608.0969,1.1,608.0978,612.096,left,1,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,0.4008,,,,,,,1,33,81,22,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,612.0964,612.8959,0.8,612.8966,616.8967,left,1,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,0.5107,,,,,,,1,34,82,9,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,616.8974,618.4468,1.55,618.4477,622.4469,left,1,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,0.565,,,,,,,1,35,83,20,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,622.4475,623.4458,1,623.4466,627.4462,right,1,,,,,,,,stim/blank.png,stim/incongRight.png,-1,right,0,0.5157,,,,,,,1,36,84,7,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,627.4466,628.4459,1,628.4465,632.4469,left,1,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,0.5154,,,,,,,1,37,85,42,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,632.4477,632.9471,0.5,632.948,636.9471,left,0,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,0.4815,,,,,,,1,38,86,36,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,636.9477,637.996,1.05,637.9968,641.9968,right,1,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,0.4482,,,,,,,1,39,87,47,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,641.9973,643.4468,1.45,643.4476,647.4469,left,1,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,0.3968,,,,,,,1,40,88,21,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,647.4476,648.9969,1.55,648.9978,652.9968,left,1,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,0.3818,,,,,,,1,41,89,12,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,652.9974,653.8468,0.85,653.8477,657.8469,right,1,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,0.3488,,,,,,,1,42,90,41,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,657.8476,658.9459,1.1,658.9466,662.9469,left,1,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,0.3873,,,,,,,1,43,91,34,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,662.9476,663.496,0.55,663.4969,667.497,right,1,,,,,,,,stim/upper.png,stim/congRight.png,1,right,0,0.2996,,,,,,,1,44,92,30,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,667.4977,668.2469,0.75,668.2478,672.247,right,0,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,0.3491,,,,,,,1,45,93,14,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,672.2477,673.2469,1,673.2479,677.247,right,1,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,0.3989,,,,,,,1,46,94,28,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,677.2477,678.7459,1.5,678.7465,682.7459,right,1,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,0.3224,,,,,,,1,47,95,3,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.7485,736.5966,0,0,0,0,1,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,736.6076,737.097,0.5,737.0978,741.0972,right,1,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,0.5873,,,,,,,0,0,0,43,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,741.098,741.9471,0.85,741.9481,745.947,left,1,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,0.4316,,,,,,,0,1,1,34,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,745.9475,746.6964,0.75,746.6973,750.6971,right,0,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,0.432,,,,,,,0,2,2,20,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,750.6977,751.5971,0.9,751.598,755.5969,right,1,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,0.5158,,,,,,,0,3,3,36,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,755.5975,756.747,1.15,756.7478,760.7462,left,1,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,0.4485,,,,,,,0,4,4,33,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,760.7466,761.2961,0.55,761.2969,765.2966,left,1,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,0.6177,,,,,,,0,5,5,42,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,765.2972,765.947,0.65,765.9475,769.9472,right,1,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,0.416,,,,,,,0,6,6,23,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,769.9479,770.4963,0.55,770.4969,774.4972,left,1,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,0.2984,,,,,,,0,7,7,1,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,774.4979,775.3471,0.85,775.3479,779.3471,right,1,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,0.3651,,,,,,,0,8,8,28,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,779.3477,779.8973,0.55,779.8981,783.8972,right,1,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,0.6157,,,,,,,0,9,9,18,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,783.8977,784.9471,1.05,784.9477,788.9475,right,1,,,,,,,,stim/centre.png,stim/neutralRight.png,-1,right,0,0.3819,,,,,,,0,10,10,35,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,788.9482,790.2462,1.3,790.2469,794.2474,left,0,,,,,,,,stim/centre.png,stim/incongRight.png,1,right,0,0.3822,,,,,,,0,11,11,26,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,794.2481,794.9962,0.75,794.9968,798.9966,right,1,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,0.4819,,,,,,,0,12,12,2,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,798.9971,800.3963,1.4,800.3969,804.3963,right,1,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,0.5154,,,,,,,0,13,13,19,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,804.3969,804.9474,0.55,804.9484,808.9474,right,1,,,,,,,,stim/centre.png,stim/congRight.png,-1,right,0,0.3547,,,,,,,0,14,14,0,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,808.948,809.9963,1.05,809.997,813.9973,left,1,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,0.4804,,,,,,,0,15,15,32,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,813.9979,814.9973,1,814.9983,818.9973,right,1,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,0.5155,,,,,,,0,16,16,45,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,818.9979,819.5463,0.55,819.547,823.5473,right,1,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,0.3319,,,,,,,0,17,17,29,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,823.548,824.4462,0.9,824.4471,828.4472,left,1,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,0.5502,,,,,,,0,18,18,16,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,828.4479,829.1967,0.75,829.1973,833.1973,left,1,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,0.4509,,,,,,,0,19,19,6,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,833.198,833.6463,0.45,833.6471,837.6463,right,1,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,0.4138,,,,,,,0,20,20,39,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,837.6469,838.1473,0.5,838.1483,842.1465,right,0,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,0.3143,,,,,,,0,21,21,22,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,842.1472,842.5474,0.4,842.5483,846.5474,right,1,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,0.4182,,,,,,,0,22,22,27,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,846.5481,847.0475,0.5,847.0485,851.0464,right,1,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,0.4034,,,,,,,0,23,23,47,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,851.0471,852.0965,1.05,852.0971,856.0974,left,1,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,0.3472,,,,,,,0,24,24,12,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,856.098,857.097,1,857.0976,861.0973,right,1,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,0.281,,,,,,,0,25,25,11,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,861.0977,861.6972,0.6,861.698,865.6973,left,0,,,,,,,,stim/blank.png,stim/incongRight.png,-1,right,0,0.4988,,,,,,,0,26,26,7,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,865.6977,866.9474,1.25,866.9484,870.9473,left,1,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,0.5208,,,,,,,0,27,27,5,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,870.9479,872.3963,1.45,872.3972,876.397,left,0,,,,,,,,stim/centre.png,stim/incongRight.png,-1,right,0,0.4147,,,,,,,0,28,28,25,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,876.3977,877.3464,0.95,877.3472,881.3473,right,0,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,0.3018,,,,,,,0,29,29,46,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,881.3479,881.8973,0.55,881.8979,885.8974,left,1,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,0.4058,,,,,,,0,30,30,9,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,885.8978,887.2963,1.4,887.2971,891.2965,left,1,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,0.3884,,,,,,,0,31,31,8,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,891.297,892.0463,0.75,892.0471,896.0473,left,0,,,,,,,,stim/both.png,stim/incongRight.png,1,right,0,0.4656,,,,,,,0,32,32,44,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,896.0479,896.4974,0.45,896.4983,900.4973,right,1,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,0.4654,,,,,,,0,33,33,13,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,900.4981,901.0473,0.55,901.0481,905.0465,left,1,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,0.4698,,,,,,,0,34,34,31,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,905.047,905.4474,0.4,905.4481,909.4474,left,1,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,0.3953,,,,,,,0,35,35,24,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,909.4479,910.4474,1,910.4481,914.4465,right,1,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,0.6819,,,,,,,0,36,36,40,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,914.4471,915.8465,1.4,915.8471,919.8474,left,1,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,0.4157,,,,,,,0,37,37,14,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,919.848,920.5973,0.75,920.5983,924.5964,left,1,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,0.4343,,,,,,,0,38,38,38,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,924.597,925.2974,0.7,925.2984,929.2975,right,1,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,0.4521,,,,,,,0,39,39,41,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,929.2982,929.6965,0.4,929.6973,933.6975,left,1,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,0.5686,,,,,,,0,40,40,21,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,933.698,935.2472,1.55,935.2481,939.2475,left,1,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,0.4987,,,,,,,0,41,41,4,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,939.2483,940.4466,1.2,940.4473,944.4472,right,1,,,,,,,,stim/upper.png,stim/congRight.png,1,right,0,0.3976,,,,,,,0,42,42,30,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,944.4478,945.8475,1.4,945.8485,949.8475,left,1,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,0.4336,,,,,,,0,43,43,17,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,949.848,951.2975,1.45,951.2985,955.2974,left,1,,,,,,,,stim/lower.png,stim/incongLeft.png,-1,left,0,0.3547,,,,,,,0,44,44,10,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,955.2981,956.7976,1.5,956.7984,960.7975,left,1,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,0.5161,,,,,,,0,45,45,15,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,960.7981,961.8976,1.1,961.8986,965.8976,left,0,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,0.453,,,,,,,0,46,46,3,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,965.8983,966.5475,0.65,966.5484,970.5476,right,0,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,0.4486,,,,,,,0,47,47,37,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,970.5482,971.0474,0.5,971.0483,975.0475,left,1,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,0.5841,,,,,,,1,0,48,46,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,975.0483,975.7475,0.7,975.7485,979.7475,left,1,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,0.4663,,,,,,,1,1,49,8,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,979.7483,980.7479,1,980.7489,984.7476,right,1,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,0.4971,,,,,,,1,2,50,36,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,984.7483,985.1976,0.45,985.1985,989.1976,left,1,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,0.3786,,,,,,,1,3,51,9,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,989.1981,990.7476,1.55,990.7485,994.7472,right,1,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,0.4552,,,,,,,1,4,52,47,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,994.7476,995.6466,0.9,995.6473,999.6477,right,1,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,0.5824,,,,,,,1,5,53,40,1,,,,,,,,,
,,2026-01-20_10h40.01.595,ant_ver113,2025.2.3,MacIntel,59.88023952,118852,,,,,999.6485,1000.6968,1.05,1000.6975,1004.6978,left,1,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,0.4189,,,,,,,1,6,54,5,1,,,,,,,,,
