location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,pracLoop.order
3,0.0002,12.9299,2026-01-30_13h02.09.177,ant_ver113,2025.2.3,MacIntel,119.047619,91122,91122,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,2026-01-30_13h02.09.177,ant_ver113,2025.2.3,MacIntel,119.047619,91122,91122,12.9301,23.6133,,,,,,,,,,,,,,,,,,,,,,,,
3,,,2026-01-30_13h02.09.177,ant_ver113,2025.2.3,MacIntel,119.047619,91122,91122,,,23.6134,34.397,,,,,,,,,,,,,,,,,,,,,,
3,,,2026-01-30_13h02.09.177,ant_ver113,2025.2.3,MacIntel,119.047619,91122,91122,,,,,34.4102,35.9052,1.5,35.9058,39.9053,right,1,0.5482,,39.9055,40.9052,0,0,0,11,1,stim/upper.png,stim/incongRight.png,1,right,0,
3,,,2026-01-30_13h02.09.177,ant_ver113,2025.2.3,MacIntel,119.047619,91122,91122,,,,,40.9056,41.6052,0.7,41.6058,45.6053,right,1,0.5914,,45.6058,46.6051,0,1,1,2,1,stim/centre.png,stim/congRight.png,1,right,0,
3,,,2026-01-30_13h02.09.177,ant_ver113,2025.2.3,MacIntel,119.047619,91122,91122,,,,,46.6053,47.9052,1.3,47.9061,51.9052,right,1,0.5299,,51.9064,52.905,0,2,2,18,1,stim/blank.png,stim/congRight.png,-1,right,0,
3,,,2026-01-30_13h02.09.177,ant_ver113,2025.2.3,MacIntel,119.047619,91122,91122,,,,,52.9052,,,,,,,,,,,0,3,3,17,1,stim/both.png,stim/neutralLeft.png,-1,left,0,23
