location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,resp.rt,resp.duration,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
3,0.0004,11.5987,2026-02-03_19h49.06.944,ant_ver113,2025.2.3,Win32,59.52380952,3691,3691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-03_19h49.06.944,ant_ver113,2025.2.3,Win32,59.52380952,3691,3691,11.5988,31.6925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-03_19h49.06.944,ant_ver113,2025.2.3,Win32,59.52380952,3691,3691,,,31.6926,55.0655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-03_19h49.06.944,ant_ver113,2025.2.3,Win32,59.52380952,3691,3691,,,,,55.0803,55.8757,0.8,55.8761,59.865,,0,59.8652,60.8657,0,0,0,1,1,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-03_19h49.06.944,ant_ver113,2025.2.3,Win32,59.52380952,3691,3691,,,,,60.8664,62.415,1.55,62.4156,66.4093,left,1,66.4099,67.409,0,1,1,6,1,stim/blank.png,stim/congLeft.png,1,left,0,0.7002,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-03_19h49.06.944,ant_ver113,2025.2.3,Win32,59.52380952,3691,3691,,,,,67.4094,68.2093,0.8,68.2096,72.2092,left,1,72.2104,73.2093,0,2,2,5,1,stim/both.png,stim/congLeft.png,-1,left,0,0.4727,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-03_19h49.06.944,ant_ver113,2025.2.3,Win32,59.52380952,3691,3691,,,,,73.2097,74.7093,1.5,74.7096,78.7097,left,0,78.7103,79.6987,0,3,3,7,1,stim/blank.png,stim/incongRight.png,-1,right,0,0.6533,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-03_19h49.06.944,ant_ver113,2025.2.3,Win32,59.52380952,3691,3691,,,,,79.699,80.2931,0.6,80.2935,84.2826,left,1,84.2839,85.2995,0,4,4,17,1,stim/both.png,stim/neutralLeft.png,-1,left,0,1.201,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-03_19h49.06.944,ant_ver113,2025.2.3,Win32,59.52380952,3691,3691,,,,,85.3,85.7972,0.5,85.7976,89.7928,left,1,89.7936,90.7929,0,5,5,8,1,stim/upper.png,stim/neutralLeft.png,1,left,0,1.1155,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-03_19h49.06.944,ant_ver113,2025.2.3,Win32,59.52380952,3691,3691,,,,,90.7932,92.133,1.35,92.1335,96.1331,right,1,96.1337,97.1328,0,6,6,23,1,stim/both.png,stim/neutralRight.png,1,right,0,0.5286,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-03_19h49.06.944,ant_ver113,2025.2.3,Win32,59.52380952,3691,3691,,,,,97.1332,97.8829,0.75,97.8833,101.8825,left,0,101.8834,102.8827,0,7,7,11,1,stim/upper.png,stim/incongRight.png,1,right,0,0.4034,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-03_19h49.06.944,ant_ver113,2025.2.3,Win32,59.52380952,3691,3691,,,,,102.8829,103.3768,0.5,103.3774,107.3659,left,0,107.366,108.3767,0,8,8,3,1,stim/both.png,stim/incongRight.png,-1,right,0,1.2331,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-03_19h49.06.944,ant_ver113,2025.2.3,Win32,59.52380952,3691,3691,,,,,108.377,109.0316,0.65,109.0329,113.0323,,0,113.0323,114.0331,0,9,9,20,1,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-03_19h49.06.944,ant_ver113,2025.2.3,Win32,59.52380952,3691,3691,,,,,114.0335,115.1768,1.15,115.1773,119.177,right,1,119.1776,120.1766,0,10,10,2,1,stim/centre.png,stim/congRight.png,1,right,0,0.721,,,,,,,,,,,,,,,,,,,,
3,,,2026-02-03_19h49.06.944,ant_ver113,2025.2.3,Win32,59.52380952,3691,3691,,,,,120.177,121.5268,1.35,121.5271,125.527,right,0,125.5277,126.5271,0,11,11,16,1,stim/blank.png,stim/incongLeft.png,-1,left,0,0.8798,,,,,,,,,,,,,,,,,,,,
