location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
1,0.001,13.514,2026-02-28_17h01.22.787,ant_ver113,2025.2.3,MacIntel,58.82352941,129622,129622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-28_17h01.22.787,ant_ver113,2025.2.3,MacIntel,58.82352941,129622,129622,13.514,30.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-28_17h01.22.787,ant_ver113,2025.2.3,MacIntel,58.82352941,129622,129622,,,30.279,67.661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2026-02-28_17h01.22.787,ant_ver113,2025.2.3,MacIntel,58.82352941,129622,129622,,,,,67.682,68.527,0.85,68.528,72.527,left,1,0.859,,72.528,73.528,0,0,0,20,1,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-28_17h01.22.787,ant_ver113,2025.2.3,MacIntel,58.82352941,129622,129622,,,,,73.529,74.826,1.3,74.827,78.827,right,1,0.655,,78.828,79.827,0,1,1,11,1,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-28_17h01.22.787,ant_ver113,2025.2.3,MacIntel,58.82352941,129622,129622,,,,,79.827,81.177,1.35,81.178,85.177,left,1,0.455,,85.178,86.176,0,2,2,1,1,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-28_17h01.22.787,ant_ver113,2025.2.3,MacIntel,58.82352941,129622,129622,,,,,86.177,87.727,1.55,87.727,91.727,left,1,0.53,,91.728,92.727,0,3,3,5,1,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-28_17h01.22.787,ant_ver113,2025.2.3,MacIntel,58.82352941,129622,129622,,,,,92.727,93.677,0.95,93.677,97.676,left,1,0.541,,97.678,98.677,0,4,4,15,1,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-28_17h01.22.787,ant_ver113,2025.2.3,MacIntel,58.82352941,129622,129622,,,,,98.678,100.077,1.4,100.077,104.077,left,1,0.385,,104.078,105.077,0,5,5,14,1,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-28_17h01.22.787,ant_ver113,2025.2.3,MacIntel,58.82352941,129622,129622,,,,,105.077,105.577,0.5,105.577,109.576,left,1,0.381,,109.577,110.577,0,6,6,4,1,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-28_17h01.22.787,ant_ver113,2025.2.3,MacIntel,58.82352941,129622,129622,,,,,110.577,111.827,1.25,111.828,115.827,right,1,0.413,,115.828,116.827,0,7,7,0,1,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-28_17h01.22.787,ant_ver113,2025.2.3,MacIntel,58.82352941,129622,129622,,,,,116.827,117.977,1.15,117.977,121.976,right,1,0.568,,121.977,122.977,0,8,8,3,1,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-28_17h01.22.787,ant_ver113,2025.2.3,MacIntel,58.82352941,129622,129622,,,,,122.977,123.777,0.8,123.777,127.777,right,1,0.434,,127.778,128.776,0,9,9,13,1,stim/both.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-28_17h01.22.787,ant_ver113,2025.2.3,MacIntel,58.82352941,129622,129622,,,,,128.777,129.277,0.5,129.277,133.277,left,0,0.387,,133.277,134.277,0,10,10,7,1,stim/blank.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-28_17h01.22.787,ant_ver113,2025.2.3,MacIntel,58.82352941,129622,129622,,,,,134.277,134.777,0.5,134.777,138.777,right,1,0.583,,138.777,139.777,0,11,11,23,1,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-28_17h01.22.787,ant_ver113,2025.2.3,MacIntel,58.82352941,129622,129622,,,,,139.777,140.476,0.7,140.477,144.477,left,1,0.466,,144.477,145.477,0,12,12,8,1,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-28_17h01.22.787,ant_ver113,2025.2.3,MacIntel,58.82352941,129622,129622,,,,,145.477,146.077,0.6,146.077,150.077,left,1,0.425,,150.078,151.077,0,13,13,6,1,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-28_17h01.22.787,ant_ver113,2025.2.3,MacIntel,58.82352941,129622,129622,,,,,151.077,152.127,1.05,152.127,156.127,left,1,0.539,,156.127,157.127,0,14,14,10,1,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-28_17h01.22.787,ant_ver113,2025.2.3,MacIntel,58.82352941,129622,129622,,,,,157.127,157.676,0.55,157.677,161.677,left,1,0.618,,161.677,162.677,0,15,15,16,1,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-28_17h01.22.787,ant_ver113,2025.2.3,MacIntel,58.82352941,129622,129622,,,,,162.677,163.427,0.75,163.427,167.427,left,1,0.508,,167.428,168.427,0,16,16,21,1,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-28_17h01.22.787,ant_ver113,2025.2.3,MacIntel,58.82352941,129622,129622,,,,,168.427,169.127,0.7,169.127,173.127,right,1,0.422,,173.127,174.127,0,17,17,18,1,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-28_17h01.22.787,ant_ver113,2025.2.3,MacIntel,58.82352941,129622,129622,,,,,174.127,175.127,1,175.127,179.127,left,1,0.37,,179.127,180.127,0,18,18,9,1,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-28_17h01.22.787,ant_ver113,2025.2.3,MacIntel,58.82352941,129622,129622,,,,,180.127,181.127,1,181.127,185.127,right,0,0.383,,185.127,186.127,0,19,19,17,1,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-28_17h01.22.787,ant_ver113,2025.2.3,MacIntel,58.82352941,129622,129622,,,,,186.127,187.626,1.5,187.627,191.626,left,1,0.39,,191.627,192.627,0,20,20,22,1,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-02-28_17h01.22.787,ant_ver113,2025.2.3,MacIntel,58.82352941,129622,129622,,,,,192.627,193.227,0.6,193.227,197.226,right,1,0.557,,197.227,198.227,0,21,21,19,1,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
