PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
0.001,12.837,2026-01-17_16h33.25.097,ant_ver113,2025.2.3,MacIntel,58.82352941,126464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2026-01-17_16h33.25.097,ant_ver113,2025.2.3,MacIntel,58.82352941,126464,12.838,23.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2026-01-17_16h33.25.097,ant_ver113,2025.2.3,MacIntel,58.82352941,126464,,,23.521,33.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2026-01-17_16h33.25.097,ant_ver113,2025.2.3,MacIntel,58.82352941,126464,,,,,34.008,34.704,0.7,34.705,38.705,right,1,0.506,,38.706,39.705,0,0,0,19,1,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
,,2026-01-17_16h33.25.097,ant_ver113,2025.2.3,MacIntel,58.82352941,126464,,,,,39.706,40.654,0.95,40.655,44.654,left,1,0.407,,44.655,45.654,0,1,1,8,1,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-17_16h33.25.097,ant_ver113,2025.2.3,MacIntel,58.82352941,126464,,,,,45.655,47.204,1.55,47.205,51.204,left,1,0.635,,51.205,52.204,0,2,2,21,1,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-17_16h33.25.097,ant_ver113,2025.2.3,MacIntel,58.82352941,126464,,,,,52.205,53.454,1.25,53.455,57.454,left,1,0.489,,57.455,58.454,0,3,3,15,1,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
,,2026-01-17_16h33.25.097,ant_ver113,2025.2.3,MacIntel,58.82352941,126464,,,,,58.455,59.504,1.05,59.505,63.505,right,1,0.518,,63.506,64.504,0,4,4,3,1,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
,,2026-01-17_16h33.25.097,ant_ver113,2025.2.3,MacIntel,58.82352941,126464,,,,,64.505,65.905,1.4,65.905,69.905,right,1,0.474,,69.905,70.907,0,5,5,0,1,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
,,2026-01-17_16h33.25.097,ant_ver113,2025.2.3,MacIntel,58.82352941,126464,,,,,70.907,71.505,0.6,71.506,75.505,left,1,0.434,,75.506,76.505,0,6,6,22,1,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
