PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,resp.rt,resp.duration,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,,,,,,,,,,,,,,,,,,,,,,241.1856,258.067,space,6.824,,,,,,,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,258.0786,259.3346,1.25,259.3367,263.3352,left,1,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,0.4721,,,,,,,0,0,0,4,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,263.3369,264.8366,1.5,264.839,268.8352,left,1,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,0.6171,,,,,,,0,1,1,15,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,268.8366,270.1676,1.35,270.1692,274.1696,right,1,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,0.4703,,,,,,,0,2,2,13,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,274.1714,275.268,1.1,275.2691,279.2686,left,1,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,0.5041,,,,,,,0,3,3,34,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,279.2704,280.0687,0.8,280.0709,284.0685,right,1,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,0.4951,,,,,,,0,4,4,39,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,284.0693,285.0694,1,285.0717,289.0684,left,1,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,0.5553,,,,,,,0,5,5,33,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,289.0698,290.3699,1.3,290.3719,294.3692,right,1,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,0.4047,,,,,,,0,6,6,29,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,294.3709,294.9025,0.55,294.9032,298.9033,left,1,,,,,,,,stim/lower.png,stim/incongLeft.png,-1,left,0,0.5375,,,,,,,0,7,7,10,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,298.9046,300.102,1.2,300.1037,304.1031,right,1,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,0.5148,,,,,,,0,8,8,19,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,304.1048,305.3364,1.25,305.3376,309.3363,right,1,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,0.4501,,,,,,,0,9,9,47,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,309.3381,310.8365,1.5,310.8384,314.8365,right,1,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,0.5327,,,,,,,0,10,10,40,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,314.8385,315.5697,0.75,315.5706,319.5701,left,1,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,0.5157,,,,,,,0,11,11,24,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,319.5719,320.4711,0.9,320.4734,324.4707,left,1,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,0.6347,,,,,,,0,12,12,46,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,324.4723,325.4051,0.95,325.4069,329.4049,right,1,,,,,,,,stim/centre.png,stim/neutralRight.png,-1,right,0,0.4478,,,,,,,0,13,13,35,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,329.4056,330.0371,0.65,330.0396,334.0374,left,1,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,0.5012,,,,,,,0,14,14,9,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,334.0391,334.4702,0.45,334.4713,338.4706,right,1,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,0.3938,,,,,,,0,15,15,27,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,338.4724,339.1708,0.7,339.1728,343.1706,right,1,,,,,,,,stim/both.png,stim/incongRight.png,1,right,0,0.5563,,,,,,,0,16,16,44,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,343.1715,343.6712,0.5,343.6724,347.671,left,1,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,0.6185,,,,,,,0,17,17,21,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,347.6717,349.1729,1.5,349.1746,353.1723,left,1,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,0.5132,,,,,,,0,18,18,14,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,353.174,354.0714,0.9,354.073,358.0715,right,1,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,0.5865,,,,,,,0,19,19,3,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,358.0733,358.5714,0.5,358.5739,362.5722,right,1,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,0.4078,,,,,,,0,20,20,28,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,362.5738,363.8718,1.3,363.8743,367.8711,right,1,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,0.4637,,,,,,,0,21,21,23,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,367.8717,368.6062,0.75,368.6085,372.6062,left,1,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,0.6039,,,,,,,0,22,22,42,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,372.6067,373.7053,1.1,373.7078,377.7054,right,1,,,,,,,,stim/centre.png,stim/incongRight.png,-1,right,0,0.5336,,,,,,,0,23,23,25,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,377.7074,378.4382,0.75,378.4398,382.4391,left,1,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,0.5894,,,,,,,0,24,24,37,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,382.4402,383.673,1.25,383.6751,387.6725,left,1,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,0.5326,,,,,,,0,25,25,31,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,387.6743,388.2725,0.6,388.2751,392.2721,left,1,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,0.6536,,,,,,,0,26,26,16,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,392.2728,393.7071,1.45,393.7093,397.7063,left,1,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,0.5885,,,,,,,0,27,27,20,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,397.708,398.4062,0.7,398.4087,402.4064,left,1,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,0.511,,,,,,,0,28,28,5,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,402.407,403.3415,0.95,403.3437,407.3408,right,1,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,0.4559,,,,,,,0,29,29,36,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,407.3422,407.8743,0.55,407.8764,411.8744,left,1,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,0.5517,,,,,,,0,30,30,1,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,411.8758,413.3744,1.5,413.3768,417.3768,left,1,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,0.4629,,,,,,,0,31,31,8,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,417.3773,418.8071,1.45,418.8095,422.8073,left,1,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,0.515,,,,,,,0,32,32,17,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,422.8094,423.941,1.15,423.9429,427.9404,right,1,,,,,,,,stim/upper.png,stim/congRight.png,1,right,0,0.3963,,,,,,,0,33,33,30,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,427.9419,428.4408,0.5,428.4423,432.4408,left,1,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,0.4102,,,,,,,0,34,34,12,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,432.4423,433.4744,1.05,433.4768,437.4751,right,1,,,,,,,,stim/centre.png,stim/incongRight.png,1,right,0,0.5803,,,,,,,0,35,35,26,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,437.4766,437.9077,0.45,437.9086,441.9082,right,1,,,,,,,,stim/blank.png,stim/incongRight.png,-1,right,0,0.5614,,,,,,,0,36,36,7,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,441.91,442.8417,0.95,442.8435,446.8426,left,1,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,0.4751,,,,,,,0,37,37,38,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,446.8444,447.7748,0.95,447.7767,451.7749,right,1,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,0.4588,,,,,,,0,38,38,11,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,451.7766,452.8753,1.1,452.8768,456.875,right,1,,,,,,,,stim/centre.png,stim/congRight.png,-1,right,0,0.4252,,,,,,,0,39,39,0,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,456.8767,457.3751,0.5,457.3774,461.3762,right,1,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,0.5113,,,,,,,0,40,40,18,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,461.3775,461.8085,0.45,461.8105,465.8075,left,1,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,0.6032,,,,,,,0,41,41,32,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,465.8082,467.0085,1.2,467.0101,471.0086,right,0,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,0.4313,,,,,,,0,42,42,6,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,471.0093,471.4421,0.45,471.4433,475.4419,right,1,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,0.4633,,,,,,,0,43,43,41,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,475.4431,476.9758,1.55,476.9782,480.977,right,1,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,0.4669,,,,,,,0,44,44,45,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,480.9776,482.476,1.5,482.4784,486.4769,left,1,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,0.5344,,,,,,,0,45,45,22,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,486.4783,487.4103,0.95,487.4124,491.4099,right,1,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,0.4316,,,,,,,0,46,46,43,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,491.4111,492.6101,1.2,492.6119,496.6098,right,1,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,0.4079,,,,,,,0,47,47,2,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,496.6114,497.6434,1.05,497.6446,501.6433,left,1,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,0.5509,,,,,,,1,0,48,14,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,501.6451,502.1444,0.5,502.1464,506.1437,right,1,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,0.5143,,,,,,,1,1,49,18,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,506.1443,507.2772,1.15,507.2791,511.2779,left,1,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,0.5405,,,,,,,1,2,50,6,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,511.2794,512.6765,1.4,512.6781,516.6778,right,0,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,0.3779,,,,,,,1,3,51,38,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,516.6792,517.1097,0.45,517.1105,521.1118,right,1,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,0.4212,,,,,,,1,4,52,47,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,521.1133,522.2108,1.1,522.213,526.211,right,1,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,0.5,,,,,,,1,5,53,39,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,526.2128,527.144,0.95,527.1451,531.1444,right,1,,,,,,,,stim/upper.png,stim/congRight.png,1,right,0,0.3661,,,,,,,1,6,54,30,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,531.1461,531.9445,0.8,531.9461,535.9447,right,1,,,,,,,,stim/centre.png,stim/neutralRight.png,-1,right,0,0.4464,,,,,,,1,7,55,35,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,535.9465,537.0444,1.1,537.046,541.0458,left,0,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,0.5034,,,,,,,1,8,56,3,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,541.0476,542.3785,1.35,542.3809,546.3783,right,0,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,0.4225,,,,,,,1,9,57,37,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,546.3795,546.8111,0.45,546.8126,550.8118,left,1,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,0.7061,,,,,,,1,10,58,46,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,550.8124,551.3113,0.5,551.3123,555.3135,right,1,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,0.4612,,,,,,,1,11,59,41,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,555.3147,556.411,1.1,556.4124,560.4117,right,1,,,,,,,,stim/both.png,stim/incongRight.png,1,right,0,0.474,,,,,,,1,12,60,44,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,560.4135,560.8464,0.45,560.8484,564.8458,right,1,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,0.5448,,,,,,,1,13,61,45,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,564.8469,565.7477,0.9,565.7495,569.7467,left,1,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,0.5309,,,,,,,1,14,62,24,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,569.7483,570.9461,1.2,570.9485,574.9461,right,1,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,0.4873,,,,,,,1,15,63,11,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,574.947,576.147,1.2,576.1492,580.1472,left,1,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,0.4328,,,,,,,1,16,64,12,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,580.1489,581.6796,1.55,581.6815,585.6793,right,1,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,0.4005,,,,,,,1,17,65,27,1,,,,,,,,,
,,2026-01-21_21h14.18.952,ant_ver113,2025.2.3,Win32,30.39513678,129879,,,,,585.681,587.2124,1.55,587.214,591.2133,right,1,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,0.4777,,,,,,,1,18,66,28,1,,,,,,,,,
