location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,blockLoop.order,mainLoop.order
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,162.3053,163.3548,1.05,163.3554,167.3546,right,0,0.4575,,167.3555,168.3545,0,15,15,20,1,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,168.355,169.5542,1.2,169.5547,173.5544,right,1,0.6343,,173.555,174.5544,0,16,16,19,1,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,174.5546,175.5544,1,175.555,179.5542,left,1,0.5001,,179.555,180.5539,0,17,17,4,1,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,180.5541,181.1043,0.55,181.105,185.1041,left,0,0.4913,,185.1048,186.1042,0,18,18,11,1,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,186.1048,186.6542,0.55,186.6549,190.6541,right,1,0.433,,190.655,191.6541,0,19,19,13,1,stim/both.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,191.6545,192.154,0.5,192.1548,196.1542,right,1,0.4349,,196.1549,197.1538,0,20,20,23,1,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,197.1544,198.1573,1,198.1575,202.1537,right,0,0.6835,,202.1545,203.1536,0,21,21,17,1,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,203.154,204.6035,1.45,204.6046,208.6034,right,0,0.4833,,208.6034,209.6035,0,22,22,21,1,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,209.6042,210.6535,1.05,210.6541,214.6534,right,1,0.4627,,214.6543,215.6534,0,23,23,0,1,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,,,,,,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,,,,,,,,,,,,,,,,,,,,,,215.6542,231.1869,space,5.4912,,,,,,,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,231.1962,232.5363,1.35,232.537,236.5362,right,1,0.4167,,,,,,,,,stim/centre.png,stim/neutralRight.png,-1,right,0,,,,,,0,0,0,35,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,236.5373,236.9858,0.45,236.986,240.9861,right,1,0.4672,,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,0,1,1,23,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,240.9866,241.436,0.45,241.4369,245.4359,right,1,0.3819,,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,,,,,,0,2,2,47,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,245.4362,245.9359,0.5,245.9368,249.9358,right,1,0.5581,,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,0,3,3,18,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,249.9363,250.9373,1,250.9374,254.9358,left,1,0.4921,,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,0,4,4,12,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,254.9364,255.3357,0.4,255.3364,259.3357,right,0,0.4455,,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,,,,,,0,5,5,34,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,259.3364,259.8857,0.55,259.8866,263.8857,right,1,0.3893,,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,,,,,,0,6,6,29,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,263.8862,264.9354,1.05,264.9364,268.9374,right,1,0.4763,,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,,,,,,0,7,7,2,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,268.9375,270.1853,1.25,270.1861,274.1851,left,1,0.4267,,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,0,8,8,14,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,274.1858,275.3852,1.2,275.386,279.3851,right,1,0.3854,,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,,,,,,0,9,9,45,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,279.3857,280.835,1.45,280.8357,284.835,right,1,0.4267,,,,,,,,,stim/upper.png,stim/congRight.png,1,right,0,,,,,,0,10,10,30,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,284.8355,285.9349,1.1,285.9355,289.9347,right,1,0.6206,,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,0,11,11,3,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,289.9352,290.8345,0.9,290.8346,294.8345,left,1,0.4669,,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,,,,,,0,12,12,32,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,294.8348,295.5346,0.7,295.5355,299.5346,left,1,0.4074,,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,,,,,,0,13,13,38,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,299.535,300.0345,0.5,300.0354,304.0344,right,1,0.4184,,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,,,,,,0,14,14,41,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,304.035,304.7844,0.75,304.7853,308.7843,left,1,0.4506,,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,0,15,15,4,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,308.7848,309.4843,0.7,309.4852,313.4843,right,1,0.5277,,,,,,,,,stim/both.png,stim/incongRight.png,1,right,0,,,,,,0,16,16,44,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,313.4849,314.1342,0.65,314.1347,318.1341,left,1,0.4696,,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,0,17,17,15,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,318.1345,319.3341,1.2,319.335,323.3339,left,1,0.5582,,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,,,,,,0,18,18,42,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,323.3344,324.384,1.05,324.3846,328.3838,right,1,0.3391,,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,,,,,,0,19,19,43,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,328.3842,328.9337,0.55,328.9346,332.9338,right,1,0.6382,,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,0,20,20,11,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,332.9341,334.3337,1.4,334.3343,338.3334,left,1,0.5905,,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,0,21,21,1,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,338.334,339.5336,1.2,339.5341,343.5335,right,1,0.3667,,,,,,,,,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,0,22,22,0,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,343.534,344.3335,0.8,344.3342,348.3334,right,1,0.7183,,,,,,,,,stim/blank.png,stim/incongRight.png,-1,right,0,,,,,,0,23,23,7,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,348.3339,349.0332,0.7,349.0341,353.0332,right,1,0.6442,,,,,,,,,stim/centre.png,stim/incongRight.png,1,right,0,,,,,,0,24,24,26,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,353.0337,353.8331,0.8,353.8337,357.8331,left,1,0.4743,,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,0,25,25,6,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,357.8337,358.533,0.7,358.5338,362.5328,right,1,0.3599,,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,0,26,26,19,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,362.5333,363.0329,0.5,363.0337,367.0329,left,1,0.6186,,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,,,,,,0,27,27,46,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,367.0334,367.5328,0.5,367.5334,371.5326,right,1,0.3748,,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,,,,,,0,28,28,13,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,371.5331,372.3329,0.8,372.3336,376.3327,left,1,0.6068,,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,0,29,29,16,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,376.3331,376.9325,0.6,376.9331,380.9322,right,1,0.3598,,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,,,,,,0,30,30,28,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,380.9325,381.8325,0.9,381.8335,385.8322,left,1,0.3864,,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,0,31,31,8,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,385.8328,386.6822,0.85,386.6833,390.6822,left,1,0.4731,,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,,,,,,0,32,32,24,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,390.6827,391.7821,1.1,391.7828,395.782,right,1,0.6053,,,,,,,,,stim/centre.png,stim/incongRight.png,-1,right,0,,,,,,0,33,33,25,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,395.7824,397.282,1.5,397.2827,401.282,left,1,0.4832,,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,0,34,34,5,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,401.2824,402.1819,0.9,402.1827,406.1818,right,1,0.4693,,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,,,,,,0,35,35,27,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,406.1822,407.4817,1.3,407.4824,411.4815,left,1,0.4567,,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,,,,,,0,36,36,31,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,411.4817,412.0316,0.55,412.0325,416.0316,left,1,0.5498,,,,,,,,,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,0,37,37,10,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,416.032,416.8814,0.85,416.8818,420.8814,left,1,0.4507,,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,0,38,38,9,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,420.8819,421.3813,0.5,421.3823,425.3812,left,1,0.511,,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,0,39,39,17,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,425.3816,426.2314,0.85,426.232,430.2312,left,1,0.54,,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,,,,,,0,40,40,37,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,430.2316,430.7812,0.55,430.7818,434.7813,left,1,0.446,,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,0,41,41,22,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,434.7817,436.081,1.3,436.0817,440.0809,right,1,0.5066,,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,,,,,,0,42,42,39,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,440.0813,441.2809,1.2,441.2818,445.2808,right,1,0.5073,,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,,,,,,0,43,43,36,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,445.2813,446.6308,1.35,446.6314,450.6309,left,1,0.5333,,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,0,44,44,21,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,450.6313,451.4306,0.8,451.4315,455.4305,left,1,0.6047,,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,0,45,45,20,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,455.4308,456.5307,1.1,456.5314,460.5303,right,1,0.5852,,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,,,,,,0,46,46,40,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,460.531,461.2304,0.7,461.2312,465.2303,left,1,0.5341,,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,,,,,,0,47,47,33,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,465.2308,466.4302,1.2,466.4312,470.4302,right,1,0.5833,,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,,,,,,1,0,48,36,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,470.4307,470.8801,0.45,470.8808,474.8797,left,1,0.4194,,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,,,,,,1,1,49,31,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,474.8798,475.7301,0.85,475.7307,479.7299,right,1,0.5604,,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,1,2,50,11,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,479.7304,481.0799,1.35,481.0805,485.0797,right,1,0.4751,,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,,,,,,1,3,51,41,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,485.0801,486.5298,1.45,486.5304,490.5299,right,1,0.4008,,,,,,,,,stim/upper.png,stim/congRight.png,1,right,0,,,,,,1,4,52,30,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,490.5304,491.7795,1.25,491.7802,495.779,right,1,0.4332,,,,,,,,,stim/centre.png,stim/neutralRight.png,-1,right,0,,,,,,1,5,53,35,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,495.7792,497.3294,1.55,497.3301,501.3329,left,1,0.4667,,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,1,6,54,17,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,501.333,501.8793,0.55,501.8799,505.8794,left,1,0.7238,,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,,,,,,1,7,55,46,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,505.8799,506.4789,0.6,506.4791,510.4788,left,1,0.5169,,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,,,,,,1,8,56,42,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,510.479,511.7791,1.3,511.7798,515.779,left,1,0.3599,,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,,,,,,1,9,57,34,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,515.7794,517.3289,1.55,517.3295,521.3317,left,1,0.4247,,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,,,,,,1,10,58,32,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,521.3318,522.8788,1.55,522.8794,526.879,right,1,0.54,,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,,,,,,1,11,59,13,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,526.8794,527.4787,0.6,527.4797,531.4786,left,1,0.4436,,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,,,,,,1,12,60,24,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,531.4791,532.0785,0.6,532.0796,536.0786,left,0,0.5245,,,,,,,,,stim/blank.png,stim/incongRight.png,-1,right,0,,,,,,1,13,61,7,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,536.079,536.6784,0.6,536.6794,540.6783,left,1,0.4767,,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,1,14,62,22,1,,,,,,,,,
1,,,2026-03-08_19h51.39.239,ant_ver113,2025.2.3,Win32,59.52380952,130466,130466,,,,,540.6787,541.3781,0.7,541.3788,545.3782,right,1,0.4569,,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,,,,,,1,15,63,40,1,,,,,,,,,
