location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,resp.rt,resp.duration,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran
1,,,2026-02-06_12h20.22.730,ant_ver113,2025.2.3,Win32,59.88023952,126492,126492,,,,,1207.9124,1208.9649,1.05,1208.9653,1212.9417,right,1,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,0.9243,,,,,,,1,39,87,40,1,,,,,,,
1,,,2026-02-06_12h20.22.730,ant_ver113,2025.2.3,Win32,59.88023952,126492,126492,,,,,1212.9421,1213.4194,0.5,1213.4199,1217.3917,left,1,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,0.7403,,,,,,,1,40,88,37,1,,,,,,,
1,,,2026-02-06_12h20.22.730,ant_ver113,2025.2.3,Win32,59.88023952,126492,126492,,,,,1217.392,1218.937,1.55,1218.9376,1222.9328,right,1,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,0.5247,,,,,,,1,41,89,23,1,,,,,,,
1,,,2026-02-06_12h20.22.730,ant_ver113,2025.2.3,Win32,59.88023952,126492,126492,,,,,1222.9332,1224.1319,1.2,1224.1323,1228.1428,right,1,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,0.4693,,,,,,,1,42,90,13,1,,,,,,,
1,,,2026-02-06_12h20.22.730,ant_ver113,2025.2.3,Win32,59.88023952,126492,126492,,,,,1228.1433,1228.5486,0.4,1228.549,1232.5403,left,1,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,0.5104,,,,,,,1,43,91,24,1,,,,,,,
1,,,2026-02-06_12h20.22.730,ant_ver113,2025.2.3,Win32,59.88023952,126492,126492,,,,,1232.5407,1233.697,1.15,1233.6974,1237.6746,right,1,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,0.5082,,,,,,,1,44,92,27,1,,,,,,,
1,,,2026-02-06_12h20.22.730,ant_ver113,2025.2.3,Win32,59.88023952,126492,126492,,,,,1237.675,1238.5254,0.85,1238.526,1242.5226,left,1,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,0.6021,,,,,,,1,45,93,16,1,,,,,,,
1,,,2026-02-06_12h20.22.730,ant_ver113,2025.2.3,Win32,59.88023952,126492,126492,,,,,1242.5229,1243.3493,0.85,1243.3498,1247.3387,left,1,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,0.4902,,,,,,,1,46,94,5,1,,,,,,,
1,,,2026-02-06_12h20.22.730,ant_ver113,2025.2.3,Win32,59.88023952,126492,126492,,,,,1247.339,1248.2888,0.95,1248.2893,1252.2782,left,1,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,0.4142,,,,,,,1,47,95,8,1,,,,,,,
1,,,2026-02-06_12h20.22.730,ant_ver113,2025.2.3,Win32,59.88023952,126492,126492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252.2799,17932.2662,0,0,0,0,1
1,,,2026-02-06_12h20.22.730,ant_ver113,2025.2.3,Win32,59.88023952,126492,126492,,,,,17932.2745,17933.174,0.9,17933.1744,17937.1639,right,1,,,,,,,,stim/upper.png,stim/congRight.png,1,right,0,0.4681,,,,,,,0,0,0,30,1,,,,,,,
1,,,2026-02-06_12h20.22.730,ant_ver113,2025.2.3,Win32,59.88023952,126492,126492,,,,,17937.1642,17937.5611,0.4,17937.5615,17941.564,right,1,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,0.4508,,,,,,,0,1,1,45,1,,,,,,,
1,,,2026-02-06_12h20.22.730,ant_ver113,2025.2.3,Win32,59.88023952,126492,126492,,,,,17941.5643,17942.8042,1.25,17942.8048,17946.7901,right,1,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,0.3668,,,,,,,0,2,2,29,1,,,,,,,
1,,,2026-02-06_12h20.22.730,ant_ver113,2025.2.3,Win32,59.88023952,126492,126492,,,,,17946.7904,17948.2322,1.45,17948.2327,17953.6384,right,0,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,0.706,,,,,,,0,3,3,32,1,,,,,,,
